"Step","DDPG_TAAC_Pendulum-v1_19 - eval/avg_reward","DDPG_TAAC_Pendulum-v1_19 - eval/avg_reward__MIN","DDPG_TAAC_Pendulum-v1_19 - eval/avg_reward__MAX","DDPG_TAAC_Pendulum-v1_18 - eval/avg_reward","DDPG_TAAC_Pendulum-v1_18 - eval/avg_reward__MIN","DDPG_TAAC_Pendulum-v1_18 - eval/avg_reward__MAX","DDPG_TAAC_Pendulum-v1_17 - eval/avg_reward","DDPG_TAAC_Pendulum-v1_17 - eval/avg_reward__MIN","DDPG_TAAC_Pendulum-v1_17 - eval/avg_reward__MAX","DDPG_TAAC_Pendulum-v1_16 - eval/avg_reward","DDPG_TAAC_Pendulum-v1_16 - eval/avg_reward__MIN","DDPG_TAAC_Pendulum-v1_16 - eval/avg_reward__MAX","DDPG_TAAC_Pendulum-v1_15 - eval/avg_reward","DDPG_TAAC_Pendulum-v1_15 - eval/avg_reward__MIN","DDPG_TAAC_Pendulum-v1_15 - eval/avg_reward__MAX","DDPG_TAAC_Pendulum-v1_14 - eval/avg_reward","DDPG_TAAC_Pendulum-v1_14 - eval/avg_reward__MIN","DDPG_TAAC_Pendulum-v1_14 - eval/avg_reward__MAX","DDPG_TAAC_Pendulum-v1_13 - eval/avg_reward","DDPG_TAAC_Pendulum-v1_13 - eval/avg_reward__MIN","DDPG_TAAC_Pendulum-v1_13 - eval/avg_reward__MAX","DDPG_TAAC_Pendulum-v1_12 - eval/avg_reward","DDPG_TAAC_Pendulum-v1_12 - eval/avg_reward__MIN","DDPG_TAAC_Pendulum-v1_12 - eval/avg_reward__MAX","DDPG_TAAC_Pendulum-v1_11 - eval/avg_reward","DDPG_TAAC_Pendulum-v1_11 - eval/avg_reward__MIN","DDPG_TAAC_Pendulum-v1_11 - eval/avg_reward__MAX","DDPG_TAAC_Pendulum-v1_10 - eval/avg_reward","DDPG_TAAC_Pendulum-v1_10 - eval/avg_reward__MIN","DDPG_TAAC_Pendulum-v1_10 - eval/avg_reward__MAX","DDPG_TAAC_Pendulum-v1_9 - eval/avg_reward","DDPG_TAAC_Pendulum-v1_9 - eval/avg_reward__MIN","DDPG_TAAC_Pendulum-v1_9 - eval/avg_reward__MAX","DDPG_TAAC_Pendulum-v1_8 - eval/avg_reward","DDPG_TAAC_Pendulum-v1_8 - eval/avg_reward__MIN","DDPG_TAAC_Pendulum-v1_8 - eval/avg_reward__MAX","DDPG_TAAC_Pendulum-v1_7 - eval/avg_reward","DDPG_TAAC_Pendulum-v1_7 - eval/avg_reward__MIN","DDPG_TAAC_Pendulum-v1_7 - eval/avg_reward__MAX","DDPG_TAAC_Pendulum-v1_6 - eval/avg_reward","DDPG_TAAC_Pendulum-v1_6 - eval/avg_reward__MIN","DDPG_TAAC_Pendulum-v1_6 - eval/avg_reward__MAX","DDPG_TAAC_Pendulum-v1_5 - eval/avg_reward","DDPG_TAAC_Pendulum-v1_5 - eval/avg_reward__MIN","DDPG_TAAC_Pendulum-v1_5 - eval/avg_reward__MAX","DDPG_TAAC_Pendulum-v1_4 - eval/avg_reward","DDPG_TAAC_Pendulum-v1_4 - eval/avg_reward__MIN","DDPG_TAAC_Pendulum-v1_4 - eval/avg_reward__MAX","DDPG_TAAC_Pendulum-v1_3 - eval/avg_reward","DDPG_TAAC_Pendulum-v1_3 - eval/avg_reward__MIN","DDPG_TAAC_Pendulum-v1_3 - eval/avg_reward__MAX","DDPG_TAAC_Pendulum-v1_2 - eval/avg_reward","DDPG_TAAC_Pendulum-v1_2 - eval/avg_reward__MIN","DDPG_TAAC_Pendulum-v1_2 - eval/avg_reward__MAX","DDPG_TAAC_Pendulum-v1_1 - eval/avg_reward","DDPG_TAAC_Pendulum-v1_1 - eval/avg_reward__MIN","DDPG_TAAC_Pendulum-v1_1 - eval/avg_reward__MAX","DDPG_TAAC_Pendulum-v1_0 - eval/avg_reward","DDPG_TAAC_Pendulum-v1_0 - eval/avg_reward__MIN","DDPG_TAAC_Pendulum-v1_0 - eval/avg_reward__MAX"
"22200","-144.39214720282683","-144.39214720282683","-144.39214720282683","-188.63929573644546","-188.63929573644546","-188.63929573644546","-223.50047655429984","-223.50047655429984","-223.50047655429984","-210.58786709013947","-210.58786709013947","-210.58786709013947","-143.60629702073794","-143.60629702073794","-143.60629702073794","-142.34730157188372","-142.34730157188372","-142.34730157188372","-191.08381462325696","-191.08381462325696","-191.08381462325696","-96.55888103834856","-96.55888103834856","-96.55888103834856","-173.5415160268932","-173.5415160268932","-173.5415160268932","-130.56688389435993","-130.56688389435993","-130.56688389435993","-143.9935312813414","-143.9935312813414","-143.9935312813414","-170.77919788575628","-170.77919788575628","-170.77919788575628","-124.04382550751832","-124.04382550751832","-124.04382550751832","-209.98672820196012","-209.98672820196012","-209.98672820196012","-172.70128600430036","-172.70128600430036","-172.70128600430036","-124.41080640649736","-124.41080640649736","-124.41080640649736","-148.32532599625083","-148.32532599625083","-148.32532599625083","-119.6238495399077","-119.6238495399077","-119.6238495399077","-169.81103759214793","-169.81103759214793","-169.81103759214793","-124.86577143006767","-124.86577143006767","-124.86577143006767"
"22500","-144.20453452447595","-144.20453452447595","-144.20453452447595","-190.3023998781902","-190.3023998781902","-190.3023998781902","-223.8946237597513","-223.8946237597513","-223.8946237597513","-210.92799980691694","-210.92799980691694","-210.92799980691694","-143.10626706244335","-143.10626706244335","-143.10626706244335","-142.52777939777394","-142.52777939777394","-142.52777939777394","-190.57007313633196","-190.57007313633196","-190.57007313633196","-96.66267855543947","-96.66267855543947","-96.66267855543947","-172.7210273013796","-172.7210273013796","-172.7210273013796","-131.61840740082943","-131.61840740082943","-131.61840740082943","-144.2133316147279","-144.2133316147279","-144.2133316147279","-170.15336352322112","-170.15336352322112","-170.15336352322112","-123.48824186811319","-123.48824186811319","-123.48824186811319","-208.28714029191542","-208.28714029191542","-208.28714029191542","-172.3688370164796","-172.3688370164796","-172.3688370164796","-122.47396055239233","-122.47396055239233","-122.47396055239233","-147.89728073367914","-147.89728073367914","-147.89728073367914","-119.73995416451478","-119.73995416451478","-119.73995416451478","-169.358983172592","-169.358983172592","-169.358983172592","-124.16722351398498","-124.16722351398498","-124.16722351398498"
"22800","-144.1276495297504","-144.1276495297504","-144.1276495297504","-190.01052190604565","-190.01052190604565","-190.01052190604565","-223.9638762139733","-223.9638762139733","-223.9638762139733","-210.30096094751008","-210.30096094751008","-210.30096094751008","-143.62131925217437","-143.62131925217437","-143.62131925217437","-142.41004075163508","-142.41004075163508","-142.41004075163508","-191.17573289064578","-191.17573289064578","-191.17573289064578","-96.47169866563311","-96.47169866563311","-96.47169866563311","-173.46710055700797","-173.46710055700797","-173.46710055700797","-130.78990773865416","-130.78990773865416","-130.78990773865416","-144.10746224742243","-144.10746224742243","-144.10746224742243","-169.94631358307478","-169.94631358307478","-169.94631358307478","-123.64290796564262","-123.64290796564262","-123.64290796564262","-209.05223862665576","-209.05223862665576","-209.05223862665576","-172.24877383515076","-172.24877383515076","-172.24877383515076","-122.58937672931593","-122.58937672931593","-122.58937672931593","-149.43502570653308","-149.43502570653308","-149.43502570653308","-119.6741174105367","-119.6741174105367","-119.6741174105367","-169.82185840459474","-169.82185840459474","-169.82185840459474","-124.13936835096911","-124.13936835096911","-124.13936835096911"
"23100","-144.07790489951404","-144.07790489951404","-144.07790489951404","-190.97699046387464","-190.97699046387464","-190.97699046387464","-223.53996971464557","-223.53996971464557","-223.53996971464557","-209.19938106626478","-209.19938106626478","-209.19938106626478","-143.3579763541255","-143.3579763541255","-143.3579763541255","-142.80252085321814","-142.80252085321814","-142.80252085321814","-191.34079388576117","-191.34079388576117","-191.34079388576117","-96.13709980177042","-96.13709980177042","-96.13709980177042","-173.62331542354343","-173.62331542354343","-173.62331542354343","-131.0754269498469","-131.0754269498469","-131.0754269498469","-144.3211574296542","-144.3211574296542","-144.3211574296542","-169.6734784026279","-169.6734784026279","-169.6734784026279","-123.6300750589335","-123.6300750589335","-123.6300750589335","-208.0778124914919","-208.0778124914919","-208.0778124914919","-172.50354424197468","-172.50354424197468","-172.50354424197468","-124.5942216134827","-124.5942216134827","-124.5942216134827","-146.94957300209234","-146.94957300209234","-146.94957300209234","-119.78822776098578","-119.78822776098578","-119.78822776098578","-168.67569344740417","-168.67569344740417","-168.67569344740417","-124.63590423295031","-124.63590423295031","-124.63590423295031"
"23400","-144.09147671974563","-144.09147671974563","-144.09147671974563","-189.47698081526832","-189.47698081526832","-189.47698081526832","-223.47366790930693","-223.47366790930693","-223.47366790930693","-209.04481166899723","-209.04481166899723","-209.04481166899723","-143.42178183708498","-143.42178183708498","-143.42178183708498","-142.47374152256356","-142.47374152256356","-142.47374152256356","-190.89113209640527","-190.89113209640527","-190.89113209640527","-95.79515679202811","-95.79515679202811","-95.79515679202811","-172.54289389583482","-172.54289389583482","-172.54289389583482","-130.83699192189127","-130.83699192189127","-130.83699192189127","-144.24912997762655","-144.24912997762655","-144.24912997762655","-169.6798655848084","-169.6798655848084","-169.6798655848084","-123.77527311181632","-123.77527311181632","-123.77527311181632","-209.39235701840727","-209.39235701840727","-209.39235701840727","-172.5743638115643","-172.5743638115643","-172.5743638115643","-123.31019179370526","-123.31019179370526","-123.31019179370526","-146.63284672944081","-146.63284672944081","-146.63284672944081","-119.70019505751353","-119.70019505751353","-119.70019505751353","-169.40206272075883","-169.40206272075883","-169.40206272075883","-123.6872062800541","-123.6872062800541","-123.6872062800541"
"23700","-143.45168952860104","-143.45168952860104","-143.45168952860104","-190.46965199167283","-190.46965199167283","-190.46965199167283","-223.45017127067976","-223.45017127067976","-223.45017127067976","-210.2237755013619","-210.2237755013619","-210.2237755013619","-144.04987036315782","-144.04987036315782","-144.04987036315782","-142.12562715511163","-142.12562715511163","-142.12562715511163","-190.728029424855","-190.728029424855","-190.728029424855","-96.02463372542093","-96.02463372542093","-96.02463372542093","-172.23163596789814","-172.23163596789814","-172.23163596789814","-131.2262837133725","-131.2262837133725","-131.2262837133725","-144.18931473681533","-144.18931473681533","-144.18931473681533","-169.66746031670743","-169.66746031670743","-169.66746031670743","-123.63889767626901","-123.63889767626901","-123.63889767626901","-210.9695716514162","-210.9695716514162","-210.9695716514162","-172.79016245745234","-172.79016245745234","-172.79016245745234","-123.84679736139745","-123.84679736139745","-123.84679736139745","-147.0473595426666","-147.0473595426666","-147.0473595426666","-119.70867986269843","-119.70867986269843","-119.70867986269843","-169.46012722240846","-169.46012722240846","-169.46012722240846","-124.46572930029019","-124.46572930029019","-124.46572930029019"
"24000","-143.53559621610898","-143.53559621610898","-143.53559621610898","-190.19703748984625","-190.19703748984625","-190.19703748984625","-223.60376573479093","-223.60376573479093","-223.60376573479093","-210.0498802389148","-210.0498802389148","-210.0498802389148","-143.6248469015996","-143.6248469015996","-143.6248469015996","-141.99603606322344","-141.99603606322344","-141.99603606322344","-190.25460213058923","-190.25460213058923","-190.25460213058923","-96.29142165948392","-96.29142165948392","-96.29142165948392","-172.95443452533192","-172.95443452533192","-172.95443452533192","-132.45616391368918","-132.45616391368918","-132.45616391368918","-144.1400754371993","-144.1400754371993","-144.1400754371993","-169.6324883941224","-169.6324883941224","-169.6324883941224","-123.64758277805717","-123.64758277805717","-123.64758277805717","-209.59764089761447","-209.59764089761447","-209.59764089761447","-172.78240306923792","-172.78240306923792","-172.78240306923792","-124.34336742745131","-124.34336742745131","-124.34336742745131","-148.17280335406153","-148.17280335406153","-148.17280335406153","-119.88386801650424","-119.88386801650424","-119.88386801650424","-168.96646295956432","-168.96646295956432","-168.96646295956432","-124.44861944236622","-124.44861944236622","-124.44861944236622"
"24300","-143.69685733656567","-143.69685733656567","-143.69685733656567","-189.9250973522235","-189.9250973522235","-189.9250973522235","-223.3753753548255","-223.3753753548255","-223.3753753548255","-209.59613201546182","-209.59613201546182","-209.59613201546182","-143.6608753347636","-143.6608753347636","-143.6608753347636","-142.06290245254843","-142.06290245254843","-142.06290245254843","-191.23291220163134","-191.23291220163134","-191.23291220163134","-96.43394466982784","-96.43394466982784","-96.43394466982784","-173.55084637086222","-173.55084637086222","-173.55084637086222","-132.2716557743998","-132.2716557743998","-132.2716557743998","-144.26736024273828","-144.26736024273828","-144.26736024273828","-169.5201615820262","-169.5201615820262","-169.5201615820262","-123.14218586235003","-123.14218586235003","-123.14218586235003","-208.86223194882035","-208.86223194882035","-208.86223194882035","-171.2464571598342","-171.2464571598342","-171.2464571598342","-123.91984607712133","-123.91984607712133","-123.91984607712133","-147.84963738710468","-147.84963738710468","-147.84963738710468","-119.61089881051903","-119.61089881051903","-119.61089881051903","-168.89595904452318","-168.89595904452318","-168.89595904452318","-124.67456307323933","-124.67456307323933","-124.67456307323933"
"24600","-143.37766602783796","-143.37766602783796","-143.37766602783796","-189.46316063622714","-189.46316063622714","-189.46316063622714","-223.39648085999102","-223.39648085999102","-223.39648085999102","-209.48455869785948","-209.48455869785948","-209.48455869785948","-142.8945022909574","-142.8945022909574","-142.8945022909574","-142.0311282405616","-142.0311282405616","-142.0311282405616","-191.01026421451425","-191.01026421451425","-191.01026421451425","-96.62774518812616","-96.62774518812616","-96.62774518812616","-173.61148834960585","-173.61148834960585","-173.61148834960585","-131.0053371903152","-131.0053371903152","-131.0053371903152","-144.2660166020311","-144.2660166020311","-144.2660166020311","-169.18943904432305","-169.18943904432305","-169.18943904432305","-123.448129683426","-123.448129683426","-123.448129683426","-207.80851973406857","-207.80851973406857","-207.80851973406857","-171.64905154351135","-171.64905154351135","-171.64905154351135","-124.58277069742076","-124.58277069742076","-124.58277069742076","-147.17663592413197","-147.17663592413197","-147.17663592413197","-119.9184890198245","-119.9184890198245","-119.9184890198245","-169.50635827068515","-169.50635827068515","-169.50635827068515","-124.3463420822811","-124.3463420822811","-124.3463420822811"
"24900","-143.46075271733432","-143.46075271733432","-143.46075271733432","-189.68619931341996","-189.68619931341996","-189.68619931341996","-223.25088456474478","-223.25088456474478","-223.25088456474478","-209.88183198514707","-209.88183198514707","-209.88183198514707","-143.15025986152577","-143.15025986152577","-143.15025986152577","-142.20577289225446","-142.20577289225446","-142.20577289225446","-191.02940506048665","-191.02940506048665","-191.02940506048665","-96.68783524953525","-96.68783524953525","-96.68783524953525","-172.57206656612414","-172.57206656612414","-172.57206656612414","-130.80344421369668","-130.80344421369668","-130.80344421369668","-144.1349298733341","-144.1349298733341","-144.1349298733341","-169.3660215189033","-169.3660215189033","-169.3660215189033","-123.39913695839043","-123.39913695839043","-123.39913695839043","-207.00746878584704","-207.00746878584704","-207.00746878584704","-171.8327283934094","-171.8327283934094","-171.8327283934094","-124.56620992955894","-124.56620992955894","-124.56620992955894","-147.50357560993285","-147.50357560993285","-147.50357560993285","-119.74670162607056","-119.74670162607056","-119.74670162607056","-168.82830025701438","-168.82830025701438","-168.82830025701438","-124.39036348160644","-124.39036348160644","-124.39036348160644"
"25200","-143.49523259953816","-143.49523259953816","-143.49523259953816","-189.47463458598054","-189.47463458598054","-189.47463458598054","-223.39683222168463","-223.39683222168463","-223.39683222168463","-207.99694923235052","-207.99694923235052","-207.99694923235052","-142.92771838677476","-142.92771838677476","-142.92771838677476","-142.1270926723303","-142.1270926723303","-142.1270926723303","-190.1880169894634","-190.1880169894634","-190.1880169894634","-96.47609013796185","-96.47609013796185","-96.47609013796185","-173.11037884102592","-173.11037884102592","-173.11037884102592","-130.82881998824502","-130.82881998824502","-130.82881998824502","-144.19722551214494","-144.19722551214494","-144.19722551214494","-169.44628483738987","-169.44628483738987","-169.44628483738987","-123.29601544716164","-123.29601544716164","-123.29601544716164","-207.3657238424658","-207.3657238424658","-207.3657238424658","-171.35809081294263","-171.35809081294263","-171.35809081294263","-124.79200441037756","-124.79200441037756","-124.79200441037756","-146.8712632567253","-146.8712632567253","-146.8712632567253","-119.76555888002301","-119.76555888002301","-119.76555888002301","-168.84442097279253","-168.84442097279253","-168.84442097279253","-124.58052847147947","-124.58052847147947","-124.58052847147947"
"25500","-143.7118781451201","-143.7118781451201","-143.7118781451201","-189.20418314290504","-189.20418314290504","-189.20418314290504","-224.56020689034273","-224.56020689034273","-224.56020689034273","-207.4702736340396","-207.4702736340396","-207.4702736340396","-143.63567797475054","-143.63567797475054","-143.63567797475054","-141.89174832446935","-141.89174832446935","-141.89174832446935","-192.12516630237337","-192.12516630237337","-192.12516630237337","-96.35461212466154","-96.35461212466154","-96.35461212466154","-172.9016896554142","-172.9016896554142","-172.9016896554142","-130.70706023780536","-130.70706023780536","-130.70706023780536","-144.55103911260008","-144.55103911260008","-144.55103911260008","-169.76462417562715","-169.76462417562715","-169.76462417562715","-122.92053386109583","-122.92053386109583","-122.92053386109583","-207.03197641468137","-207.03197641468137","-207.03197641468137","-171.29694365558294","-171.29694365558294","-171.29694365558294","-125.20400105316905","-125.20400105316905","-125.20400105316905","-147.62800011318868","-147.62800011318868","-147.62800011318868","-119.68012307154231","-119.68012307154231","-119.68012307154231","-168.9220767513107","-168.9220767513107","-168.9220767513107","-124.65335280031229","-124.65335280031229","-124.65335280031229"
"25800","-143.26932835362746","-143.26932835362746","-143.26932835362746","-189.48050556604528","-189.48050556604528","-189.48050556604528","-223.3926794375947","-223.3926794375947","-223.3926794375947","-208.51590184241704","-208.51590184241704","-208.51590184241704","-142.89810132573808","-142.89810132573808","-142.89810132573808","-142.0677881072208","-142.0677881072208","-142.0677881072208","-190.3778229958051","-190.3778229958051","-190.3778229958051","-96.58521704168574","-96.58521704168574","-96.58521704168574","-172.49576824135636","-172.49576824135636","-172.49576824135636","-130.9944558321684","-130.9944558321684","-130.9944558321684","-144.1195516989443","-144.1195516989443","-144.1195516989443","-169.66848797398922","-169.66848797398922","-169.66848797398922","-123.29522463917206","-123.29522463917206","-123.29522463917206","-208.444796727374","-208.444796727374","-208.444796727374","-170.9395978035654","-170.9395978035654","-170.9395978035654","-125.00659211877976","-125.00659211877976","-125.00659211877976","-147.79195683570134","-147.79195683570134","-147.79195683570134","-119.74315116009284","-119.74315116009284","-119.74315116009284","-169.4812245347561","-169.4812245347561","-169.4812245347561","-124.34703609771637","-124.34703609771637","-124.34703609771637"
"26100","-143.60341802062774","-143.60341802062774","-143.60341802062774","-189.56529103358315","-189.56529103358315","-189.56529103358315","-223.23391966995672","-223.23391966995672","-223.23391966995672","-208.91032936676794","-208.91032936676794","-208.91032936676794","-143.17844518186956","-143.17844518186956","-143.17844518186956","-142.08280724941386","-142.08280724941386","-142.08280724941386","-190.3916412096631","-190.3916412096631","-190.3916412096631","-97.03152956461177","-97.03152956461177","-97.03152956461177","-172.67006140676165","-172.67006140676165","-172.67006140676165","-130.6750204235324","-130.6750204235324","-130.6750204235324","-144.48094802435998","-144.48094802435998","-144.48094802435998","-169.57396423695891","-169.57396423695891","-169.57396423695891","-123.25171945212635","-123.25171945212635","-123.25171945212635","-207.14305520809398","-207.14305520809398","-207.14305520809398","-171.0888337685203","-171.0888337685203","-171.0888337685203","-124.80756027411249","-124.80756027411249","-124.80756027411249","-147.12370090707756","-147.12370090707756","-147.12370090707756","-119.52088360004973","-119.52088360004973","-119.52088360004973","-168.8682022616096","-168.8682022616096","-168.8682022616096","-124.41292757792016","-124.41292757792016","-124.41292757792016"
"26400","-143.62187972969474","-143.62187972969474","-143.62187972969474","-189.84828748228924","-189.84828748228924","-189.84828748228924","-223.51024545744718","-223.51024545744718","-223.51024545744718","-208.63980569049073","-208.63980569049073","-208.63980569049073","-143.33912432438288","-143.33912432438288","-143.33912432438288","-141.9651143209641","-141.9651143209641","-141.9651143209641","-189.4246068633655","-189.4246068633655","-189.4246068633655","-96.40899634268534","-96.40899634268534","-96.40899634268534","-172.86430660134857","-172.86430660134857","-172.86430660134857","-130.6778060111912","-130.6778060111912","-130.6778060111912","-144.50742678374655","-144.50742678374655","-144.50742678374655","-170.0030537737398","-170.0030537737398","-170.0030537737398","-122.86120338603754","-122.86120338603754","-122.86120338603754","-206.53080141373425","-206.53080141373425","-206.53080141373425","-170.75656536667097","-170.75656536667097","-170.75656536667097","-125.25354715192736","-125.25354715192736","-125.25354715192736","-147.67558227143587","-147.67558227143587","-147.67558227143587","-119.86411876955655","-119.86411876955655","-119.86411876955655","-169.04140048486798","-169.04140048486798","-169.04140048486798","-124.47720765743247","-124.47720765743247","-124.47720765743247"
"26700","-143.44716268901794","-143.44716268901794","-143.44716268901794","-189.40564213261194","-189.40564213261194","-189.40564213261194","-224.05443970955443","-224.05443970955443","-224.05443970955443","-208.4340688308824","-208.4340688308824","-208.4340688308824","-143.58842158306032","-143.58842158306032","-143.58842158306032","-141.98892212886284","-141.98892212886284","-141.98892212886284","-189.80504709778842","-189.80504709778842","-189.80504709778842","-96.5769641933775","-96.5769641933775","-96.5769641933775","-172.63686608485338","-172.63686608485338","-172.63686608485338","-130.7343148236698","-130.7343148236698","-130.7343148236698","-144.1604634902943","-144.1604634902943","-144.1604634902943","-169.80186376074872","-169.80186376074872","-169.80186376074872","-123.179110987388","-123.179110987388","-123.179110987388","-206.73020341384273","-206.73020341384273","-206.73020341384273","-170.58387562472794","-170.58387562472794","-170.58387562472794","-124.9442070758392","-124.9442070758392","-124.9442070758392","-146.97449348709128","-146.97449348709128","-146.97449348709128","-119.66430981567214","-119.66430981567214","-119.66430981567214","-169.3619147499826","-169.3619147499826","-169.3619147499826","-124.65835540723776","-124.65835540723776","-124.65835540723776"
"27000","-143.1357681861644","-143.1357681861644","-143.1357681861644","-189.4524510577711","-189.4524510577711","-189.4524510577711","-223.2645127536469","-223.2645127536469","-223.2645127536469","-208.5247297809173","-208.5247297809173","-208.5247297809173","-143.56956119531472","-143.56956119531472","-143.56956119531472","-141.79263762186832","-141.79263762186832","-141.79263762186832","-189.50443260041897","-189.50443260041897","-189.50443260041897","-96.35962857751053","-96.35962857751053","-96.35962857751053","-172.4714221795244","-172.4714221795244","-172.4714221795244","-130.5735032684466","-130.5735032684466","-130.5735032684466","-144.39252408775755","-144.39252408775755","-144.39252408775755","-169.681876277511","-169.681876277511","-169.681876277511","-123.17466431041558","-123.17466431041558","-123.17466431041558","-206.2143574735412","-206.2143574735412","-206.2143574735412","-170.7126871307144","-170.7126871307144","-170.7126871307144","-125.05290840248335","-125.05290840248335","-125.05290840248335","-147.06805523144214","-147.06805523144214","-147.06805523144214","-119.4612000773543","-119.4612000773543","-119.4612000773543","-169.456925801913","-169.456925801913","-169.456925801913","-124.47423149900212","-124.47423149900212","-124.47423149900212"
"27300","-143.6465176746956","-143.6465176746956","-143.6465176746956","-189.1414201608463","-189.1414201608463","-189.1414201608463","-223.04921129710996","-223.04921129710996","-223.04921129710996","-208.48222369701352","-208.48222369701352","-208.48222369701352","-143.40761900062358","-143.40761900062358","-143.40761900062358","-142.01945793155545","-142.01945793155545","-142.01945793155545","-189.5117402062644","-189.5117402062644","-189.5117402062644","-96.61349753360325","-96.61349753360325","-96.61349753360325","-172.90750115917677","-172.90750115917677","-172.90750115917677","-131.4300162666587","-131.4300162666587","-131.4300162666587","-144.1489459656862","-144.1489459656862","-144.1489459656862","-169.62799148540103","-169.62799148540103","-169.62799148540103","-123.31863531325378","-123.31863531325378","-123.31863531325378","-206.32035499873354","-206.32035499873354","-206.32035499873354","-171.95721794582295","-171.95721794582295","-171.95721794582295","-125.18482423607175","-125.18482423607175","-125.18482423607175","-147.49275168959477","-147.49275168959477","-147.49275168959477","-119.47624146797791","-119.47624146797791","-119.47624146797791","-169.31481804633316","-169.31481804633316","-169.31481804633316","-124.89806577980968","-124.89806577980968","-124.89806577980968"
"27600","-144.14027281185264","-144.14027281185264","-144.14027281185264","-189.12526543893063","-189.12526543893063","-189.12526543893063","-223.92508729059574","-223.92508729059574","-223.92508729059574","-208.2051142576629","-208.2051142576629","-208.2051142576629","-143.7763851100512","-143.7763851100512","-143.7763851100512","-141.80134457721232","-141.80134457721232","-141.80134457721232","-188.81641312438748","-188.81641312438748","-188.81641312438748","-96.46508626461873","-96.46508626461873","-96.46508626461873","-173.26151369591793","-173.26151369591793","-173.26151369591793","-130.57121953697433","-130.57121953697433","-130.57121953697433","-144.09848108609495","-144.09848108609495","-144.09848108609495","-170.23612244974134","-170.23612244974134","-170.23612244974134","-123.05375985273994","-123.05375985273994","-123.05375985273994","-205.98140094267464","-205.98140094267464","-205.98140094267464","-172.61877644595972","-172.61877644595972","-172.61877644595972","-125.13553302118537","-125.13553302118537","-125.13553302118537","-147.29943213490722","-147.29943213490722","-147.29943213490722","-119.64414312730409","-119.64414312730409","-119.64414312730409","-169.47149063032762","-169.47149063032762","-169.47149063032762","-124.9074313941662","-124.9074313941662","-124.9074313941662"
"27900","-143.1171290012647","-143.1171290012647","-143.1171290012647","-189.0394359701952","-189.0394359701952","-189.0394359701952","-223.57066039363957","-223.57066039363957","-223.57066039363957","-208.3169085620938","-208.3169085620938","-208.3169085620938","-143.7670398503527","-143.7670398503527","-143.7670398503527","-141.69817621022307","-141.69817621022307","-141.69817621022307","-189.01530693696688","-189.01530693696688","-189.01530693696688","-96.75518191055724","-96.75518191055724","-96.75518191055724","-173.08656936827506","-173.08656936827506","-173.08656936827506","-130.46169913348893","-130.46169913348893","-130.46169913348893","-144.39636843508018","-144.39636843508018","-144.39636843508018","-169.80956633764967","-169.80956633764967","-169.80956633764967","-122.62329386669754","-122.62329386669754","-122.62329386669754","-205.83106478474028","-205.83106478474028","-205.83106478474028","-172.59930746746716","-172.59930746746716","-172.59930746746716","-124.62865978683983","-124.62865978683983","-124.62865978683983","-147.35172123275595","-147.35172123275595","-147.35172123275595","-119.69131534074363","-119.69131534074363","-119.69131534074363","-169.30050342374903","-169.30050342374903","-169.30050342374903","-125.04484666867457","-125.04484666867457","-125.04484666867457"
"28200","-143.18791591268862","-143.18791591268862","-143.18791591268862","-188.8487889555467","-188.8487889555467","-188.8487889555467","-223.7653865562358","-223.7653865562358","-223.7653865562358","-208.5029510708138","-208.5029510708138","-208.5029510708138","-143.56401434599314","-143.56401434599314","-143.56401434599314","-142.42462311742275","-142.42462311742275","-142.42462311742275","-188.91451518596642","-188.91451518596642","-188.91451518596642","-96.96166576432202","-96.96166576432202","-96.96166576432202","-172.7824665839755","-172.7824665839755","-172.7824665839755","-131.42900553236447","-131.42900553236447","-131.42900553236447","-144.42098743449773","-144.42098743449773","-144.42098743449773","-169.9885829030642","-169.9885829030642","-169.9885829030642","-123.06672148101241","-123.06672148101241","-123.06672148101241","-205.79002302033655","-205.79002302033655","-205.79002302033655","-172.8288651565619","-172.8288651565619","-172.8288651565619","-125.3545692932626","-125.3545692932626","-125.3545692932626","-147.1417684217781","-147.1417684217781","-147.1417684217781","-119.63389036193317","-119.63389036193317","-119.63389036193317","-169.22329412000437","-169.22329412000437","-169.22329412000437","-125.35969024416742","-125.35969024416742","-125.35969024416742"
"28500","-143.8388520802744","-143.8388520802744","-143.8388520802744","-189.2746450365862","-189.2746450365862","-189.2746450365862","-224.00159905144764","-224.00159905144764","-224.00159905144764","-208.52316472094867","-208.52316472094867","-208.52316472094867","-143.75099977791388","-143.75099977791388","-143.75099977791388","-141.71568806396553","-141.71568806396553","-141.71568806396553","-189.10376917317166","-189.10376917317166","-189.10376917317166","-96.94997573454353","-96.94997573454353","-96.94997573454353","-172.92327088741752","-172.92327088741752","-172.92327088741752","-130.2529552933866","-130.2529552933866","-130.2529552933866","-144.63837345567035","-144.63837345567035","-144.63837345567035","-170.06357344322458","-170.06357344322458","-170.06357344322458","-123.23635929557565","-123.23635929557565","-123.23635929557565","-205.72033255736287","-205.72033255736287","-205.72033255736287","-172.96123751110494","-172.96123751110494","-172.96123751110494","-126.33249266275277","-126.33249266275277","-126.33249266275277","-147.05041304370792","-147.05041304370792","-147.05041304370792","-119.68920366335291","-119.68920366335291","-119.68920366335291","-169.33458587175272","-169.33458587175272","-169.33458587175272","-124.08555789106632","-124.08555789106632","-124.08555789106632"
