step,Pendulum-v1_0,Pendulum-v1_1,Pendulum-v1_10,Pendulum-v1_11,Pendulum-v1_12,Pendulum-v1_13,Pendulum-v1_14,Pendulum-v1_15,Pendulum-v1_16,Pendulum-v1_17,Pendulum-v1_18,Pendulum-v1_19,Pendulum-v1_2,Pendulum-v1_3,Pendulum-v1_4,Pendulum-v1_5,Pendulum-v1_6,Pendulum-v1_7,Pendulum-v1_8,Pendulum-v1_9
8520,-122.91284498224775,-429.02095744327363,-365.1754479628201,-175.2171693320103,-102.60987011217853,-525.4553582844518,-647.8350637341555,-1275.1107702622583,-213.20309185843325,-221.9985062064581,-192.7466871655696,-171.72140987787915,-148.01193712776916,-335.01664065844994,-149.438946567854,-176.3243121956715,-209.44780619395502,-564.6382342963894,-306.35680203466507,-149.80962071857044
8640,-122.31443055696158,-539.656696254492,-385.4977368873315,-175.50094152144362,-102.71725604986526,-352.1118892852665,-645.2829118525223,-150.44011983293677,-213.7428154952318,-224.22352655088284,-193.24246979277876,-171.07347661192767,-121.80805727031017,-357.991250505854,-283.41166719191426,-176.48452239141798,-209.43584894348146,-592.4015396466048,-175.39753996256974,-203.20805297302314
8760,-122.55642279503051,-544.2282954477458,-387.0123988304765,-176.33500268997892,-129.105572418892,-356.3052407191063,-671.4136001459252,-151.13502002473567,-214.11157300537167,-224.3143338453562,-192.73900803915595,-171.085446201867,-121.59632955959576,-350.88980558852353,-255.58612417804247,-176.34413625922602,-209.1478582345873,-543.8037658812102,-175.12643217430778,-202.72518788083295
8880,-122.44623660914598,-536.3858344666958,-385.9328801527184,-175.6126344682866,-154.83055782928682,-347.56862850713793,-685.6675090612905,-151.18592689362765,-214.50922419517647,-248.62812652251196,-192.60091330195053,-195.48451798097588,-121.62005640589663,-359.89559153772507,-149.36693960055794,-176.39295877238692,-209.11791684740197,-676.3644957132296,-308.2141207899975,-547.3429350892663
9000,-122.24121900171743,-630.0433971018584,-387.82088668039313,-175.7031286625513,-312.3015533520244,-353.21793654028824,-697.5402551219842,-411.49940096981635,-214.54292765441534,-222.86895275021067,-193.29013061021513,-195.69704133490754,-121.77035316877561,-360.34279977351815,-255.95049286398367,-176.48454436349243,-208.94239093208597,-628.5205846903892,-175.09820560946758,-601.2886995549146
9120,-122.18486187014749,-710.1839042887119,-386.4381084930105,-175.56253324069922,-154.8041631296001,-353.4622757927779,-703.3784441933092,-715.8077345669751,-214.70249789056302,-222.43531568324414,-193.05105719662544,-171.29483180689493,-121.67341087553491,-358.3718794676658,-283.0039268031636,-176.23131922994023,-209.10037203737815,-443.8435248169561,-274.9515226050644,-673.9634222867345
9240,-122.04120321302096,-727.2963366461895,-388.33031819683066,-175.3602531382281,-184.20709284713035,-354.0876038066309,-706.2975684351416,-645.0380401679245,-214.99935154518147,-222.3334417149593,-192.5767731379774,-170.64396216294705,-121.86578907572095,-367.7930089550742,-391.9446005634146,-176.14866849714855,-209.06400759324123,-257.38326674432324,-307.78834518697124,-598.2791378623608
9360,-121.94043357326127,-724.4171365388684,-389.28871002314156,-175.21278794288884,-102.41909129700794,-377.06557503582167,-707.9559288773096,-151.42160684276627,-214.60322713403585,-221.43948380160822,-192.24492003310337,-171.2480624631491,-121.67730317091521,-381.0955102693408,-202.06568671614897,-176.26331777754163,-208.61099156675627,-203.26007392545065,-306.6340333486333,-781.7552274869952
9480,-121.72117728225075,-728.3241366931048,-387.28321902619194,-176.1252731363463,-102.37188800952431,-380.5979474307391,-697.993564458604,-152.28265675189317,-214.56404729894422,-222.27820523405688,-192.74538232264618,-171.77955787242976,-122.06294850358029,-362.74708186766804,-149.60013011821331,-176.4171966377051,-208.7669253998469,-257.3176255554376,-304.7131886279876,-838.9672259212721
9600,-121.59349932075729,-726.9643105698419,-354.99678051191177,-175.386320392192,-102.28211548525316,-368.1320483653884,-697.5805508619685,-613.1804425924234,-214.59656713709828,-220.90031651072545,-192.75753379436767,-171.89068830570662,-122.55918028000812,-362.34652308992537,-229.60454464817863,-175.9959669098651,-208.67972182063787,-257.66424917087625,-306.9091126787982,-694.0628661953915
9720,-121.63597961469218,-732.7289232512575,-126.03512727866459,-175.53412292021545,-102.34439951930996,-366.56122804517406,-675.099777955675,-637.0343139356626,-214.40509613700868,-473.397692948035,-192.1321050209023,-171.37103520476816,-121.53480469199198,-371.74098938515704,-310.95640054086675,-176.3096582142097,-208.7861655805263,-178.71314320642065,-333.082017116916,-579.6833801462675
9840,-121.56312700893452,-727.6373762153211,-125.87670175893432,-175.77400651260018,-102.22797754494147,-384.4061399894211,-406.820531062726,-358.98552946452344,-213.67676905126683,-446.6652532143585,-192.46647465043594,-146.46107652089125,-122.02381630660344,-380.7456698460748,-364.41083967375533,-176.01082863188049,-208.6153111045484,-124.59117401533952,-315.681012723199,-308.5987854641377
9960,-121.561091109974,-726.0287817387018,-125.98656215989652,-175.72067926225213,-102.32965591995375,-377.7817663025383,-144.90068437522302,-367.0331395877224,-213.02008810411309,-219.79131620229032,-192.56943920708102,-171.21898802016312,-121.76428777593533,-381.8447172541086,-228.59376378529254,-176.3440356277115,-208.7300823379131,-124.94168568557511,-305.5057384353821,-149.7398055042725
10080,-121.71348685264464,-727.2332680423457,-126.19634688332762,-175.38361200008816,-102.31750115536812,-928.3731388851951,-144.41132475757016,-635.5236230368719,-213.36963967425723,-244.15250332667847,-192.4722180469131,-196.86023070352897,-121.41324396768773,-385.31893474412635,-228.02519547195493,-176.4746787761748,-208.77109973123757,-124.63043065847492,-327.3382106607951,-149.05974848197508
10200,-121.37565423537414,-722.3570011213366,-125.94533136250502,-175.95062061465447,-102.11560835954899,-770.0294396622527,-144.88756808720188,-655.9452171981054,-212.77279935911594,-243.00741383486184,-192.33685839043068,-196.91663589334604,-122.49750371673706,-391.88466514674843,-149.0144590180839,-176.326921508557,-208.74106143189752,-124.5346062285865,-325.379344739314,-149.1401166238636
10320,-121.49426189758492,-716.6265363189119,-127.16693158822781,-175.98904402744924,-101.92622012696636,-572.1829340335257,-144.58611399181424,-662.431158819351,-212.36987362839977,-243.7699357643719,-192.17174340369093,-146.59889247083373,-121.4630469476751,-367.400390844997,-176.09438788879228,-176.0106625775393,-208.30480955245145,-124.78603600464206,-331.70565678774693,-149.36240911504098
10440,-121.59258536582907,-652.9123690395425,-126.07248827387977,-175.59673487556057,-102.03750312477808,-760.3943325951413,-144.3503213818167,-627.5206245804013,-212.83537901396676,-243.93614826948374,-191.99098035681985,-171.54141029767007,-120.45984495575836,-364.6265346354585,-199.38016979509794,-175.7522349818925,-208.49618702816807,-125.42773465343487,-334.9224549439943,-149.47363762266622
10560,-121.41823972589034,-605.196137688871,-126.36062433533225,-176.00718435921095,-102.07362156515593,-767.5516033518315,-144.9330829840256,-403.5897591028594,-213.02083717303603,-243.69367978553163,-191.84362493740963,-172.56454163229517,-197.5781540271579,-366.86311680790504,-225.37568307594364,-175.57922592336035,-208.29174188481153,-125.06924147095484,-331.87871209178246,-307.4678457949914
10680,-121.35253649832111,-591.2024862192008,-127.2543812564339,-175.19697967346508,-102.08884056422036,-753.1522463234359,-144.6250579856173,-149.62674817947672,-213.03138437376506,-243.41874545017473,-191.9639531620591,-221.96969502740666,-198.02683181657932,-363.9472737308701,-173.04506398318534,-175.2773359273843,-208.234327328495,-151.49267649104223,-329.96338149764966,-174.88032862144502
10800,-121.42993789905651,-534.5417889447709,-126.88006773078332,-176.12031965226464,-102.09861774186996,-995.4334470236079,-144.19193717820718,-405.14318530720846,-213.2361778247489,-244.21629601983153,-191.84311558049347,-172.33919260434396,-172.35034074778858,-355.21974713789524,-198.85393219198505,-175.31374880430062,-208.10845998962003,-178.2175281372979,-310.5580801760944,-279.62825966891234
10920,-121.52029074779607,-512.2948458560985,-127.56488750148803,-175.57345596108954,-102.05270524969849,-952.0878792602585,-144.14018362533852,-374.8964152277797,-213.14642630870375,-245.19975981313002,-191.80737311658922,-197.3385710830772,-146.57696214149013,-360.1974382837997,-224.60816704806606,-175.21587365713674,-208.06831293208347,-125.62854806571026,-310.22294753181893,-227.35509828303861
11040,-121.4946674446774,-435.4457437806076,-128.26036416948472,-175.8405058192207,-102.09312704322127,-1175.2004553517515,-145.1502473037821,-149.76758137703968,-213.11344308901934,-245.12787400637004,-191.73368930546687,-172.44770910563702,-120.98163066463503,-356.56642687513664,-147.46616214894794,-175.33786010813748,-208.18943016200805,-124.95597147729912,-498.61916139107706,-174.8825540599077
11160,-121.41032119013396,-190.63095648081807,-127.94953010214613,-175.3194679109485,-102.06612488866105,-1180.6032518548686,-144.78289921668517,-149.2672335424383,-212.54764460838683,-245.34433156848482,-191.73469230896677,-196.92796088453605,-121.08347960647521,-332.1898961114855,-147.64444494881585,-175.11729283856255,-208.0471994814987,-151.62229130345895,-500.36233265151697,-148.45029449615944
11280,-121.44950764479813,-374.04755242365917,-128.5088392082289,-175.87455692576935,-101.76473377356092,-956.9828141629953,-144.83309689618696,-997.267981106841,-212.4856869709672,-246.60121852780156,-191.741910082164,-146.69867411629934,-243.546666246459,-305.47659582064375,-147.60860124790116,-319.27902984629634,-208.1591575764566,-124.95519068469223,-332.2858578654692,-148.5054385856983
11400,-121.47577776867941,-190.91954546088363,-127.43621840008628,-174.8946537132664,-101.71362947283232,-982.4396123537979,-144.19570162768858,-697.8754391924797,-212.07441833922644,-324.12873629125556,-191.7200718455695,-171.0338389848367,-120.79887410923868,-171.315364815967,-146.97050486219425,-174.99552490243445,-208.06916505090848,-151.62323719805346,-333.42593526650325,-148.3407832851645
11520,-121.39940645381444,-270.26339735129943,-128.0552267672211,-175.89957975214452,-101.68087307570936,-965.8176533141426,-144.38122792680764,-997.7701996528052,-211.66903498819906,-507.97931353424656,-191.7330671477874,-195.84282647195673,-121.17107486725702,-144.84270108324193,-172.99155220395807,-200.81005372320746,-207.85589939314008,-124.92359511692521,-491.8636530759477,-148.27514246269754
11640,-121.49990931936091,-435.8795993525565,-127.85567752674001,-176.18934555344012,-101.7579261544932,-969.3323888352586,-144.60084394855545,-148.8910121897126,-211.29147664032206,-351.113579345187,-191.68516051481748,-196.48139513837674,-172.37075019549636,-144.9103660018739,-172.90902311138152,-333.55018382907554,-207.91358911271436,-151.5051877990489,-491.7536756678004,-148.26542689328147
11760,-121.34046880907188,-432.2783452670985,-127.80735865988656,-199.66738573880568,-101.77311710664908,-1130.9437986095322,-144.2416670774154,-657.9055233838163,-210.76743040776233,-272.6618162427544,-191.66946728510842,-171.28048030305348,-198.14974702791147,-145.01880720705697,-276.35730357119945,-496.3969321397241,-208.0310071850472,-125.47266932158882,-491.70487720403446,-148.45948307673683
11880,-121.45353678759348,-427.27205919146706,-127.84564382699787,-173.88046115280514,-101.81276216945187,-893.8364678172711,-144.43756972504488,-720.1446461838711,-211.12988872253004,-272.80794764146094,-191.66844648687805,-196.53494602925144,-147.41861665930486,-144.30855270428907,-199.08639357828304,-333.42267425363656,-207.87204271319683,-151.33196180811942,-516.1869027385567,-148.61520483174087
12000,-121.4110392531425,-425.3173103322862,-127.84334052336267,-173.41443042287597,-101.69254352530534,-788.588739682368,-144.4932445454285,-729.3575529898334,-211.1931269074838,-246.80843552302176,-191.64199946399117,-170.6666149309871,-146.53645094555228,-144.38938526066863,-172.99782368133614,-335.3033337153662,-208.01499116719273,-151.55911729959033,-538.3256803262988,-148.55288449471414
12120,-121.36869966702707,-442.65432227507927,-128.26941306670972,-173.6500727281401,-101.80419446757779,-269.2426268171722,-144.40337440257136,-436.7457707599416,-211.2232265738822,-272.818900454875,-191.68050788852898,-196.3441110430968,-146.58053574017381,-144.20479259480345,-225.56133694515137,-513.9866928018243,-207.97919410285357,-151.550526191909,-537.3562889637154,-148.25894793268495
