step,Pendulum-v1_0,Pendulum-v1_1,Pendulum-v1_10,Pendulum-v1_11,Pendulum-v1_12,Pendulum-v1_13,Pendulum-v1_14,Pendulum-v1_15,Pendulum-v1_16,Pendulum-v1_17,Pendulum-v1_18,Pendulum-v1_19,Pendulum-v1_2,Pendulum-v1_3,Pendulum-v1_4,Pendulum-v1_5,Pendulum-v1_6,Pendulum-v1_7,Pendulum-v1_8,Pendulum-v1_9
8520,-121.21711967118529,-173.06876551973434,-135.02456844724662,-173.4468183567621,-101.48919883087532,-360.938743510006,-169.3319908344274,-151.06977830006812,-209.7597587446469,-232.97123863098136,-214.91612743943634,-168.11357703835708,-123.20750196456261,-142.07795866438022,-686.6643759367165,-169.9365272410095,-211.02432349329973,-126.75911616369112,-365.53661964624837,-148.8735528971106
8640,-121.36907571657393,-173.4748814017619,-135.82195928899614,-172.21114346497478,-101.49153068076417,-331.33967680213794,-169.26601470899016,-150.91150611972506,-210.0723541744823,-231.86285252804365,-214.79621122570128,-142.33738679017443,-123.35396240521041,-142.54407039596134,-683.3163634601912,-170.18892752460945,-211.0668822139607,-127.71259527106649,-387.8607663454545,-148.6559563523153
8760,-121.8130462996368,-173.54748441135894,-136.6907339193208,-173.3501427843418,-101.5844629529328,-383.63515616960683,-169.35016136335304,-150.9187668433213,-210.6316081846597,-253.42161158960852,-214.5509584793922,-168.76129424274023,-123.40752098544415,-141.95513872138585,-124.60567804914301,-169.46779392749735,-211.24936002490125,-127.73003847812598,-368.0063030728003,-148.88042490475624
8880,-121.83311355274074,-173.82812501148132,-137.06677923535864,-173.15003417750478,-101.34108895357492,-549.5807465104192,-169.26404063982574,-150.8879503749851,-211.03293767933843,-235.37504986946269,-214.80267777009084,-167.31286994983415,-123.35397580818783,-142.18430235470015,-124.61363375988454,-169.7409451069619,-211.7030586572987,-129.10244875648473,-627.8615124765485,-148.86020279725258
9000,-121.45786001984376,-173.24043117452496,-138.0775788408889,-173.81155965430912,-101.19013213487123,-302.71933462998527,-169.08692635730816,-150.86952832784564,-211.75638767815263,-236.58087716862832,-214.9516741289736,-192.7693711838412,-123.0884180391773,-142.06834112248907,-124.59176227539919,-169.9777743679543,-212.05752994505374,-128.32502285647786,-375.54848721028463,-148.63512856727692
9120,-121.55314931263813,-173.56854020408198,-138.38698498981773,-173.1143562802065,-101.04507982397246,-221.8163269537152,-169.1171814342443,-150.96508544643308,-212.9379871385288,-234.98469699161524,-215.7937400282245,-167.17837034499794,-123.2182912785003,-141.44470695297815,-124.46708060209593,-170.1244796373708,-212.09178301551498,-127.40259472583287,-378.1056093124477,-148.51287042713074
9240,-121.64500267105332,-173.0934106200713,-138.49687125179693,-173.39120558464248,-100.66326829335534,-443.86517476700766,-168.9442674223081,-150.95146382141053,-213.50911945847992,-234.90054030273387,-215.97557429066265,-216.74191895972314,-123.31012805291053,-141.78824373724078,-149.9800324877471,-170.31159829989565,-212.27435776037697,-128.49380322066284,-401.8439095275818,-148.96220256614626
9360,-122.12615500951055,-173.1665311486732,-139.04656619172107,-173.0910194669847,-100.75911279930409,-382.51590522151264,-169.09293808508477,-150.90220634995413,-369.7510114229587,-235.27682474153397,-241.5404662522097,-167.61080989536222,-123.53869599787745,-327.11271119955865,-149.8594945451153,-170.10475637120027,-212.75746109839102,-128.61670337663134,-668.8887451346338,-148.65628929604935
9480,-121.98900368299171,-172.55142666799583,-138.98637422184058,-173.20571855744208,-100.76996702537238,-550.9389526107901,-169.12320975330377,-150.36166860214226,-356.2345291234467,-236.0045599944029,-216.32940523746396,-166.82230355689208,-123.27519276372107,-329.847953349692,-123.60297927431456,-169.97314690401245,-212.6351894400603,-127.683029085824,-430.4007782103146,-148.68048115043095
9600,-122.25744010140079,-172.48869913777736,-139.3269326722213,-173.61710157416226,-100.85438476193333,-411.7567154369259,-168.79492491414854,-150.49892608594092,-215.05390060989953,-235.18731652809456,-216.8538715526087,-166.86698948755378,-123.51110248358498,-332.5648119166994,-123.53569376435823,-170.82812405703325,-212.94105088544865,-127.47661286009695,-420.7003570989897,-148.48179621402602
9720,-122.32938698530518,-172.3308109545826,-139.39875960894554,-173.72206010665974,-101.16501409571015,-517.4540889238515,-168.94658118855097,-150.00523700684835,-387.05417416620105,-235.34521292908775,-216.92525367496472,-167.3017250124589,-123.46463323342167,-312.4974029108529,-123.28963685785807,-170.37827808759417,-212.88065768308314,-128.82123208328875,-429.6886682379768,-148.45998496223413
9840,-122.38011629693278,-172.26727206530487,-139.12425622222116,-173.82586191089754,-101.40956519505337,-576.9280297005919,-169.07494869249777,-150.1827861331322,-406.9824634614036,-236.98904657435392,-192.017385466795,-166.94354827215707,-123.34098659989453,-321.7635212445001,-123.28946141706551,-171.15573196300852,-212.97503730564853,-130.40701040807366,-428.5036225196045,-148.97626670073836
9960,-122.30310324713639,-171.90239866547114,-139.2183623655439,-174.25112646025877,-102.16371393698498,-466.56574916427553,-169.19489279568342,-149.83674709703251,-454.7058315953879,-234.25093672585226,-217.17963283048053,-217.15469139054363,-123.22432370444987,-355.9932152478426,-123.39822400277774,-170.8110400341352,-213.00754614301536,-127.42954806208733,-415.6532988985361,-149.01119897284173
10080,-122.0297015420826,-172.0121109493493,-139.496605753586,-174.22697475752608,-102.23482300983956,-357.8229988426266,-169.07655372523303,-149.76176176646126,-457.865229131688,-235.93768583099927,-218.41687563588317,-167.7366097581252,-122.96030916430978,-340.06643028530715,-123.19688774589424,-170.56622314862187,-213.00587607599192,-128.72519034400608,-430.18919740694366,-148.731142787293
10200,-123.55650779554487,-171.87060355016263,-139.5103534628363,-174.07123580428242,-102.28568657982188,-304.0333439087591,-169.1963133953459,-149.4965038401097,-457.2677013669507,-234.09569737942553,-217.43844773496488,-168.4381231863037,-122.99522280324136,-358.3104207478539,-123.30868314568443,-171.09906674554048,-212.9557558096149,-127.75252395132728,-442.4562429165568,-148.97234334140776
10320,-122.42696578258463,-171.125226177564,-139.72569970832734,-174.1586478144534,-102.62111755687292,-383.8804735300576,-169.42501846559446,-149.4507359202055,-458.16609441186756,-233.01233966478725,-217.69875792215453,-167.10050059419095,-122.9581301287041,-355.8012559415941,-123.07370106020771,-171.20684963841586,-212.82131880636052,-127.14218565521965,-394.45465271421665,-148.85722857216857
10440,-122.31405760685816,-170.6255431567853,-139.72076715991216,-174.16158116597893,-102.56470354120643,-437.6366628904515,-169.29378695617802,-149.49050308109733,-458.004903279467,-233.14287708675744,-192.39908669783793,-168.008311705264,-122.85102538108768,-359.2334523188439,-123.11438659021348,-170.93586100889542,-212.5832171567708,-126.20076352449146,-175.2364354740649,-149.11308571669363
10560,-122.24924137814696,-170.54668933710445,-139.83448702386823,-174.34961939916766,-102.70549566700326,-195.83092105289526,-169.33934501505593,-149.55300671775888,-458.0593385492787,-231.5928690424076,-217.73520972189817,-167.87679188491126,-122.82927602259505,-362.4733625163659,-123.25963929513766,-170.73557607571806,-212.9395748330191,-126.33671460761698,-174.90828543331128,-149.15968358943414
10680,-123.7710140858325,-170.57381231072148,-139.58458857114186,-174.165843074137,-102.5182464858793,-195.9358775615036,-169.47149525437337,-149.63704945313808,-458.3923036356572,-231.8940554612093,-216.82110398662627,-167.27745678046352,-122.82937336000282,-580.514582355836,-123.24755059160934,-171.62817937970496,-238.0010284105208,-125.93382876142725,-174.83711163616084,-148.82115268391945
10800,-148.36709513605553,-170.47874712884595,-139.8263751137243,-174.29678419870544,-102.29706667449065,-195.89405175820212,-169.64432707516238,-149.63097802784267,-459.44794194938066,-230.96867224792908,-217.25643783909536,-166.8700136068879,-122.73081710106601,-604.1799079875386,-123.28968673516144,-171.04778880135936,-212.8177718953105,-126.28764132529689,-174.6660833129541,-149.0375463883284
10920,-122.33257710985546,-170.40287422352753,-140.10750648216955,-174.2987665373817,-102.14530008986401,-195.6892118816109,-169.52235581555465,-149.65854690600264,-459.1289759260329,-229.54382978222878,-217.18509603975076,-167.42850255651933,-122.73536438076022,-639.6355374245536,-123.2334895321247,-170.98067982169366,-237.79368318894404,-126.7571569247903,-174.80368798585826,-149.1936590563643
11040,-147.77556557123643,-170.3743197832791,-140.28147069910628,-174.23161987511344,-102.24543792895699,-196.3656207856863,-169.8244316467017,-149.97254011973942,-458.15704405975055,-229.85147748075946,-216.98337926754962,-142.85490243125844,-122.67154142489548,-685.2762117428795,-123.17934870474521,-170.9197350954111,-237.83311427304034,-126.35587521260447,-174.86788336045484,-148.8722664245008
11160,-122.41282076123044,-170.2122785400624,-144.32113990441536,-173.87724374154138,-101.27361568172216,-196.8041371725318,-170.31654827545725,-149.81297915776526,-426.8110386705772,-230.28017049989847,-216.32540172230566,-167.18354908278536,-122.56062523573796,-717.0192337284836,-123.14607411852771,-171.44008579901464,-237.96729816395396,-126.32651386807542,-174.73441273123882,-148.93326867291734
11280,-147.6681695372115,-170.37061638690355,-204.42659709412914,-174.421359197772,-100.9004030526331,-274.60359412047603,-169.95632022119457,-149.71029771229485,-402.87623422450145,-229.88215687471015,-216.40756749987517,-142.9345237057764,-122.72195055083951,-691.1074678897237,-123.13223764162956,-171.25911554956082,-238.113779105806,-126.55124527333996,-174.57451221477623,-148.54645369459442
11400,-173.46319323855184,-170.64979694330398,-192.09983548804445,-173.70623046282032,-100.8279690827857,-196.5039067949377,-144.83003271080833,-149.79676998355612,-403.28115058475305,-230.56605456371003,-215.6325670992253,-143.1137442872667,-122.59782264814899,-703.2410666380509,-123.0559237811523,-170.95873804681975,-238.18584448925813,-126.54024811600293,-174.96473058013592,-148.47265944647603
11520,-198.89158190547457,-170.38180572365255,-212.4045315607545,-174.07747704262115,-100.76793108862877,-327.4931134095473,-144.19122377331263,-149.87581235989603,-367.04756476029905,-230.00438017260657,-215.29723838266122,-142.35608482527715,-122.61072327695634,-702.1865234984796,-123.14517376407176,-171.54189878962302,-237.43717228316422,-126.29184875447285,-174.95009018762684,-149.03879511770654
11640,-147.73890693583158,-170.66790304462668,-269.2349205674474,-173.47698511403541,-100.73536535457866,-301.00779812796816,-144.19931673954994,-149.43348993195187,-372.82034676419636,-230.24380926427506,-214.6187999417635,-141.47340696525194,-122.66289303241754,-417.99399585990693,-123.2087230915018,-171.04951944841756,-237.92331405507417,-126.18119463601624,-174.90727681433358,-148.9000691350915
11760,-122.89404454851903,-170.2142355672706,-276.7344903709978,-174.03038249449622,-100.72986610298662,-249.10750745062887,-144.03199578457622,-149.5583139870283,-212.43476611992543,-229.67560766137453,-213.89460327041178,-167.4231735664747,-122.42595403127409,-384.06678150984806,-123.15521874963406,-171.11846663696733,-237.14845013758782,-126.30270298850891,-174.74415250939109,-149.2000782756445
11880,-122.4373785115135,-170.07281615272348,-247.7763000333436,-174.1671002693426,-100.73309305697471,-246.5538688590463,-144.11314993387808,-149.57474013874184,-212.56954457323474,-229.7098694854621,-213.68819135109075,-141.26417266211075,-122.39650040661725,-327.6215017945487,-123.19157772602708,-170.72078365131077,-236.98409564352778,-126.22840934050592,-174.70068522095588,-148.742685584293
12000,-122.4795689444675,-170.37848654303846,-374.6301827264823,-173.71177636098327,-100.63801760133883,-249.11843228058245,-143.9360694775272,-149.4077894668183,-212.62962495091762,-230.0563950144157,-212.92239921225115,-142.26328147947527,-122.54466870441017,-323.04568102819593,-123.07326213563599,-170.74988134909955,-236.84593472965008,-126.39743911644962,-174.4719719323389,-148.96946593972075
12120,-122.31183619217316,-170.17088162087344,-359.685535093539,-174.00697418558514,-101.01443432698048,-248.00602885663383,-143.74003653927656,-149.56695260077157,-213.93243830941992,-229.19810062234447,-238.07035191812582,-141.7966689379388,-122.45887483052009,-302.21018102468634,-123.12931334146398,-170.59911249303846,-236.92020017296164,-126.0522961909707,-174.41005123851204,-148.4962997031051
