step,Pendulum-v1_0,Pendulum-v1_1,Pendulum-v1_10,Pendulum-v1_11,Pendulum-v1_12,Pendulum-v1_13,Pendulum-v1_14,Pendulum-v1_15,Pendulum-v1_16,Pendulum-v1_17,Pendulum-v1_18,Pendulum-v1_19,Pendulum-v1_2,Pendulum-v1_3,Pendulum-v1_4,Pendulum-v1_5,Pendulum-v1_6,Pendulum-v1_7,Pendulum-v1_8,Pendulum-v1_9
8520,-176.81337260778236,-742.528853770446,-128.2260666695457,-686.2917166570867,-96.83444341915026,-192.07169892348148,-365.10103957003116,-1355.9745737179296,-220.38416420602726,-240.8970415390504,-218.64429385285726,-149.54777211498384,-121.91742642203455,-144.54256652998345,-122.54560491530916,-174.17898852271315,-577.5704483766924,-532.6826261572651,-173.87739216133065,-148.604505249483
8640,-178.41287441240829,-741.1260862063776,-130.09974107112566,-740.1381494721047,-97.30580749701042,-191.93119666457648,-413.67710091182227,-1302.2743184279598,-219.1726265969718,-216.6455299761673,-219.59921469459294,-149.77806639200645,-121.8231662254306,-144.19019367569138,-121.65723719927382,-174.24934269398386,-558.6002004492295,-385.30613090059467,-174.07027868605178,-148.4678367834373
8760,-175.6883449871695,-983.4061435662168,-127.49706588975062,-484.53776146840653,-96.66340700010502,-191.92187920589862,-413.31962021664896,-147.64891445485938,-220.16043957797783,-241.82361606896876,-219.76439351421422,-149.86088161182207,-121.65924462191253,-144.23677148077542,-122.02861145880634,-174.9922788983071,-540.5775863460119,-148.55519832682032,-173.98198198095082,-148.72338658725965
8880,-174.469573857713,-743.051809296833,-129.13516285279,-483.69391362419594,-96.2668560782826,-191.6886849101484,-413.4024106682623,-147.41005582233188,-219.17654226854924,-243.30321654056834,-219.9878651637683,-149.7366093025027,-121.58998084657378,-144.4805626439839,-122.02779409590099,-175.43549502133686,-532.980395809993,-122.93766565696963,-173.8366882018259,-148.55149625454834
9000,-176.13303749720473,-743.7498714016448,-347.3033219743662,-482.4361629809761,-96.05641503303409,-191.64727639086854,-413.60636670266683,-146.98783126231606,-219.03193395744475,-215.61048201254457,-220.27352811953944,-149.6282284389292,-121.69875812635055,-144.44289816921656,-121.80820829074737,-173.50071199927714,-536.8613915026444,-175.5157426017839,-173.98085346362888,-148.82149786551778
9120,-174.77001686413547,-743.3079171159159,-372.31875677742045,-478.2396032371524,-96.07217320837063,-191.8482730209321,-413.1445882461724,-146.67856168871322,-219.0061511508431,-244.21961718726726,-220.48129565952308,-149.78454414840994,-121.74546369263737,-144.6214006766593,-121.9253590297564,-362.0960525414355,-561.8204915215925,-149.0696902939324,-173.92777259734908,-148.697039947038
9240,-174.77307096396288,-741.3525975622831,-367.2547036535235,-475.38620111387627,-96.90857515521863,-191.62877451785405,-413.1904007175319,-146.3067733037129,-219.38583158164403,-217.18138744288845,-220.89232369177853,-149.71851539751248,-121.77606865939806,-144.1444760615516,-121.81464157174278,-331.92230257421636,-555.562165198505,-175.30559790601154,-173.64614294722585,-148.77414337244764
9360,-150.62922521481875,-732.6005516083367,-381.44070346740307,-462.23642046023934,-96.95962029806887,-191.58745169470822,-412.2501508797285,-304.31692295686423,-219.3852507953449,-243.9391508514499,-220.1037713003756,-149.5394795687105,-121.35046798116954,-144.01611756065031,-121.85040386838716,-361.35018427871,-566.7133057527965,-148.8103418991815,-172.69075549616764,-148.49566993359798
9480,-150.2316947002404,-711.6669156155879,-648.065340873458,-456.9901965849678,-97.73263722766686,-191.5959852694858,-144.188447067499,-146.749945282194,-219.2510243392465,-425.33346722939103,-220.47686905137365,-150.17927259247003,-121.66415201859245,-144.15933823881437,-121.40232391914537,-330.71623663507165,-558.9675099841904,-252.80805129599884,-172.64052944459155,-148.04858956232175
9600,-124.57467479147525,-439.1303260816213,-646.7109499276568,-451.1772303961323,-96.83590431213496,-191.6333942857218,-144.54550109548092,-146.7655652650171,-219.36403733489482,-348.2956554906106,-220.13325708462884,-149.48179236523953,-121.75755175376187,-143.97456108051642,-121.03099933600947,-352.3105475087461,-550.6901438401987,-122.84929128691712,-172.68866600958907,-148.24005637723593
9720,-150.05821717510895,-560.8565482090141,-638.3977196322077,-409.6106975155446,-97.11916950566956,-191.89263786478378,-144.78883555017103,-307.1358229208189,-218.65351055283753,-454.0099448777616,-220.00965923598795,-150.14978729006944,-121.29385113784137,-143.9139410146684,-120.8715374639966,-524.4083325110656,-573.0336796437186,-201.66790668915652,-172.70850029007383,-147.74497309648638
9840,-174.51306182452566,-231.64181675734386,-643.5451373665643,-195.90946851036463,-97.10886552266112,-191.8122275483548,-144.43460350143934,-340.1843746158461,-218.47317246461745,-321.66321660269466,-219.72804304260407,-149.89129370708852,-121.68235584581828,-143.88765789893165,-121.50729068739922,-332.49669031447536,-552.8311667702637,-149.33851124126946,-172.68538051284295,-147.88526457500447
9960,-124.64600638858542,-261.59898371214615,-383.1808137110503,-195.6896075613708,-97.40546224166795,-191.78449298913512,-144.4552531647684,-280.2008214764302,-218.35658000268455,-217.88309998709929,-219.5570814279262,-149.55947454077918,-121.98462175670929,-143.8799725716106,-121.76547830685914,-340.7188816853178,-556.5290695024828,-148.67874233282168,-172.3192609400606,-147.79935958266753
10080,-174.68221606453557,-188.56028839375958,-618.7189033473669,-195.6926505680484,-97.0245141576005,-191.49924339928475,-144.49100339198048,-322.7063331165049,-218.89145602772797,-216.7190255729666,-219.45596776382277,-149.81908843535768,-121.95261346958728,-143.70605419110726,-121.34884943008547,-359.2112864017413,-568.4669566907257,-494.6605834606056,-172.7418663181605,-147.38132412646934
10200,-123.90357130380448,-189.06584165746125,-371.0674374175733,-195.19035145451136,-96.8981786094176,-191.5175415959321,-144.34801646744666,-311.0784538895694,-219.37625380663425,-268.9377406592431,-219.67179105970916,-149.8362451811864,-121.82234540556563,-143.75676345368825,-120.90216545700753,-358.9690554173381,-570.1073118136583,-148.4880114469256,-172.53054651222953,-147.9188439968595
10320,-123.90396334351877,-188.56950042767517,-370.6371218257845,-195.02234493147995,-96.76402136726136,-191.43781918557835,-144.34318079341773,-313.9686300587232,-219.18112377455617,-242.62753455405442,-219.5203297412886,-149.9424823939229,-121.75191453470373,-143.57824044355826,-121.62972599836894,-357.4213690327523,-574.0288135984542,-149.30066965492387,-172.30181491886393,-147.23653867733594
10440,-149.88610762364343,-188.3306627845767,-373.1225632828749,-221.40032252154387,-96.81929720593261,-191.88698851867457,-144.3663143701035,-311.53557847886896,-219.14822854650038,-242.66401268382614,-219.58830240470311,-150.09360378797936,-121.8583525103943,-143.6850262151901,-121.81593750773368,-354.38420640814917,-546.7431379341136,-149.01190686221545,-172.98968261744875,-147.7401286928054
10560,-123.9699744107616,-188.61707319488303,-349.0421253447927,-194.84980853375467,-96.79349999904166,-191.79517639140357,-144.34653639910331,-309.3109675238627,-219.06892035942784,-508.7587948401218,-219.7433186758189,-149.8118621294925,-122.14029306052362,-143.9825245267572,-121.71260560833362,-355.3144102715959,-585.682752172387,-364.0318612168365,-173.0018904903356,-147.67571988913903
10680,-149.75564624582645,-188.3484985356849,-129.69765251164034,-194.7885883360695,-96.97774548274256,-191.76760016508635,-144.18159211950993,-327.0429530176346,-218.78366363019467,-318.2194648664593,-219.29971137579702,-149.94944694603268,-121.87771941583364,-143.58525774465875,-121.50559627061254,-358.07623758491184,-512.486804624578,-175.94728071662706,-173.3181451770062,-147.4035147783871
10800,-149.9797083188597,-188.4608843973013,-129.06373016400195,-194.62348470976255,-96.84877721365521,-191.82157125204583,-144.3763961855888,-337.4394058602337,-218.6521613978507,-397.7426650997923,-219.80018998084398,-150.13194132449357,-121.91740787116134,-143.50297823117597,-121.93862184145334,-333.2396533806823,-528.8467761289712,-148.36464234298046,-173.06748849732807,-147.63603667407537
10920,-149.68767791109207,-188.6269385771724,-130.91351492625802,-194.83640383334537,-96.94573111156986,-192.2023278328749,-144.27577919151167,-336.377090495659,-218.49553756597788,-345.05182305352974,-220.2365185881328,-150.1794120370135,-122.0779501376106,-143.54151960805,-121.85683751097596,-305.08898545524954,-489.05218070931426,-148.43510595895563,-173.24019816314154,-147.60762004566408
11040,-124.28211260242203,-188.79191431589803,-129.31419521882137,-195.09711141759152,-96.91069999269457,-191.78890261015886,-144.3764383923174,-341.8922309355597,-218.6929907255757,-348.643021475324,-219.96420574793416,-149.73502168736235,-121.77108960150251,-143.38035721179216,-121.69027632821899,-254.575782578365,-472.1771098373115,-175.05542240349573,-172.95510965418535,-147.29992106852183
11160,-124.21019738599352,-188.71086661425716,-129.41285455069126,-195.16759429112125,-96.85444521152694,-191.9838776414429,-144.3557446783251,-339.9866471217739,-218.8399952609033,-372.37847753057474,-220.1821784917749,-149.94783353435486,-121.91372016853457,-143.25523525332866,-125.089413512502,-203.32319225921646,-291.0211804254136,-148.8688557168199,-172.1550258355482,-201.95169895577732
11280,-124.22084375560712,-188.75549959580923,-130.2878678439254,-195.28077696777697,-97.08752534656003,-191.61889034047567,-144.48023869962563,-335.66002457700364,-219.2554421830604,-345.92549467745795,-220.31301578459252,-149.716435504921,-122.17569919685748,-143.47351945375823,-126.13661833730771,-176.61949002350678,-211.95427110781597,-175.7358819536939,-172.36298821314128,-147.8794479951526
11400,-124.46388665665054,-188.62111426772952,-380.39324466416855,-195.01819650938916,-96.18950559771453,-191.49104510744277,-144.1894014079928,-334.8329847296128,-219.48184186082335,-242.03399211966718,-220.1269905727965,-149.81152993899374,-122.55286283352991,-143.31563508655853,-122.43081134270616,-333.03976751617586,-209.96581190700914,-148.4399202546827,-172.12876532440595,-147.5869832926223
11520,-124.55671341149454,-188.65651559510314,-342.12081393028376,-195.21159075004653,-96.36982040759167,-191.4081769231589,-144.12503593927028,-342.3511257128986,-219.2505974744016,-269.9293228340756,-219.9031501339519,-149.75671379810757,-122.21032992410328,-143.27535862239566,-123.19362734791775,-443.21971556108554,-210.0843358526516,-123.90067103139458,-171.69251689084533,-148.75107019935567
11640,-124.62507724306333,-188.68582689817177,-316.34501978824136,-195.58401559247895,-96.75521104538845,-191.75490717679966,-144.37422111243652,-340.2875424798992,-219.38192023211013,-370.92061976045164,-220.08092519454476,-149.29170574477055,-122.34220284664374,-143.46565491923184,-121.94578767929654,-174.2011048850689,-209.6411459882548,-175.1983186707351,-171.71382160318134,-148.04319964296363
11760,-124.71087582952791,-188.52877655136555,-346.712317090705,-195.28652240663266,-97.09113517823398,-191.95274096135265,-143.84759099092122,-341.2630028127273,-218.9572216276778,-242.4321708994085,-220.12419301472679,-149.57862382393398,-122.1762899260865,-143.48956762590302,-122.09749037877627,-252.67657509115992,-209.6538227194234,-202.19298387619227,-171.64284248892443,-149.03270928775544
11880,-124.97760190385338,-188.53096852031553,-376.6949278424844,-195.73367091479898,-96.78223567870768,-191.4772423233952,-143.74765069687413,-359.72573688365986,-219.29617021587637,-292.333326582566,-219.9917269468815,-149.06575155416016,-122.05569417417982,-143.35579234634332,-122.03439094443259,-252.07165566522977,-209.84265308174298,-254.36664373834247,-171.74394991129589,-149.22890229496207
12000,-124.59641848923829,-188.8474152937438,-361.3466814217578,-196.18595581375325,-97.43315153826312,-191.08141368766982,-143.97667232491432,-343.3002083699889,-218.87586802696515,-214.81138773872598,-220.02556835863325,-148.97545766254862,-122.18201969212967,-143.7310824721772,-121.98759778800157,-172.96014201331633,-210.16463147079472,-121.56966958665221,-171.79231998097924,-228.9262587602549
12120,-124.78182935625446,-188.3758639464932,-391.56958444885487,-195.97025355483765,-97.49354702496318,-191.21075633089498,-143.88506476701886,-360.2704101304263,-219.24937942839037,-214.80580484893252,-220.1350436155498,-149.0751066632626,-121.80900066096793,-143.30654710192812,-121.42637456994547,-200.3901266293014,-210.70803576370446,-121.62494193318976,-171.75782036634502,-148.71239625591895
