step,Pendulum-v1_0,Pendulum-v1_1,Pendulum-v1_10,Pendulum-v1_11,Pendulum-v1_12,Pendulum-v1_13,Pendulum-v1_14,Pendulum-v1_15,Pendulum-v1_16,Pendulum-v1_17,Pendulum-v1_18,Pendulum-v1_19,Pendulum-v1_2,Pendulum-v1_3,Pendulum-v1_4,Pendulum-v1_5,Pendulum-v1_6,Pendulum-v1_7,Pendulum-v1_8,Pendulum-v1_9
8640,-147.9509692014796,-177.47545777746996,-159.98095275485014,-194.8490230298467,-100.05604659837479,-223.79431033141964,-248.4528942423026,-152.33555791158847,-548.1737964540678,-326.24037752532615,-346.4285549563525,-143.26612824237583,-598.570896448411,-146.18693034861136,-146.67376526385345,-821.1655536607684,-209.11059922600413,-127.89855572931121,-173.9971867931925,-145.3269358307413
8760,-148.21536234342548,-176.02582412691723,-160.83454494983275,-191.6078971570574,-100.71623947017387,-225.67560240947245,-246.94647938428974,-152.8122588609541,-555.8502721424614,-301.5147703490063,-346.0242558788108,-144.05937343696814,-653.9137970266867,-146.95717272320522,-146.49400842141688,-830.6479003841972,-214.29150702159882,-126.88937941081186,-1037.6758987147543,-144.70510573055964
8880,-148.60126728534425,-176.30375416430044,-161.18641352890378,-192.61870110100918,-100.46718132950708,-225.21240585506288,-248.80550575431917,-152.2823030304033,-646.2931039340372,-326.12255238958636,-272.51750827054167,-143.8947539830818,-618.5691841742278,-147.76350775196792,-146.47164341692314,-815.252558872122,-213.15382540952837,-127.13433925599922,-920.567465606453,-145.11944275130102
9000,-147.43589047152597,-176.3437102077443,-160.7576737658325,-193.3534094544205,-100.4891173928577,-224.8190205985918,-248.5600371026716,-154.18884008108563,-531.0560065492891,-325.96975972262817,-321.4931593765549,-144.10242486817825,-528.8374665166639,-146.8859714219051,-146.5495119343148,-824.5443858949102,-212.2428061781592,-128.06823976542262,-485.34628493326926,-145.1319453922933
9120,-147.18930984988583,-176.98854226600798,-160.7037969801137,-195.95351457663054,-100.12873729631511,-223.96874743629232,-247.35110532457276,-179.27677721559232,-703.7306952664051,-325.8281911862442,-272.0052691962088,-144.2018619418381,-606.6046814474229,-173.11740856273664,-146.1145234110981,-812.6800560935209,-213.6065022022678,-128.05657094904794,-496.5336553124832,-144.66897735081594
9240,-146.78217218418732,-177.79925186004124,-160.87857128176967,-192.7719427813744,-100.38700380404768,-223.5789260012362,-248.44888153753058,-152.1388066811282,-634.3720569767838,-327.63079839835274,-296.822369733332,-142.63898129508874,-620.6210802947567,-147.04100216720434,-146.32883210231518,-816.8608020799331,-212.46993332810476,-128.65148674564986,-330.7673901935587,-144.51856308288467
9360,-146.662418131224,-176.44754891002793,-161.30892311416426,-192.66684369533738,-100.16789421489071,-224.6110158558168,-249.78336963388202,-152.1224511210543,-633.7321533104,-301.15465523531145,-247.80976111330514,-141.8591021137577,-664.3534955388824,-147.62614801346982,-121.48462690764514,-829.0409282295395,-214.43927334242971,-128.9554278870274,-527.3842587623769,-144.92884434371297
9480,-145.90049742942392,-176.07332210190185,-160.9622725164931,-194.68924002862062,-100.62443725389032,-223.53385077865906,-251.85086652694287,-152.08818694060784,-580.3377276490961,-325.6924318440126,-271.0077239112123,-144.34818221519848,-669.126458122512,-147.5987403732085,-121.3958311351249,-816.5677574922742,-210.92849506438455,-129.60192243847683,-536.4839829050945,-145.50757466030205
9600,-146.23289647812652,-178.36881429151998,-161.25914387716566,-195.36997794426514,-100.4650621692595,-224.1250156942504,-254.32056973613626,-152.34380921978453,-626.2031633560483,-326.1557229394935,-320.23994337021605,-143.90532139524237,-653.1044682176034,-173.34773938238087,-120.97157987584299,-827.7831383045501,-211.9069797712366,-129.35572142426798,-625.768317033294,-144.68609378053563
9720,-145.32292078967959,-175.8570732139326,-161.08335129796785,-193.2443423681052,-100.76180697240764,-223.7593675512337,-254.107539196258,-152.0957895615791,-674.3760292416057,-325.6184278836463,-319.82447072591094,-144.2147792094812,-625.8898417022608,-148.07807267890612,-121.32694541126394,-821.3710450910651,-211.4279167555299,-128.08796088646855,-581.4375090604439,-144.81749580819815
9840,-146.04529733796736,-177.84268483050704,-161.49972604356765,-193.24337295874926,-100.62115074525734,-223.31069923463366,-253.36949640851623,-151.96692956245352,-640.5579360608555,-326.1523211750309,-319.24706345436846,-143.42004868843597,-636.581053109157,-148.90534196763892,-121.94863320503237,-820.2987622109322,-212.28732066239795,-128.92257385131674,-582.9088652153077,-145.6602745728236
9960,-146.17041383103614,-176.87292257471145,-161.93013896452487,-195.29780917154713,-100.54975847230499,-223.2981430225944,-253.29443945799494,-151.5106176209258,-570.6073686616912,-326.15998451397206,-294.6509002651171,-143.20071681171635,-687.6683112521868,-173.49108189771118,-121.15328892495674,-827.9263998620085,-217.4436502502514,-128.17440493190605,-631.2269847564423,-144.8271690780669
10080,-145.599770992305,-176.69301599835913,-161.6448018908314,-191.79656539468027,-100.40925154677242,-223.62597333737455,-205.36573014027672,-151.41371699862103,-520.4546842737016,-325.2733859834579,-270.481991244016,-142.88328668090622,-657.2222211931224,-173.1321486363492,-147.171393572942,-826.6821367327636,-216.26747782205402,-128.91911542537122,-586.0848778584943,-145.21871093015685
10200,-145.56744611930517,-177.30295996324176,-160.96432394337998,-194.7081816426685,-100.8105789160416,-222.63983506395135,-251.2142758995604,-151.20477544041069,-587.9597574539932,-324.84700133212556,-269.9187832923133,-143.06601924516264,-644.5842236735102,-148.2649335591331,-121.56707889967143,-811.3404945062954,-213.91329220342732,-129.5560075537371,-586.7744723020036,-145.00801952564467
10320,-145.36772655402856,-176.12961245894456,-161.59565866142958,-192.09461463573166,-100.48748165588404,-222.30005790022688,-175.16539364597475,-151.23184073210686,-679.1671095459196,-325.74640980289615,-270.3981270404933,-143.29816122829052,-600.3409204638722,-173.45638407564826,-146.9105066838353,-814.7414616574017,-213.02535880947826,-129.81786103746347,-613.491573838594,-144.74099697804905
10440,-145.7229775202371,-176.48667256834415,-161.85327634287404,-192.05257987898767,-100.63995058506724,-222.39378815284698,-175.13239957075137,-151.34028785570047,-612.3332965616357,-327.38796461004983,-270.134487117467,-143.42598715570435,-644.9910425500741,-173.50451398185373,-146.82533233540008,-817.9649041000914,-215.28045407355185,-128.56092737437203,-605.457572094408,-145.32864944535064
10560,-145.99612001776103,-176.1400871586144,-161.93339645449632,-190.28091381087376,-100.71787118259438,-222.06179388096106,-173.75214598526514,-151.14934837589854,-610.2217771206195,-326.2555609520173,-270.22985290128247,-143.23102223048045,-672.7591973187722,-173.814897322192,-121.79155291919324,-800.2425892003675,-212.1015346204068,-128.25594784491022,-623.6107707516123,-144.72087722434276
10680,-145.6523600350185,-176.22840944128262,-161.76753640037765,-192.79006345243187,-100.79962237076248,-222.86483873913767,-172.6901777277126,-151.12575150671896,-616.3687827774672,-325.9674450663007,-294.83291266414597,-142.56273090021145,-645.8010779130668,-173.64739248030992,-121.4305563712924,-802.1196854552696,-212.3457473896479,-128.0422836860026,-627.9657147518407,-143.90072124602372
10800,-145.3453047668007,-176.96299246782078,-161.66432864265533,-191.72191388027537,-100.25261284178673,-222.37269827336792,-172.4898814736345,-150.56834584272735,-613.8478324553032,-325.04979140392646,-319.3626944264722,-143.49402036431584,-591.5501694759847,-147.2676944012647,-147.14329810370646,-800.1293316002905,-209.8161585932392,-128.80172941868972,-629.4482782204922,-144.10491411776874
10920,-145.21872140695206,-176.88653223301574,-162.17024991118518,-191.73750753173258,-100.4880553096335,-222.63249824211283,-172.4969002338616,-150.803359499721,-626.7664399668181,-299.54810084880296,-270.14231343715164,-142.59958143647845,-664.4092784419364,-198.66445039268996,-121.62945470924532,-803.0186719564588,-209.9475289266864,-129.096742443337,-632.0179627566716,-145.31413979680661
11040,-145.3306136913211,-177.04768570631583,-161.73397384807907,-192.43074690845555,-100.52487045801794,-221.50929937569086,-171.71664874820297,-150.87759724738012,-560.6000166509301,-299.5625802843597,-294.6013158861757,-142.7323551654775,-629.2366066715,-173.16375989239282,-121.43665684224933,-795.0327862360394,-214.00803253744553,-128.94160153138458,-605.7191458231757,-144.60086589656441
11160,-145.16691431510634,-176.31561615881773,-161.83439492996672,-191.66428673577494,-100.81219382214343,-221.85427095914147,-171.4976097946373,-151.14961897544995,-624.3165870260154,-300.42137854649025,-343.94505995618675,-143.21655221209375,-538.7931029651725,-173.36274297142467,-121.80848594624415,-800.2529465750071,-212.92759551419164,-128.59861585017705,-600.812781565202,-144.62665595206892
11280,-145.05884343201996,-176.1086641431682,-161.62551912195195,-193.90318077308672,-100.63073336074385,-223.1779243818818,-171.34532311558678,-151.15392976855725,-653.3625226989251,-324.92503183305115,-345.13574457410215,-143.5905235414345,-622.3622160820443,-173.5038056443892,-121.7136103680994,-783.4581779184157,-216.68564268559345,-128.55069687828203,-622.1327101017627,-144.74627269434635
11400,-145.24901532638975,-176.3882757479525,-161.7502461453538,-192.33792970336302,-100.6939710291202,-222.21934810946294,-171.1818592906355,-151.13600764288367,-581.3086334938209,-325.6823781460108,-343.953002372294,-142.47108824404796,-507.4873053503822,-148.3868409466226,-121.92143195403762,-785.0636880485769,-212.32428602127516,-129.07540965170827,-624.4688770047832,-144.88573658460965
11520,-144.89876117367993,-176.66690935376096,-161.56475426948037,-190.55124667933867,-100.73411357755586,-221.7313625540443,-170.79209824332116,-150.84816397920548,-577.5840684623199,-325.93534786613066,-294.80238390761224,-143.22277317169704,-572.7182853034286,-173.37924491479512,-121.58938176137481,-781.1119318707836,-215.64031708893918,-129.34524431408028,-635.1980913289502,-145.07418128833768
11640,-144.91772357459757,-176.95663684569794,-161.88186432639156,-191.93059422857226,-100.63206000757188,-221.47343513115476,-145.95058032892098,-150.6089475407326,-568.2291378817392,-325.3967802665076,-319.62083486268733,-143.55348025643517,-622.0048717876379,-147.65886418715536,-121.93207457597734,-778.8798149131545,-212.8075611564358,-129.0940273908092,-640.2621038335272,-144.1588656919131
11760,-145.04402936334012,-176.8945937354543,-161.91839416096533,-192.08043905242172,-100.83679751489532,-221.27457900713262,-144.28615867063596,-150.82609860688436,-561.2966278094879,-325.8234468336416,-344.93783663507446,-142.52261897449074,-518.1164413699491,-173.4085695371968,-121.57681423611734,-777.5604304978108,-209.11170526929527,-128.96341708651974,-635.2601979572407,-145.64634505745744
11880,-144.93087245887068,-176.21252744050975,-161.75273688999928,-191.06051938195765,-100.43131876532132,-221.30900270200436,-144.16877358710195,-150.8414662785839,-582.5247769623287,-324.6887795165936,-294.6648134126732,-143.02464635713562,-559.2562780734834,-173.73959574814302,-122.02367978306611,-788.2186471603824,-208.47561300511856,-128.8692185369086,-627.3376056641232,-144.8351071912372
12000,-144.92642172202184,-176.52567649377846,-161.53248623419717,-192.2199004266923,-100.64824989136673,-221.09966593780297,-145.05850457279365,-150.9981415789692,-581.9283575701556,-324.61302193269836,-345.17321361870347,-143.32208436755582,-504.645367693514,-198.2765181488064,-122.139899261877,-775.2886863235915,-211.7974773883697,-129.19180975600915,-628.5861508542084,-144.04609435916873
12120,-144.80632297912615,-176.22987286564538,-161.6907221321269,-191.9976062396922,-100.6160864949159,-221.28576282311778,-144.73529191813475,-150.6914984506744,-562.2744036382466,-324.71945853536266,-345.2630123317065,-144.31945594410232,-496.6933109250014,-174.04941590901495,-122.08949801473977,-772.0546438480126,-215.20114318178767,-128.89478319347896,-629.0757949956763,-144.0030543931428
