step,Pendulum-v1_0,Pendulum-v1_1,Pendulum-v1_10,Pendulum-v1_11,Pendulum-v1_12,Pendulum-v1_13,Pendulum-v1_14,Pendulum-v1_15,Pendulum-v1_16,Pendulum-v1_17,Pendulum-v1_18,Pendulum-v1_19,Pendulum-v1_2,Pendulum-v1_3,Pendulum-v1_4,Pendulum-v1_5,Pendulum-v1_6,Pendulum-v1_7,Pendulum-v1_8,Pendulum-v1_9
8520,-121.6417601649234,-175.56851909656385,-140.7908152154019,-225.89523972174803,-103.61839969327795,-456.22037696855875,-713.6198869554646,-150.71714388819223,-473.66970152741953,-490.1594698388737,-192.15748072647224,-147.7225564538508,-340.3205914096796,-146.5393444617477,-257.2074428434327,-872.0527796569615,-310.89900892994746,-125.2572465432473,-179.7540707978557,-149.97157832918762
8640,-121.63386796904592,-176.25482905118233,-140.19408435029126,-199.41733584730073,-103.9485787153267,-458.34793899458316,-721.6575460679359,-150.6680455055647,-537.245860587376,-262.2609909176079,-192.2276422020065,-148.45069875994005,-122.78560277841241,-145.488177681002,-253.9435460119249,-713.0193659455219,-259.4041655571249,-125.50710394654413,-173.69735668985464,-149.95592796004104
8760,-121.9858555153171,-176.41693527031413,-139.31850421977123,-199.97036099134425,-103.47112959141145,-458.93070061884544,-722.1370880796914,-150.68514307585994,-544.154469640676,-729.6570997592398,-192.16165193445502,-148.16369224777856,-123.92419770943927,-147.76914213992896,-254.3551915787163,-713.4462859123156,-205.49880515258573,-125.56350585339018,-334.62165821992187,-307.8360518686469
8880,-121.82376252303584,-177.18667855853863,-139.22016111905097,-199.30303748687192,-103.51143336116722,-457.95080851134196,-722.9030057289517,-150.88815095905656,-535.950147963809,-297.7778962718397,-192.21279962500452,-148.5702045173481,-123.57050034504155,-145.12282982475,-254.55804114875664,-713.8071855540628,-311.50124857858634,-124.94177533357018,-174.11573059420473,-149.8837310976168
9000,-122.15931457762856,-182.30795600305015,-135.15270083797637,-199.26325287463527,-103.31828896706456,-454.0848580378741,-714.2150910549728,-151.14715484160575,-544.7178723797655,-311.7623904793514,-192.1560616808092,-148.35600437719185,-373.3368453655162,-145.49448779201919,-228.59824766405887,-991.0574968017997,-312.803095143499,-124.81875636560737,-174.44205952523828,-279.70699770384334
9120,-121.9972936407707,-187.3701660337115,-136.01029560622104,-226.19832549950638,-103.39680627194359,-454.9144441453597,-714.496398066054,-150.77253094522376,-748.6515448758804,-364.8306397013109,-192.2088611152871,-148.27064733541664,-539.1874831048823,-248.36074684892318,-280.3804979209116,-714.3049850701764,-443.93723875987587,-124.83541847496558,-174.15874118405404,-149.75993577977974
9240,-122.23197375991658,-188.40210236847358,-137.6562647126488,-251.57882283325984,-103.0065363665667,-454.42567349826305,-714.3896924187757,-151.2738315971174,-950.8058441134621,-284.7498419335735,-192.2488525544174,-148.2049904956914,-203.51208937541756,-145.4145823496926,-280.60944331871883,-1003.7473780968996,-287.6874201180277,-124.64251318003019,-307.9192445532243,-149.67731730625343
9360,-122.151863402755,-189.34491043608654,-135.5294925496106,-362.84822753318997,-102.97786914196402,-454.7602596600458,-710.3686480339327,-150.72571757428918,-926.6966428079355,-286.6620397620563,-192.41387071215394,-148.21792525449715,-124.68177809298061,-145.0557996529132,-253.70379885148412,-1004.3292490597581,-286.3370783251293,-124.7356832725638,-173.76895893648796,-276.7408002075744
9480,-121.41210562734243,-189.64034643097492,-135.0474289674063,-251.23130635380932,-102.88532601794677,-451.12747955490147,-383.6223761417143,-151.1866423538242,-942.8854631780002,-285.5483335189642,-192.31601416720008,-147.98504838785226,-848.5542209663914,-149.49061800956957,-290.86609608981496,-1554.4633902742473,-259.282337013169,-124.61950152997062,-227.40725100385916,-292.04301595487647
9600,-122.09347016172346,-189.37221528789547,-134.46923387667013,-460.57645563903304,-103.09353515946748,-451.91340468297193,-391.9166578133177,-150.47151888781315,-947.3539069139217,-284.64031833912435,-192.07810738722713,-147.63974551462047,-123.56270342770567,-146.90361784014524,-281.44444797357005,-1594.6518252353437,-258.9820343541655,-124.5923074587719,-328.6870449679229,-282.54409908220373
9720,-121.42733154386619,-189.16793545229262,-134.08374086288057,-199.10280068535775,-102.8302738940658,-443.5175788865652,-142.45772530900496,-150.4170991551753,-536.3628006126385,-259.7852866068648,-192.06081554085125,-304.9596155017645,-123.90224795012564,-147.5062193391546,-304.90965404034864,-1579.662935837272,-259.7999975307252,-124.44765983100505,-400.39138275117045,-265.2208072563932
9840,-121.49316447368001,-189.0796095822839,-129.61426920968546,-199.627223934615,-103.07520220886572,-419.1659901710399,-142.12642256980814,-150.4617544032404,-537.9359143804971,-286.8427167573162,-192.13554585398933,-148.0128692234213,-793.2190880203245,-172.44646491149462,-281.44297735844077,-1597.381390278518,-286.21634189258555,-124.71448071194473,-540.4575852723101,-149.67660899479597
9960,-121.82659884811142,-189.90821648816146,-129.52152010968263,-172.959338746306,-102.96368482082278,-410.28861180448285,-142.2472455443413,-150.62581905270093,-480.9611035856489,-259.59979818991906,-191.7768037519225,-147.75110434533158,-123.75526051695708,-146.01355262949917,-307.892544422829,-1604.295894642982,-249.41561230284915,-124.85186918826992,-337.92939807882567,-285.4656680129096
10080,-122.42051888525907,-189.33509436665082,-130.17716926356513,-356.59705674541084,-102.92395603841513,-413.68562767312443,-143.03383541600388,-150.03645177919537,-217.80450629204006,-259.8730662376397,-192.3738138719246,-147.4142720196349,-284.050023530909,-197.899907091109,-307.91526011074524,-1605.9346146408275,-393.34534665321513,-124.81369752224437,-634.3902777961349,-149.36672051918362
10200,-122.18073707096224,-189.45018162779178,-131.22242598174248,-278.49684160876194,-102.52633847748606,-414.7131000733292,-143.83479535600975,-149.9813021756425,-217.6611599854864,-259.6163772314485,-191.6663776253196,-147.54435103033046,-283.9490723479857,-145.5831190719789,-300.5810358115496,-1606.829875441977,-287.2177277626116,-124.68816848963407,-422.7282131738302,-149.52767263717638
10320,-122.2676985327998,-189.64036625955606,-130.29687026673795,-278.15179123095794,-102.7430005866958,-417.88093406306126,-169.77809580843393,-203.08919532789622,-218.03246053101307,-259.9282842978905,-191.62787228753064,-278.97975023189224,-124.16890369153047,-222.80354219851557,-291.0442732767115,-1561.950182702136,-285.1245687504314,-124.70486426374173,-583.5717553070099,-176.3368358711924
10440,-122.42381752194171,-189.78914252715225,-129.24181307158238,-224.716923148559,-102.98328150605747,-385.88837363399097,-143.46362049060798,-255.76809308285561,-217.37163657449736,-258.15723261471817,-192.05782591424887,-147.44787614358057,-123.66729226716976,-196.21833751925678,-289.6153674622682,-297.5375312238193,-231.68140066799864,-124.44214610930275,-651.7237531117479,-149.48945262237515
10560,-122.47524508059465,-189.21825028898678,-129.22604880038602,-277.2902862896939,-103.37800446075619,-379.8312085912159,-142.10407612895673,-149.07966268065508,-218.10425822807738,-257.66886295104257,-191.67963545327797,-147.0155119556586,-176.67786170010498,-170.64226100363254,-311.72668513234714,-444.93477614066796,-395.118384822522,-124.54525578264179,-704.1543476915986,-149.47315281061282
10680,-122.71506114720808,-188.75926649117076,-128.98033609108796,-224.97428501243317,-103.3124864368862,-192.80510718341645,-168.06307163315356,-148.7454352798364,-219.57373316124136,-285.32126485285755,-191.37259117546847,-147.03772500430938,-124.97495909493236,-144.8811415438442,-317.3188471196826,-594.0965784498694,-258.1489997562743,-124.63311987393509,-750.1629340840516,-149.46137788127027
10800,-122.40490922747195,-188.24985035453503,-130.77813502495422,-304.4091240617989,-103.25580599983161,-192.6719076648484,-167.98427771261456,-148.91529372271415,-218.22641945903553,-258.79193646488557,-191.35348278207604,-147.36273295716995,-387.4151687727283,-169.83986438143495,-332.3695330894444,-299.04940397540673,-232.77501818055262,-124.63497071585464,-757.6866741060481,-149.42849475169254
10920,-121.81693201583923,-188.48238986719076,-129.78233345364615,-303.59341132783754,-102.8704709767546,-192.82007954371548,-143.0199796954697,-148.39113769116767,-218.87656992236808,-257.8492888340943,-191.35132859845027,-147.4924088884456,-176.57143997896677,-170.02496786491992,-314.542511510114,-249.40926759355844,-282.16610480221004,-124.90939068349758,-758.0363326332777,-149.3460939513037
11040,-121.95063387908431,-187.3766697504205,-130.6180856994019,-250.897191737299,-102.87047610850227,-192.57624651277632,-168.64151651529764,-201.37255361504336,-218.71436735957718,-257.48505980141715,-191.19429954034408,-304.7318387734297,-202.79001070930025,-169.99739556413422,-310.81989596590927,-249.8979862825855,-311.42092047005343,-125.16101346449825,-750.6440073215797,-149.45808947650804
11160,-121.6244040469688,-184.73663823785552,-132.2775088512437,-277.16798045214284,-102.69683506111112,-192.66181352426648,-169.22904104387624,-280.4041074618296,-218.7603063806555,-282.45465714870215,-190.9817069555941,-303.49642359341067,-149.04841441001966,-169.63818514188887,-310.3050595729413,-200.12989014566966,-314.5552288055612,-125.21968526659593,-758.1943218548864,-149.4789048282347
11280,-122.01171254327453,-184.68598937861532,-131.86371503308808,-250.30485003780413,-102.60937685773129,-192.61050618111713,-168.32477163428678,-227.66233467706616,-219.17911464216968,-257.45635306405046,-190.87667540384558,-306.31398095949646,-122.83076278137837,-221.2388721648077,-324.0376533979115,-200.38276341452774,-232.83671639534722,-125.40896214453164,-758.1216663280709,-149.28877190460514
11400,-122.57056539106611,-186.37163060111246,-133.07069164974774,-251.14433956781258,-102.68891727834068,-192.60251082485757,-168.21044259422771,-228.00834923454855,-218.9853150071098,-258.08642207638667,-191.31993421007763,-314.38887259154643,-256.15649273550616,-170.15707498621492,-330.7334878203118,-200.38480885340815,-233.60404646484488,-125.28858827541285,-752.769736731942,-149.28412297979258
11520,-122.66869945840976,-186.42573482148174,-132.15005221576888,-173.15985542760095,-102.45647651687895,-192.54376083416327,-168.34565271733854,-227.37548545793453,-219.7467174858447,-257.54042323643125,-191.27188032366416,-310.8071302403531,-253.37567195943234,-170.46254720924057,-313.72040146903134,-199.80377999402236,-260.6818684490701,-124.57321290017892,-752.9913945229767,-148.98038058207626
11640,-122.03617319806213,-185.2045483503978,-132.03056333758983,-198.33150821036304,-102.59565103819429,-192.529874776827,-169.4436999992361,-201.13876359202337,-219.1622223426763,-257.12174388572896,-191.12105498864963,-306.04672943402284,-122.15529463140308,-144.85354947818547,-311.9567495561808,-174.9931817626095,-232.74712889288247,-124.61425611393284,-740.140012539488,-148.7596244759969
11760,-121.69846596478332,-185.51187458037438,-132.50284411003912,-172.62207497181458,-102.55983775870504,-192.55814894351093,-194.94490961260277,-200.7667690912899,-218.50541475815743,-256.6773473813014,-191.16849060571025,-309.9696897445226,-333.72499286172706,-144.86160712951934,-316.3408113969196,-174.7420160886114,-287.95280703750024,-124.52960961922494,-725.8619612119728,-148.69939706918825
11880,-121.65857534139191,-184.6814180192942,-576.4434196907525,-172.46080464885114,-102.51323451906983,-192.59464206022443,-169.24014691613223,-149.13278173713,-217.3051051521034,-255.97872135663056,-191.28350888156234,-306.8683683636383,-148.25257202719803,-145.40045158706403,-316.4498151292029,-175.02818422035324,-207.10335651433533,-124.48198511558107,-734.4304892728566,-148.65030855125613
12000,-121.46724139971418,-183.61393561213134,-623.5784612680695,-198.4932382679274,-102.35407532361528,-192.5145396812316,-169.23527160561832,-148.6218792121174,-217.15095130456956,-255.43285855071667,-191.53642861017298,-310.008780084256,-122.16530746987166,-146.19970226311062,-349.9923072812039,-175.49599415149888,-233.7286552085005,-124.21891622857693,-729.6195797950044,-148.71242673054542
12120,-121.69053221134293,-177.75619388709907,-650.8921713666175,-172.45719727095852,-102.53510337009838,-192.42362967008677,-195.00984605804766,-148.36669955356155,-216.88363399799786,-255.367327026331,-191.32381866144382,-320.8530032700674,-121.93878269277889,-198.3637087552389,-363.68344487481284,-175.44196129330265,-260.91370034452535,-124.02850744270839,-712.5353451956305,-148.5443669716544
