step,Pendulum-v1_0,Pendulum-v1_1,Pendulum-v1_10,Pendulum-v1_11,Pendulum-v1_12,Pendulum-v1_13,Pendulum-v1_14,Pendulum-v1_15,Pendulum-v1_16,Pendulum-v1_17,Pendulum-v1_18,Pendulum-v1_19,Pendulum-v1_2,Pendulum-v1_3,Pendulum-v1_4,Pendulum-v1_5,Pendulum-v1_6,Pendulum-v1_7,Pendulum-v1_8,Pendulum-v1_9
3480,-874.527843465629,-1302.0554946003488,-1114.3818103996023,-1045.6131448816195,-264.13265572786383,-1244.4621327944183,-1209.564887773398,-597.9402042215933,-1116.4257254405704,-437.4059942343216,-195.6360924852187,-609.7237421868481,-854.6901991526817,-1317.4432458891574,-538.0197645109955,-1074.0636497707262,-1212.8204393694716,-647.092059086625,-1081.5021139182595,-1027.6952291977555
3600,-973.8439180691015,-1101.7559489768641,-1219.953933819575,-1235.4462012649558,-105.66523914333975,-1346.998943656029,-866.3854506148955,-553.8219836047817,-872.315118264705,-781.4491543572348,-196.39821008061662,-858.8293538669079,-530.2755954350466,-1350.535163435717,-597.0299064079579,-1131.020647522675,-1045.6451342537114,-940.2619562291939,-1062.6558767914705,-1031.269385712377
3720,-1078.9416543909958,-1115.419786695525,-1190.2720966606691,-1130.7336634276503,-105.15948648896332,-1254.869541992483,-990.0303278106369,-639.0226757594364,-815.0900428208116,-788.7893252627546,-219.00197061806153,-363.9249510816534,-429.1098812024995,-1231.3926991615626,-251.30974381166408,-963.9115579046581,-1060.474195401335,-1192.1549566189547,-851.5704523927614,-559.4178847266904
3840,-788.6125402252496,-1052.252093801659,-1048.5201106805991,-358.1670964719857,-105.51132155040041,-784.9156773514923,-543.6460802363333,-1294.1825256169327,-1016.1018936726657,-370.8190680416514,-327.7709850549431,-147.091493020409,-398.3765271307899,-1143.5146286833294,-338.4113388434407,-968.3206054404916,-988.725360316889,-1289.0391360823821,-717.1736185928982,-959.2307567814556
3960,-931.3221041707671,-935.1230640084489,-1116.7502156362568,-227.1523913463622,-105.04936735925205,-1114.639405509409,-1099.1845215239994,-1323.4278278219742,-592.1432318938568,-430.06957315399904,-219.22815953213194,-145.16379071878248,-430.5251721608365,-1343.189018758961,-333.4682279373386,-1001.1491786640802,-1097.7401752173719,-885.004610601595,-746.4318225968024,-999.7116167381143
4080,-779.0654204385498,-1057.2262601633454,-1077.648926239377,-630.7411328587673,-104.59262461267653,-1141.4180282403938,-1105.2042230059928,-1353.5520305348869,-438.1793422184692,-375.9001662400266,-219.65761323211123,-349.0129326385148,-456.48658358772934,-1269.4611998969394,-319.3445365409542,-1012.2185682264957,-989.8075400586898,-722.0594609604989,-661.3798494307463,-994.5826999518482
4200,-727.2301379304179,-1211.2407522060523,-991.9870860720952,-325.2229135369346,-104.54078963005028,-1094.136374981961,-553.9791937405171,-1379.4336211980583,-476.3699887205291,-482.7922713146098,-221.48198122728127,-143.6376335330537,-301.746123631026,-1311.3696723521405,-314.8735133922944,-960.8926405629118,-806.6627193453502,-673.355580187734,-646.0042121664494,-827.7723743523318
4320,-854.9865781952058,-1208.2805352576327,-868.6726857024714,-248.85722836337874,-104.03119458443018,-1204.1987236709147,-858.3913034552146,-1377.5090497072702,-577.8268125484212,-424.16267979081056,-219.69512420849247,-143.5793812950936,-302.19653536145745,-1028.4764006186183,-313.97941160426365,-972.6903017326204,-678.4370530302558,-1136.1001087090954,-559.6687725403642,-842.0461864052774
4440,-721.2128171933502,-1179.2164824036831,-893.5974555776278,-249.06663678404703,-104.61894183052459,-1206.127993458479,-875.6075687264896,-1376.3313660525648,-568.2672676827776,-374.3132266203578,-218.2901768649815,-143.39359276657382,-204.17466665853254,-867.1482334272721,-334.45169381353065,-993.6177154862902,-715.4369229236562,-916.7560217022943,-512.8627939693936,-867.8397492674028
4560,-835.8228508866389,-1280.1746419256608,-899.3415190172576,-274.18692766902575,-104.7334675541919,-263.2099014168646,-882.6083379650087,-1052.0870260838199,-487.63962805923586,-378.26115240295496,-217.36122912933502,-142.91541203341566,-202.60390674976728,-146.19690385771787,-334.27097228657317,-971.955210520827,-714.0248346541116,-773.6873732312055,-536.6036433795107,-840.8506399911951
4680,-814.0560082303211,-1217.9583821517697,-831.1904506295361,-248.74834342991554,-103.62130147243379,-563.5572243249302,-148.54757674615226,-1329.619586761464,-376.2758471228709,-376.6245714393765,-218.43929037165125,-142.86920975511975,-202.06515769629263,-556.3345504683269,-307.5402019240349,-881.4862695212139,-585.9390755839477,-819.0165341276316,-433.3137243748932,-379.8094353156124
4800,-553.0091932234072,-1198.9361192026493,-902.7365138918764,-324.66306753727696,-104.53890376104641,-464.86119888111114,-384.4215272998599,-993.2499673615955,-486.96416833636675,-376.7505020840528,-216.2958796054198,-142.83522457978586,-202.99054273129798,-599.1663376273782,-356.81844210397776,-824.0854758652256,-612.0558291388737,-732.1818670198286,-204.13268241694828,-552.4568082531207
4920,-717.0216494333727,-1175.614098587696,-818.4918851261798,-273.07324643340183,-102.30235083894551,-308.01569431696026,-155.4485315178486,-519.4699471760476,-246.48087516976813,-377.6024159007296,-217.22586333147382,-143.02208304291517,-328.425402181978,-348.9892828824486,-336.7706202267472,-815.8753141467662,-615.0017265327706,-641.4310776193063,-204.13166138900752,-582.6851505718614
5040,-640.7634937399837,-1030.919108049372,-885.8105700087057,-223.62272683480887,-103.60619633966371,-310.1889480515525,-231.4450106239407,-147.54541377812194,-245.66437675690312,-300.0780123570163,-213.84673640516039,-142.64752494159512,-308.55776601266797,-143.45296227342047,-334.7342363403669,-820.2668068152282,-541.891697160245,-941.9169404714461,-333.8627260367852,-453.51404546407423
5160,-540.0161752321558,-956.1576180870991,-946.8660289857577,-197.55461322452402,-131.45231776011346,-334.90311302084365,-153.86985566225368,-170.64813310781034,-350.80057597680604,-379.1844061719713,-213.41072959450156,-143.25567196360498,-201.66277977119293,-144.56532587731414,-335.6645958245238,-802.8514974969512,-516.6026039413168,-663.1148089668978,-204.95718959037058,-647.1172219708368
5280,-478.23694311982365,-1040.2183927601645,-897.8594664833417,-275.1197255660712,-131.47532562885107,-335.860233020391,-149.3444001163907,-194.45350384387027,-352.81810764558657,-484.65510678239787,-213.22259564500527,-142.70938684329818,-302.055935627439,-142.2497949633916,-335.09965458399455,-702.320072094885,-502.16215145797617,-664.5158652239593,-202.08498939087713,-326.7220075508914
5400,-547.2736305336549,-1058.0665858488471,-889.840577107442,-172.30495578759846,-106.43937903409906,-358.40810659022435,-148.58248903769163,-195.68804801843098,-245.82480006400402,-354.8618826527356,-212.888651652298,-142.48367954981126,-314.98371611538863,-143.16281068259627,-347.4330066754044,-685.9492590230026,-507.04586329971846,-651.4878707773116,-201.79501957795625,-227.3382851861349
5520,-617.8380308106144,-1030.4010549450632,-892.0269868518956,-172.21218117477676,-104.49124009970296,-337.5130469139437,-147.55456553863775,-171.23505724362843,-229.07446998838458,-376.9895812570958,-213.06721982763693,-142.49789944694885,-424.75540839426947,-142.28568010407818,-309.15287266023734,-587.5731119797225,-497.8838581542158,-639.7675622468092,-200.39113249164308,-174.6638263734544
5640,-593.4384264827431,-1026.6731207249636,-895.2088881595562,-197.55392250590862,-185.7515740775995,-283.0813478034498,-146.81108993506868,-195.17071651345532,-283.2101328314724,-375.9111474471878,-672.9719967181481,-143.29550047133768,-201.86120548953735,-142.09136593214595,-330.55666184214635,-704.2425338884285,-496.20862397399134,-797.2612947789395,-174.4600577314733,-174.216406177148
5760,-550.3123174160762,-1010.9768541234386,-872.2100561880186,-171.64572994759882,-139.45377567635316,-306.7760926775153,-148.72619265869974,-193.47814324188562,-246.14919113801344,-355.4718692960133,-401.4809052757063,-143.11808464998157,-200.63038592324327,-142.35486403367292,-334.0752992241693,-652.4991328659733,-497.8452521261138,-552.275579746062,-174.34085324644406,-149.05796898957465
5880,-404.9854809622844,-1054.2404216306163,-870.4403175139396,-172.301767304747,-103.43189082090569,-280.75538244483,-149.15739082090957,-243.01411971259986,-244.69055980485578,-376.85650971660596,-404.8556140288852,-142.99443478661587,-297.4152398207559,-142.29009555536226,-344.04915868792034,-697.2405554180253,-542.3432564838505,-577.4878837535186,-199.33962299007567,-148.28560286330858
6000,-328.3540573788649,-928.3286788440116,-882.8062627075844,-172.14884012934573,-106.3571914821504,-306.07788279140857,-147.78590560768006,-242.197142314551,-217.6955864754309,-360.17069482499573,-212.19967511872983,-142.74355908673255,-202.27968583678498,-142.45493017489727,-346.8435815944893,-578.527603454958,-483.7435516300852,-533.4370815073025,-173.8552106748549,-149.11265618252463
6120,-423.85840599169404,-966.3765007842994,-852.136552812655,-170.3671561034449,-180.10376169020066,-305.17472473889995,-144.29881424417295,-244.36963820707652,-224.0360289080808,-327.7288826329283,-713.2782684459089,-142.3358812357927,-275.958146688704,-142.02674854923904,-368.0904341249868,-424.6019907843861,-413.45346821135956,-684.7656681519912,-173.11646843057437,-148.3059918259641
6240,-549.4240908139076,-872.0064740604741,-931.3780237259407,-170.78986112163975,-102.94554830302305,-281.51238298788263,-143.49366371073097,-240.42631518573194,-223.37681532750284,-299.57315128073856,-731.504199070214,-142.90935070914145,-202.93956957564208,-141.77359909615234,-353.4248210726563,-568.6206338187128,-454.3421902691527,-431.396506348434,-173.2222967018232,-148.8334272624696
6360,-544.3077441625561,-851.7964639225054,-882.7497676880205,-170.4081270063547,-102.86569452765939,-305.5060866592147,-143.169213246794,-241.80341709628948,-215.92744149586014,-325.3421540569123,-709.1650893882806,-142.57416319663213,-201.8992082437065,-141.6527235873299,-374.1551317298585,-569.5223700219292,-395.58580340473765,-432.79669119444543,-172.52058625657656,-148.95609789133954
6480,-365.95649386328773,-903.8758302222701,-863.3550145538708,-170.35241242299836,-103.26465566316942,-281.93519717274705,-143.33556568062107,-242.91686129887802,-221.92501117791366,-353.74668823246685,-212.59249821951857,-142.65567169860128,-203.44784456333437,-141.94089667631312,-308.58762927942155,-550.7897521331455,-396.81712041709966,-506.629637056729,-172.62235939119904,-147.5077462310254
6600,-350.6064171765757,-870.9242586510836,-889.3235987768888,-170.6343317268069,-101.828711646224,-305.2513614467928,-143.52727092925238,-241.319575887829,-218.37365766022458,-457.3491880327805,-212.3315406445191,-142.37653397834714,-202.08714561877508,-141.49809763367966,-343.44620124759047,-485.25189885406814,-270.3775577430128,-433.043906938822,-173.12575622261892,-148.66877381685782
6720,-440.2562904673594,-872.1524522327791,-858.8462852363178,-170.17092624686452,-103.03034692025135,-305.0641524145029,-143.89265353467968,-242.24237382637324,-219.56055828531208,-350.83598141917923,-211.97652868105428,-143.1805774019475,-203.1095068253265,-142.0201646191843,-340.53520399248436,-536.7190274759387,-267.5930833727322,-431.12832518459874,-172.69989293749762,-148.53360633842675
6840,-543.6431677604056,-868.5439355934299,-891.88103540417,-170.3726479911873,-104.70841699295195,-303.5924049880051,-143.94714296751414,-243.97950960103344,-219.06999493714338,-430.02977831902217,-212.53880493573882,-142.70628952384226,-203.01403293273998,-141.84354961062598,-334.3313714860436,-525.8232564560449,-266.46378696927366,-432.3293243756966,-171.70164608846983,-148.11216776316652
6960,-394.46141351571697,-874.7927460237427,-883.9354274248635,-170.42815281735565,-102.91232438377855,-304.8364146584669,-143.4235349877675,-245.37257111458825,-217.33076120723618,-587.4355595986443,-213.80836737452563,-142.44484889895077,-201.8973298796722,-141.62423801999734,-309.18494565209005,-518.0669085759594,-216.572958578524,-475.7841881517199,-173.0392470529284,-147.48443020200972
7080,-337.1218192295304,-853.4791549914323,-859.53951727112,-170.54219522231907,-101.1384018790952,-307.22535701421714,-143.04206425256316,-218.96268626159699,-219.46350956020765,-663.6390088784707,-212.67972618046946,-142.91710975966234,-203.2228999096801,-141.8119845184327,-307.40738594499487,-407.14346682730877,-237.94505652478352,-430.3939351893253,-172.3377455651868,-147.7666119067833
7200,-375.51379220651455,-876.5600281587842,-801.5800862617759,-169.841405396765,-100.06883057682691,-306.40155087769847,-143.47369024132252,-243.7962387454871,-217.0930830220321,-812.8830830285344,-212.63352309798634,-143.0466372129246,-202.07873288808364,-141.46495311800845,-378.5269903428012,-419.4427604310205,-239.06895333757387,-412.8320033749422,-173.4347133291899,-147.45882030827994
7320,-241.88475261856289,-827.8629985536124,-796.4564587693457,-169.32479018552092,-101.62909093364274,-304.1592279445959,-143.30008330488366,-242.35214487843604,-219.553323486913,-794.2074190817709,-214.0034320763999,-142.9307817410659,-201.9429756897568,-142.1262113564534,-307.11070143977844,-462.9198776770477,-212.6205371185146,-417.62749779404646,-172.552302243881,-147.37517803604234
7440,-537.0455664124431,-809.8258604977725,-806.0153542916016,-168.9136523215087,-101.48335695570933,-304.43791467171803,-142.93428652463652,-242.40278267319886,-216.1252957899873,-407.6908879630424,-213.91777488005113,-143.16383995926816,-203.75861234515295,-142.3811742136585,-313.34867603028107,-426.89875107520885,-237.19672799625374,-411.033080237108,-172.90120439914807,-146.5904365044665
7560,-200.69190601108858,-826.7210142047785,-840.6366490982379,-168.8491643201831,-100.01829382924375,-306.09805174064815,-144.36074374644684,-193.22442411445618,-215.97951021304704,-372.082496874519,-212.87842431754945,-143.09458080381563,-200.76336112915055,-141.69111994400942,-358.0894690447285,-426.20685936746,-211.3932837498857,-409.8325216841451,-173.6195144081826,-147.07402536571604
7680,-200.58415087188453,-806.4162364236439,-803.9409606434346,-168.83126261933754,-100.34189822068501,-255.71722511172644,-144.9090794072446,-242.32133756278236,-216.69994138572375,-321.65287425639207,-213.02681828677424,-143.9126001087264,-202.33865047033345,-141.49448515674584,-369.65190831956954,-366.1787816205769,-210.76258936214396,-405.02546490740735,-173.2158269353376,-146.76985221372567
7800,-200.2884786578943,-770.5282205055183,-887.5901028357881,-168.83449091574212,-102.6624978197128,-254.32460550502566,-143.23475913335784,-242.10528073919386,-215.75529076449052,-685.5293742427364,-213.56900310484457,-142.94766633206854,-201.52137511865595,-141.43962974166035,-370.4360632709931,-362.67191944061284,-211.82918677007623,-400.7417320373469,-173.0116615637784,-147.32224002780777
7920,-198.33572482403883,-726.6529616574103,-840.5807505995429,-168.83925242763803,-102.76668257937752,-304.02045699074824,-143.3683477240077,-242.0888636603416,-215.89913483173677,-322.6540111829799,-213.18772134555792,-143.28502690769028,-203.23262838360407,-142.1511654605762,-362.8329885760629,-351.6173545621123,-210.36599019333403,-380.1044199602502,-173.58601053494465,-146.78988633303567
8040,-415.0695464228417,-704.9772297420456,-827.3425679782025,-168.53143673795972,-100.32232490781593,-254.363164731332,-143.48428517282207,-241.74497932377795,-214.3724298323852,-454.05343483776977,-212.713697769833,-143.94175331454673,-202.42287739395783,-141.9792747781079,-372.8108015409123,-355.9594784486312,-210.45167153989382,-379.5389328997857,-173.43123400096206,-146.92039462150387
8160,-198.61711047876443,-515.067971040502,-809.572904660361,-168.85868881492107,-228.2299909125148,-253.85237933934445,-143.24762236830276,-242.59123892313988,-215.86879631558705,-322.96673348930915,-213.33993362950227,-144.97043122675075,-201.52006187991108,-141.83098125210194,-392.36429665141816,-420.4422307756171,-210.12376450410142,-380.23337670812066,-172.90662784338238,-146.8943334481757
8280,-198.3928834056889,-518.3812345537473,-833.1320106725601,-168.54575970368802,-107.15966140211727,-254.61738053336686,-143.13675197052765,-241.84663237450877,-217.44170792504173,-425.56580477285917,-212.9405155412513,-142.70107110538092,-201.4130995129509,-141.77453106984544,-363.9368943822105,-301.79587138211883,-210.22742749084378,-378.73749938135296,-172.82493726913606,-147.19557905576417
8400,-197.83139419242423,-511.63639384153583,-773.4908693152997,-168.62679009193275,-103.88166131155508,-253.76060469450294,-143.65870322142098,-242.0330848386709,-218.86028019292377,-425.1651400230594,-212.83181522729782,-144.39151695508423,-201.5492722747277,-167.87075242616896,-119.99186728354702,-302.0899783840355,-210.29889611703007,-304.91459113112325,-173.19457549765357,-147.72664590686225
