step,Pendulum-v1_0,Pendulum-v1_1,Pendulum-v1_10,Pendulum-v1_11,Pendulum-v1_12,Pendulum-v1_13,Pendulum-v1_14,Pendulum-v1_15,Pendulum-v1_16,Pendulum-v1_17,Pendulum-v1_18,Pendulum-v1_19,Pendulum-v1_2,Pendulum-v1_3,Pendulum-v1_4,Pendulum-v1_5,Pendulum-v1_6,Pendulum-v1_7,Pendulum-v1_8,Pendulum-v1_9
8520,-122.50351884015261,-188.69031202880882,-123.85972138533808,-200.23875153968865,-99.82187057756795,-716.5780663790986,-147.96517610762905,-143.96465546375185,-217.13998432112922,-222.60173793474164,-274.96368736744444,-142.7494648843737,-121.64861479972816,-146.66201300099112,-124.18149464527873,-172.71380791635113,-212.8366004626198,-123.44276872264382,-333.66435448335676,-309.56197700949843
8640,-122.43365544439878,-183.64109328986015,-124.88870564295534,-197.19735899487097,-100.19803358478391,-717.7853658989886,-146.90915722471732,-144.41405630498235,-216.78594992907068,-222.5346537828525,-300.4342991928976,-142.78684717615218,-121.51220354135914,-145.7060625966029,-124.12195285396595,-171.71642307829222,-213.86278450458371,-123.62774285834948,-331.2545434818423,-310.83449283357606
8760,-122.50601655928838,-181.78482559910037,-125.99612068159658,-199.35596040104983,-99.9699085130484,-707.7042040484297,-147.79889489059906,-144.41369655908068,-216.51931238417055,-222.19345734097107,-221.40496294380614,-142.7732187157498,-121.87940220404285,-145.3556111090018,-124.15463652158856,-171.50900041945812,-428.2505760181889,-123.72387013679308,-174.07153552015248,-331.7323667949522
8880,-122.17436877377713,-180.93636489757245,-128.02224034036507,-199.10242936097717,-99.63046728193478,-719.0655256091434,-147.19260425826135,-145.04846257536366,-216.6084075129592,-222.1065151290796,-351.76302765588997,-142.61211437909938,-121.26446672366993,-145.272742873633,-124.64161607840194,-171.65761129848144,-397.19828214478747,-123.55324813132316,-174.71795195267512,-327.20128796702994
9000,-122.09956482413682,-181.097672799382,-125.88796480116932,-200.08759425442844,-100.1976371781393,-720.0541354727366,-147.34784850030582,-145.0685466457306,-216.6481457721049,-381.60390115904613,-273.38307199910753,-142.55625834122117,-121.47421767040882,-144.66384481881772,-124.3337094388946,-171.54945768875734,-538.324250413806,-123.38392186417884,-199.20171111245546,-313.42258349144174
9120,-121.97840755033319,-179.77713562759934,-124.42750122568752,-198.28488023852117,-99.62026831197801,-722.2242884317621,-147.47324079567926,-145.72212391678826,-216.58601037767903,-301.1164950682916,-246.93250977352005,-142.60061140768883,-121.57222264812688,-144.93379226186926,-123.87347886247937,-171.47648628964427,-454.0252906777543,-123.48990248063896,-346.45239131805613,-333.3458915803699
9240,-122.0849829571827,-179.92649117969341,-125.97821292134715,-200.15149958297758,-99.95878066949108,-720.6855486943995,-147.54310046609655,-146.18394379482308,-216.56207988070454,-221.6997044525835,-370.12361160644974,-142.65073428570014,-121.86540369380705,-144.756949805489,-123.78876592022178,-170.8148460971732,-319.25403549649866,-123.3313747235801,-198.37176380458558,-333.1789155804884
9360,-121.88629276564282,-180.70679062084895,-130.87765221617718,-201.58302622501373,-100.12188776599766,-721.0837655688028,-146.97850613488512,-146.1978422119518,-215.802864611082,-221.53957064203527,-327.7451607296319,-142.599195034828,-121.89405311187363,-144.98313358926026,-124.30678162616861,-170.88573830821807,-294.760218055416,-122.98869341942721,-252.40769666764976,-340.1848043747015
9480,-121.9774773191948,-182.74953663106731,-130.75649732815398,-203.45226555316893,-99.92402536673009,-717.7338932255695,-147.11281765284508,-146.24011000384942,-216.17443638675755,-221.47041178943005,-247.65752559404905,-142.60707800258746,-147.45431836689602,-145.19627425260305,-124.35642101071308,-171.5659821970581,-318.9919815085149,-123.12212269352226,-173.5938809001174,-357.36702262029934
9600,-121.92420322024577,-185.35251312488873,-132.69887779403,-203.6592778701418,-99.53501849008249,-716.6565258263323,-147.1555038592006,-145.95902286316291,-216.4363636987663,-221.86302257559387,-221.92048656413004,-142.72817011632185,-121.93954846557082,-145.15514931929326,-124.6082773264247,-170.00983698781278,-292.0738043528327,-122.96865063621144,-200.16341868136038,-362.6167509974153
9720,-121.93923624851898,-181.2564904793713,-132.95963917389662,-202.90589293843558,-99.93678732847499,-720.7772113362023,-147.4936543632636,-145.7871338020862,-216.3163665324484,-248.31112134892692,-221.66354069101016,-142.57414686407213,-121.6632657237852,-145.1031942136894,-123.99855577701575,-171.28411566695542,-210.439380419467,-123.12072046327175,-198.85493346857442,-364.41579895171344
9840,-121.82896726584859,-187.34696085944904,-131.77917128850393,-203.49370050244707,-99.40395913004204,-716.7258167284486,-147.41884082166763,-145.92694921060257,-216.27593791472538,-339.76016206122836,-543.998748844416,-142.55346463191012,-122.31856582178969,-145.18367612959238,-124.26410762499044,-171.22568225569128,-237.3705144026973,-123.12495280747805,-173.37669708174704,-374.6610033589726
9960,-121.73332988346499,-178.39508425990644,-131.9895872950022,-203.46598273644582,-99.74499148087823,-709.4342149258049,-146.2676210710555,-145.637237088343,-216.17288763937972,-501.3960111432542,-382.71485541490114,-142.47752327469917,-121.8071123741219,-145.2623114328715,-124.35721925710303,-169.5594324144517,-210.47377888060947,-122.82029900259428,-199.1767530571447,-398.659882878498
10080,-121.6876781022315,-177.85026204664297,-317.19974188481586,-203.78223825563833,-99.67333075077644,-704.4264318509645,-146.52247346188616,-146.08029739291885,-216.02364839076284,-449.85649276090896,-382.5485204140601,-142.50247889650444,-121.973822989203,-145.12169298513615,-124.00258954229858,-169.08830391808064,-209.99669151106417,-122.57060710023775,-173.5731966661083,-422.56230276261584
10200,-121.66313357603471,-176.98292637852668,-325.35773695291687,-203.8288454374033,-99.98878040650877,-711.4126442037957,-146.5175079827158,-145.90990179667602,-215.83747206584604,-539.4364214526614,-396.84556818961,-142.5013542272721,-121.91967092845161,-145.42822508517014,-123.5744893158754,-169.273982516816,-210.0999736901394,-122.35221961066335,-173.78620696793612,-424.0449237994323
10320,-121.55353822828042,-176.48316019692282,-130.93039026105527,-203.77426217819158,-99.91664019611271,-712.8676609937459,-145.77850746989995,-145.8547480905746,-215.98257725279282,-540.3407093119919,-383.27231709338304,-142.53335107749552,-121.84559722556776,-145.4331896921762,-124.14423469299155,-167.94998324628233,-209.82992545369387,-122.37537983705825,-173.22911297225386,-422.89693097404233
10440,-121.56742348977286,-175.81105255224995,-130.42008813465947,-203.82114208303693,-99.70966740171248,-706.2157657719815,-145.33086207014506,-146.10644367484147,-215.61160272827624,-585.6394580561545,-221.80984955238455,-142.56165570964055,-121.85457993392829,-145.1406910112058,-124.09343081962837,-168.50318107634126,-210.41207446159723,-122.42073610809223,-173.33944002757735,-424.8001461171704
10560,-121.57088632014623,-175.2242581798881,-321.38048041977504,-203.39195714348438,-99.62458703893866,-704.7132680837898,-145.8166974910676,-146.10109968568528,-215.3944445913,-585.234564921401,-222.10043310551924,-142.53655450412595,-121.83054094310242,-145.27197823624343,-123.81576114421732,-168.302981712434,-209.8951849736793,-122.51007870407577,-173.462654045948,-423.62069627110975
10680,-121.58886773713614,-174.7421755603953,-130.97752448647034,-203.23730654201583,-99.81256979351863,-683.4889790222056,-145.4849731525223,-146.0228578943951,-215.57696941129058,-592.603207881901,-383.98554661949566,-142.42263044100827,-121.89169014678639,-145.55526051379306,-124.23523186117897,-167.9149919561366,-209.77490205622107,-122.50022010155283,-173.42215539609546,-424.18821076953054
10800,-121.64631676564689,-174.6720455448233,-130.70849236974422,-203.42593904485165,-99.82830524994881,-683.8494565109575,-145.15349735285628,-145.94184704507194,-215.48335395272994,-601.2495214585113,-391.77499311151905,-142.47109684516175,-121.70606276493668,-145.8733873811255,-124.46129345969985,-167.58076746365288,-262.13665775094785,-122.3425088151173,-173.29339623032095,-425.7052176883164
10920,-121.63237957443853,-174.71252545436906,-504.24095826045203,-203.06127964422666,-99.56407545520814,-676.0991889716859,-145.30924262150978,-146.0864638161991,-215.89123399305277,-602.659995101083,-221.90578177878092,-142.4560427781741,-121.69127596932745,-145.69948678711157,-124.43757010609973,-167.02373413365646,-210.06920331584456,-122.5830866926467,-173.2470355905648,-425.6764631383422
11040,-121.64255692189379,-174.70900056753203,-342.01471614633414,-203.18688027735183,-99.69921873511234,-679.0103099574841,-145.2257333614914,-146.02084835410494,-218.30744555806683,-604.1306946985034,-396.45047583411554,-142.46136590855366,-121.58834527305525,-145.76033516042736,-124.20188600247585,-166.95067179957968,-262.00356632496994,-122.62759591171793,-173.1312459484033,-425.8932913584662
11160,-121.69558737410651,-174.6669951898983,-562.8496945093838,-202.82864342458075,-99.91068932062606,-680.6453063207222,-145.0411588685615,-145.97671578820268,-218.24718756143565,-605.9788735090887,-392.23572283609093,-142.46303564358325,-121.88726501207982,-145.8448237418955,-124.18867806657701,-166.9315506835281,-236.09150196335804,-122.48894745202156,-173.1098694196904,-425.75143717650735
11280,-121.66315381108416,-174.34560648407992,-355.0865485341984,-203.31713847583947,-99.85106693092757,-672.0893641566731,-145.27899345350275,-146.09970047282292,-218.17129089069772,-599.7843145025784,-221.34303515135485,-142.4611776016776,-121.59567180124967,-145.91786112365668,-123.9255196964893,-166.85223001556338,-209.51040910913198,-122.61539293238457,-172.9184116044796,-425.68811655165166
11400,-121.64377956650219,-174.18017971407025,-347.1244780813869,-203.230937093265,-99.77500761711173,-663.4904431345609,-145.3453907821638,-145.974292899629,-216.27433079727524,-633.4657120222329,-221.18830870323313,-142.45771098103563,-121.6290733520178,-145.83904137361395,-123.99741978875663,-166.87879711310518,-209.85032605333495,-122.50982329564928,-172.78480422910644,-425.5895570659698
11520,-121.65259568774502,-174.23256507778117,-130.33750240123032,-202.96622761182886,-99.75666840287741,-646.9417557412296,-145.34285777912334,-146.03155151167024,-215.9614853382481,-633.7809306406413,-408.2286355459072,-142.491015908857,-121.22148298871134,-145.83591531881945,-124.36219079396412,-167.0120741986012,-261.6506305894125,-122.70226641012134,-173.09086139924244,-424.99488083546777
11640,-121.6401482295189,-174.16176381716286,-654.8954100174597,-202.83171242574446,-99.93646397507213,-219.86373861016554,-145.39320905688905,-145.93621318073664,-216.16671620043425,-655.6782330050607,-405.9824682409607,-142.49139394653886,-121.01671004365994,-145.9536668563288,-124.46212195278584,-167.04124065583582,-210.0093209777852,-122.79532378736164,-172.751919782617,-422.9515627971017
11760,-121.54255556060153,-174.10738644122927,-657.0267476724417,-203.27972832818216,-99.94689636726805,-218.1766423188119,-145.59882099124607,-145.9024242271074,-215.36482484386715,-647.4600105084343,-220.38807158951607,-142.54927469144997,-121.39416465214363,-145.70063883638642,-124.08962366128708,-167.01410931461447,-210.0216304842567,-123.14916130631889,-172.80143047415598,-425.24348444182516
11880,-121.54181984636757,-174.10964596112345,-655.8578721825692,-202.64076708458728,-99.8507489631154,-218.02391057206174,-146.23024211681724,-145.97645279899342,-215.2804610991167,-646.0667284489871,-219.58550210291037,-142.5200237981611,-121.29030061559578,-145.79723944774287,-124.1986338437974,-167.1803424935746,-236.21146341826187,-123.85640259971096,-172.92219608517252,-424.751903125776
12000,-121.59057556389112,-173.9816745355187,-654.8699969392393,-203.21829781621028,-99.73089966361525,-217.79179643590572,-145.62430548356403,-145.9718605478927,-215.29074501197988,-839.8404260282841,-365.92137494566276,-142.4969046968419,-121.23223287530134,-145.90511495222148,-123.9813597300199,-167.2254076492667,-315.5436602594455,-123.606635335139,-172.9069365887576,-424.7000573008685
12120,-121.50473759624724,-173.80100341541723,-652.8076777881565,-203.3508666257598,-99.72465944159849,-217.4022024229545,-145.84911800106926,-146.11830942534715,-214.5825308677144,-852.6471907395082,-219.70115469306188,-142.5980761660547,-121.1112368491561,-145.65980916314808,-123.66729914709285,-167.15253018952095,-237.53599085739188,-123.67168976661324,-172.78536918995712,-423.7531916612919
