step,Pendulum-v1_0,Pendulum-v1_1,Pendulum-v1_10,Pendulum-v1_11,Pendulum-v1_12,Pendulum-v1_13,Pendulum-v1_14,Pendulum-v1_15,Pendulum-v1_16,Pendulum-v1_17,Pendulum-v1_18,Pendulum-v1_19,Pendulum-v1_2,Pendulum-v1_3,Pendulum-v1_4,Pendulum-v1_5,Pendulum-v1_6,Pendulum-v1_7,Pendulum-v1_8,Pendulum-v1_9
8520,-122.39172463640323,-179.0528596836396,-119.99119415809221,-176.12066823521195,-100.75642148651418,-193.85548864547167,-142.76997008297943,-145.13915430732544,-218.48183405617715,-242.48321713164984,-454.3796991420465,-149.58714638241207,-122.3795477733856,-146.48779993860194,-123.12500351160443,-177.89492410294028,-471.1048568057875,-147.00215719201077,-173.11976433772028,-204.53894096038772
8640,-122.47488861932432,-176.92215609498484,-119.92347446202602,-176.20235033198446,-100.98648887610887,-194.61120115321245,-142.92146987480763,-145.7571911073495,-218.69286277466108,-242.1313488620478,-452.2018384607695,-149.9784491093211,-122.7566415265511,-146.3851546326427,-123.28992092809187,-178.07577924473466,-572.9799844181628,-146.57767189871115,-172.86614735728295,-177.1341778366177
8760,-122.31539028358688,-176.59351031654242,-120.2673299907456,-175.76736129859137,-101.02405372494178,-219.89363580952892,-142.92969816306677,-145.53987508409472,-219.12722027187925,-241.81269024500278,-451.56354462252403,-148.98260790646722,-122.95015952647718,-146.44085158032095,-123.14946999683184,-178.1160701723208,-212.17679625277418,-146.81341344376315,-198.5402070109864,-204.20605237830068
8880,-122.89816843073272,-175.62335820307362,-120.9384828142947,-176.01973101320104,-101.20959864133896,-194.43855053434135,-142.53312860522104,-145.66420388211787,-219.41591050803672,-238.69321976705697,-451.1240342690015,-149.3024274086518,-122.81886796930007,-146.62851688508465,-123.08770972683251,-178.61587637504616,-212.39606582927544,-146.63442417894277,-172.41140872712396,-229.67797003195489
9000,-122.30830695717559,-175.9542479783399,-121.41538525117869,-175.8799561412954,-100.53000724604054,-194.979243432616,-142.77074930011742,-146.08604083852435,-218.95275350607707,-236.78924432287204,-450.1949684223582,-148.72742946899115,-122.82428952998768,-146.46935095546763,-123.19675747444003,-178.10979258976562,-212.4100950098028,-145.64653494800396,-198.88152374865967,-151.46796704719225
9120,-122.5287834358639,-177.07388411445672,-122.02644716107685,-175.78601215730077,-101.02513919934323,-194.9283219961648,-143.0423345342544,-146.27417005838663,-219.05083333600064,-239.79243603331207,-449.9852084854747,-148.96087713144343,-123.016450535894,-146.46797899358322,-123.15434542082396,-177.71488560986597,-212.1551184114748,-143.96230270199652,-173.13513550428314,-282.38092191313206
9240,-122.63717191170424,-177.3967434635807,-122.41587081288836,-175.4592953474634,-101.3953738515371,-194.75959470720392,-143.88662723643108,-146.30111932182598,-218.03477416410072,-240.9887041567447,-447.3605133980356,-148.29004435866563,-123.01402581796788,-146.52146239921495,-123.43638293619533,-177.68563140501527,-212.92856682667812,-143.80478101324326,-173.79026856404136,-229.9564765275997
9360,-123.17014006123573,-175.856323804006,-124.42723692827231,-175.77866017878904,-101.33158750452564,-194.55399258328697,-143.34202606182265,-146.8315742242091,-217.85634207511598,-241.54615030558003,-434.09174879028876,-148.17967472441768,-122.64557014403913,-146.39728419129077,-122.99276144654621,-178.20358211125944,-212.41838240757198,-143.5059343915957,-172.65274641585953,-283.5051420133043
9480,-122.55830533604872,-175.84619129675892,-123.50891508036175,-175.44578956504182,-101.44058575686374,-219.19232407348173,-143.3423236454173,-146.93042806269634,-217.60689249507163,-241.25930420887084,-418.07805452206475,-148.2332008795848,-122.35853362709284,-146.25818860420048,-123.01528198266683,-178.27975371553003,-212.84895827418805,-143.2473592672872,-172.57487375260223,-229.01324548914423
9600,-147.55353000273496,-174.5862192983926,-124.71318849867657,-175.0833957546973,-101.47697204602346,-220.2118041981543,-142.80316236910127,-147.03112183996097,-217.4749792120001,-241.17289999691715,-376.3212205301575,-148.0714629818539,-122.24123669083698,-146.19687859875518,-123.11108900190513,-178.9943106063191,-213.199464448577,-143.06046921396623,-172.15036578265378,-281.388346521322
9720,-122.61233672940357,-174.10803238959556,-126.51032756708847,-175.05832088871784,-101.31296643681716,-194.74076147913735,-143.12206484093164,-147.22047514030004,-217.9834952819223,-242.6778553398995,-339.98982294772367,-148.17599667593464,-122.36763920536187,-146.07559408807842,-123.31704056964254,-179.28290347650886,-213.3211223107795,-144.5556309900052,-171.98522957783956,-177.08521774440123
9840,-122.27952517932388,-175.11608229291437,-127.75285548253169,-175.25683033713713,-101.12802089627192,-194.70378919838853,-142.86915728504528,-147.20285986205866,-217.67375834622376,-243.03157701331924,-242.2213399580034,-148.07292809690662,-122.14771826281324,-145.97837318451116,-122.93409721577582,-179.1332916519081,-213.07343371445904,-144.63340997376716,-171.88490132887074,-151.17320451004122
9960,-122.91019991199744,-173.72673918447995,-128.49274149477043,-174.8854218185815,-101.14828910883804,-194.65390592307853,-142.67737621055917,-147.19677131540294,-217.67862287803786,-243.1013558909329,-242.45625223546259,-148.1534961561068,-122.22051391137923,-145.98621529832437,-122.65899164233106,-178.40870503196422,-213.33440442548485,-144.13495557326655,-171.86757020392574,-228.63597234173577
10080,-123.40255978223331,-173.51666200914457,-130.0863713760513,-175.2132234198527,-101.31507785184162,-194.90082202496447,-142.63049342695803,-147.90532661525222,-217.68645675288477,-242.60251480146576,-242.15988457181112,-147.75471512646965,-122.09595540991799,-145.8758173622507,-122.9122955998846,-178.11860662006762,-213.23012671917604,-145.35127978064818,-172.0142397001753,-202.87917604776072
10200,-122.58022022579544,-173.4732065232708,-132.8714879918428,-174.9769388926517,-101.310550930613,-194.6986036538317,-142.79407474398872,-147.6397743894926,-217.7296284052487,-242.5929384535172,-216.2605776730858,-147.93596477290393,-121.95608380432009,-145.9399241917109,-122.97134140164857,-178.11510219433143,-213.38370178320073,-146.89994994654006,-171.91167127113,-202.62122494912145
10320,-122.22692801263265,-173.43622587828727,-132.98176797942753,-175.26822604589435,-101.09310670414854,-194.4084824254147,-142.72906660083282,-148.37481096736673,-217.71937351989223,-241.90805798334736,-216.3267928835472,-147.76992586987748,-121.73213284802607,-145.92501195740226,-122.82097356548903,-177.9102230204217,-213.52150212031347,-147.137479818411,-171.94149842720216,-150.77106264598177
10440,-123.94660114561664,-173.59315020816484,-133.6746784050901,-175.28341921742427,-100.58446199489153,-194.44452223693833,-142.80607373610619,-148.68501120268252,-218.04174724119608,-241.52088496147903,-216.64027820652927,-147.85906130735066,-121.65200090646393,-145.56356683728637,-122.87415247795873,-177.88615144443847,-213.35205151698165,-147.1235167855561,-171.6548861336961,-255.0830178317361
10560,-122.63970554904783,-173.0432946743669,-132.97868444600545,-174.44579499177308,-224.19101928775603,-194.6319515858645,-142.8699085861791,-148.03048687367664,-217.9788409500298,-241.83820012376546,-216.4311013016276,-147.72050065417253,-121.45185834765111,-145.51193287419628,-122.9308872149506,-177.3317471764836,-212.76636841140544,-146.43544235490413,-171.99065416618933,-229.07452040431355
10680,-122.7199201042044,-172.89770896798606,-130.49765849861637,-174.69170452194595,-100.429021351221,-194.46082365377256,-143.1301149870338,-148.24548098809137,-218.0021478491886,-241.5658909909842,-191.72733336977913,-147.69602939306455,-121.44957952375606,-145.65881409448917,-123.22645871478225,-177.67039683060239,-213.4065216128178,-146.80640463173125,-172.13026616300053,-176.54967601794368
10800,-122.85141237867863,-172.83034892600523,-128.7337241674856,-174.83119204722811,-100.51061816519817,-220.6509314020938,-143.089550198244,-148.02065454962215,-217.8199544031359,-241.86294900798103,-191.38566284440546,-147.3208178517794,-121.20180636337912,-145.5458481585455,-123.21924048599635,-176.63469237360997,-213.34802575877433,-146.56860711951882,-172.2899716009653,-176.80958639503189
10920,-122.60517948792838,-172.65435719721216,-128.52839676528868,-174.49833928918216,-101.30549022877013,-194.36450841593924,-143.12058045571086,-148.33504285312142,-217.8759266661744,-241.68859986950002,-191.28953749743718,-147.3289004495098,-121.22549847275431,-145.58443714116828,-122.82961693836153,-176.50306575772981,-212.92150718124554,-146.02879189493964,-172.8800098352489,-202.92548030685055
11040,-122.44269184510745,-173.30061735690438,-128.7395513649877,-174.40146211127893,-100.55163016707006,-194.60428770901729,-143.1162102256192,-147.8943624522352,-217.63381763943025,-242.10343412236176,-191.25177652088513,-147.25645835881997,-120.93943181048937,-145.45654482245905,-122.99375583905717,-176.47527930500948,-212.7273827956398,-145.37498694881575,-173.46706209506496,-176.53218258736302
11160,-122.4615787515094,-174.8192205768707,-128.28947050125748,-174.41485002379537,-100.8551480173711,-194.0871417560268,-143.56710841536088,-147.77081245379284,-217.58773350898227,-242.39756650443155,-191.38878199333348,-147.30143650298288,-121.11468749579944,-145.57595979163506,-123.11060450915788,-176.42389998711002,-212.4968073914753,-144.8936535599046,-173.65864605606913,-202.80147741006874
11280,-122.18716747383671,-175.65045139306997,-128.72514508024415,-174.40130459719705,-100.88677970737538,-194.47359215822405,-144.16678019793375,-147.77217118091133,-217.23768678018132,-242.601706813179,-191.3446295787049,-147.15746680115282,-120.8847869084274,-145.29270834800604,-122.89350744728745,-175.8815002568993,-212.56752375285026,-144.77829839048928,-173.26808372872364,-176.49233341319714
11400,-122.5657656728276,-173.41640772011243,-127.17531855458515,-174.32692463275026,-101.04078106038607,-193.44522139452243,-145.75541721350655,-147.40633069531864,-216.4342690768252,-242.03840257823245,-191.55680809732021,-147.27915407144064,-120.74193046261607,-145.44757238221092,-122.69340525327725,-175.64757512584137,-212.12463461676694,-144.41599769738875,-173.03853607618015,-150.43792360059703
11520,-122.04279065921544,-172.75732672410103,-126.02639659255222,-174.58574408326257,-101.13052721804141,-218.42015266856956,-145.51702740997797,-146.95284868181355,-216.74012997125914,-242.0842042504045,-191.571580754857,-147.17421711690343,-120.78028175970542,-145.39640869499453,-122.67841920784164,-175.79824758254784,-212.03245523104906,-144.667128072013,-172.8268676130793,-149.89557659605438
11640,-121.85821333896251,-172.84735940715333,-123.58380265368596,-174.52631819162735,-101.58569538510812,-218.32013121695672,-145.42104159929005,-146.71756609286714,-216.47722162415198,-242.16609226089136,-191.5453586376079,-147.1050886494673,-120.64559053253474,-145.52458964764077,-122.77291303969761,-175.82051627418565,-211.88048995085813,-144.6374275462957,-172.18459184366102,-150.19016200436064
11760,-122.07642404954652,-172.7573969244301,-124.64581503600184,-174.45744504839914,-101.20033251597955,-192.80986925625436,-144.46628957241532,-146.22959853200751,-217.5080479139875,-243.20428977316624,-191.62689656191517,-147.3203486815724,-120.55079037743549,-145.23449552346395,-122.69071158460603,-175.472320396643,-211.75510014232106,-144.7428021542848,-172.23221536402036,-150.20474661787787
11880,-121.9833796529047,-172.9736304904953,-124.6763917962647,-174.42925112820677,-228.5626667200958,-192.7029801348905,-143.1404147570976,-146.51217099451327,-217.223064827482,-243.30305499075712,-191.65892329752396,-147.19452405085104,-120.46709652617521,-145.2421255109895,-122.69324097293259,-175.58496045686624,-211.69645157997633,-144.14236589545422,-172.34126645219652,-150.0508005845357
12000,-122.58273043144474,-172.78521679392048,-124.47286769223297,-174.6236119790271,-101.4289917606678,-192.58828979741637,-142.31868496040704,-146.12582531077004,-218.41501642003468,-243.49120911402215,-191.65138226236553,-147.11575683051532,-120.50589295792015,-145.1694803128424,-122.63750750873764,-175.77911334944648,-211.76565490739412,-144.19141698921595,-172.60286755314468,-150.04856688939395
12120,-121.85252478678231,-172.62256982906678,-124.8906083520183,-174.40681314475748,-101.01562353360222,-192.74558198258165,-141.62020134448778,-146.58806280224562,-219.23668724911278,-243.57732669053212,-191.7689887366004,-147.11942133419245,-120.49911372314826,-145.29338725767312,-122.9061759535587,-176.20112064073595,-211.7063725649919,-144.23244462849203,-172.48676063066955,-150.30679296117256
