step,TAAC_PointMaze_Large_Diverse_GDense-v3_0,TAAC_PointMaze_Large_Diverse_GDense-v3_1,TAAC_PointMaze_Large_Diverse_GDense-v3_10,TAAC_PointMaze_Large_Diverse_GDense-v3_11,TAAC_PointMaze_Large_Diverse_GDense-v3_12,TAAC_PointMaze_Large_Diverse_GDense-v3_13,TAAC_PointMaze_Large_Diverse_GDense-v3_14,TAAC_PointMaze_Large_Diverse_GDense-v3_15,TAAC_PointMaze_Large_Diverse_GDense-v3_16,TAAC_PointMaze_Large_Diverse_GDense-v3_17,TAAC_PointMaze_Large_Diverse_GDense-v3_18,TAAC_PointMaze_Large_Diverse_GDense-v3_19,TAAC_PointMaze_Large_Diverse_GDense-v3_2,TAAC_PointMaze_Large_Diverse_GDense-v3_3,TAAC_PointMaze_Large_Diverse_GDense-v3_4,TAAC_PointMaze_Large_Diverse_GDense-v3_5,TAAC_PointMaze_Large_Diverse_GDense-v3_6,TAAC_PointMaze_Large_Diverse_GDense-v3_7,TAAC_PointMaze_Large_Diverse_GDense-v3_8,TAAC_PointMaze_Large_Diverse_GDense-v3_9
78000,52.43008302884665,86.19672408408367,91.87821800895186,159.48406821262523,48.90514734769372,94.05335614365868,40.27832399120823,125.35108276618602,28.58832498090685,54.211905962150716,79.19307329900795,89.3912219823038,38.266491415078114,135.07136186532802,82.23698595272108,23.608662589021993,7.116533862881603,74.13988584046554,37.3428009986325,36.97706526296355
79000,60.39615135494917,70.49472060714318,92.0802023014538,160.64686024660077,66.42078287867251,87.63609560891211,55.504543051266204,151.12468556888234,22.151122317333375,53.923476924220964,89.43857202008465,87.63910780588817,25.602501114261422,158.0704307514081,78.9372164869799,61.1010758708299,7.562581395940134,79.36930429766294,31.818679046477353,56.403587200830245
80000,44.274910456932275,67.64888038664874,96.42672281398657,154.9099949567792,78.70408648735935,88.13732914161531,31.306505214046076,83.08268434961113,25.485618636631663,54.00538139082448,76.00360517062785,92.63698021083624,38.506072461529136,149.01122750954488,70.65301940559893,27.097061802509238,7.363211829704679,76.86735367628756,40.147129097485404,60.56132897954875
81000,31.27757200846857,68.33419700061322,94.08716380082117,160.1620235763115,95.82694018795205,86.84968898157398,49.047025597772475,85.97133363140088,24.03126209591489,54.997534413328175,71.79982862851585,112.52712092299373,27.263831236855673,125.77510417716955,60.237424551813135,29.416669717916943,7.419436614532891,77.54520763713366,17.211642068666777,57.49320052382493
82000,28.336401593407373,69.12979730456355,87.90861870716083,167.70746455495606,90.13294770502395,91.5305008482291,46.4978553501009,84.68036384275965,27.486657721220336,55.863927794900064,88.86747224860949,93.87740352330428,27.739092335468296,165.4055448360818,90.97246869106132,30.965324968452354,7.594844238790074,77.35542940802878,17.869342432143792,59.68112413720006
83000,26.803280457472123,50.499549173159906,74.18389753937731,171.10987754249916,91.93640205344927,70.83277367301285,69.13105867528034,106.29556127535923,26.821916138523385,58.0203905301103,95.8791214535669,114.82441176811442,27.18334308542935,168.56240892234206,74.38329685594044,34.18815151422815,7.437453463170432,76.74489828337232,16.337334767062227,59.49286181725163
84000,34.17254133198134,60.02827904850361,85.69423960649796,176.90545816675723,93.92851625809188,86.47686387466459,66.93271353438959,114.37979780261522,32.73876904705061,52.94846278609079,90.85216946903982,97.7831648060679,25.55124875893936,165.17029351953093,75.58657089110079,34.655969594610085,7.371289686027305,64.3741670944757,13.976296019928762,58.926402092957595
85000,47.31914285753014,41.77056402473594,61.57460253482971,182.77687700992843,100.68674310659313,91.0126927061073,54.682262817270285,107.26592032306539,35.694627699088656,50.028357773195374,88.77284748588971,106.0373415496454,26.3302028842816,161.61098165622536,86.81778684954364,65.20271169106694,7.551537717849007,73.85403932610448,30.302481088340283,56.74960095669256
86000,52.81643441537308,50.37065762795364,52.4050593836507,166.92221416991123,95.1851568929022,75.36393513800586,61.89181024646589,109.12321026830423,34.86726425090877,52.24310846854771,82.40234403696255,118.6430914785858,38.43815410981516,163.82021266638307,93.19946302054049,64.13456122310642,7.633987155202766,73.17618407018756,30.646624707595798,60.24866921884389
87000,54.52965656875689,79.54812635653134,35.885582684981344,162.21381468037606,103.51649177044332,70.6062184095811,55.60452047583692,105.84541921523949,25.45779045032767,51.15549791455578,75.6904692561786,130.73789126546527,26.447674255217443,138.26620467901793,82.96407373730042,35.52718732239047,7.841971027429329,85.29012762586922,40.43149015750362,62.785692813251615
88000,51.0693521114445,85.09741721962068,58.05531939237527,208.72550838081946,104.35594249811174,93.20084333018616,66.77761753486229,105.6637848908352,25.48275570384963,54.32270362739614,75.27903761555095,120.49039719564341,58.54782277165882,122.09562900817191,81.29041323850966,67.04846031140941,7.711035927586481,79.22073790659928,31.06412532136552,64.9748261210403
89000,42.803953735210094,75.9438874531632,14.848131248754658,170.57766938583052,99.46833158525119,94.45467883161399,68.47418096214487,109.48737888403093,27.939995019635006,51.58252823282301,52.13914172616553,115.31600264919523,23.680033716305918,134.27620155109258,97.53704457359287,68.44878003531083,7.493797260079509,72.4025925082973,31.926973955830924,59.365306345788426
90000,54.20344518372126,73.45069585493903,19.109912105437413,211.2342882553825,99.46573653424683,89.198881681529,74.64805375145446,104.31542596051334,45.71869614126731,51.897185670766284,84.12525375164606,149.2872598676979,114.10618951438319,91.41345465111355,73.18046194098446,69.74582974158321,7.48349865678553,77.83066496043821,39.858140951515665,46.59867219408594
91000,76.48119511245596,73.7579660897459,25.16912701948614,213.66844031798033,111.2203241082331,82.62532566435547,72.58649008428344,111.3104210166136,41.17308122457722,52.78202170209899,69.44021838116485,146.46171153711424,127.89172000000099,87.00670706468962,69.55136027193063,74.52355086688908,8.620220914032345,76.87679532301132,43.7685315099248,57.47727784149572
92000,57.85616119293458,75.91311633325608,20.658979633921284,215.48887342617013,105.52680426865027,73.16183003146234,80.56798995898403,70.37164016019177,39.44498047925656,57.933251038722005,60.84479887985028,151.99890144343595,164.19778200432648,82.73206876615436,72.16201355592051,49.07184307286472,8.485900887440918,75.31936435936473,47.07098180007857,50.611149190265486
93000,58.60537009321276,81.32842459952782,31.773239763949288,221.10314007835677,103.30609282118985,98.2330139187254,69.35228077556292,107.50511802045153,54.53788550120892,51.33611541005388,72.98424722897953,147.87617989142842,156.39041379497237,83.65791924766236,73.98093063444887,51.69712235292654,8.032750293769663,37.04210782672148,45.70591565114086,58.98690042440514
94000,54.359970032053674,47.649030109372646,47.26603201071919,234.67284712225782,103.44304913762005,80.73772143303877,78.50821255446905,86.43877672131858,59.350300566001486,64.28734086183326,71.79565240129756,141.49749954725993,149.42388817121872,109.67487916299169,73.06815890963489,49.08975287446142,8.447103070513418,66.47960494879581,45.952471314643795,55.755148587354014
95000,43.999858379106776,48.49681002397447,22.39595328540602,222.5910104983637,123.4015440895264,91.04831885495726,58.75860219030905,64.24221952513898,43.64726543602499,27.478380119517613,71.32818237599155,155.82562100356677,146.04958393177725,115.70038140483828,74.71383152389444,51.07534205699865,7.660751651237485,49.41542940388471,48.393141744773814,59.718717979453494
96000,44.76861459376905,89.97516648546241,33.649467046312154,223.06690405920608,114.31865867306404,89.4452763582365,58.565452747211985,62.22623540888458,39.511731445476286,19.720182882863064,50.59371492191035,164.36463521404875,122.44445747908506,118.32991620088194,102.85335524098753,50.60191805405732,7.407984671619704,50.8900308779035,89.27113219774358,45.23145973904667
97000,48.49302754062937,89.70305033519661,47.12632337691645,203.49173298678048,108.07696438761327,86.22618441635339,55.46964750298734,56.872017941653084,49.971625119878496,8.729537291358332,63.89830160048068,151.51879439942414,178.28582354755417,99.93649313854124,78.13014796077263,46.97783346841864,7.387675190425304,30.65948041180932,88.75443365925409,28.52745338056824
98000,55.368910453298,88.00916423170878,42.104942264771566,229.60388987267456,106.2227615627866,78.43408216357476,68.36012511872173,50.570217692427185,72.47054355366295,10.847465221203837,89.34659301129307,161.0447475129156,198.42036174873562,119.95667656430312,80.28367495763483,41.71393004384335,7.386052528570874,47.708877233765556,83.3121355421721,54.25073626076971
99000,48.259923109006124,39.65178302842356,44.61799341885713,217.78389215951347,104.46172155304771,85.8308478100897,74.3564031554296,56.78856190070543,74.5745296542084,34.46846061032831,101.85948354691303,174.0199833235552,176.6491547186319,122.87226360551244,116.19997346592879,43.6616425105014,8.309939311247193,38.826409736719945,83.17208145015965,37.35980086450242
100000,40.004277284371895,74.15145049112635,42.492044623679185,225.05018878510253,100.72661936519424,84.32213991352918,62.158518609920385,40.6709859787127,54.51951462136823,34.05878620863608,99.33577061569278,167.72766953987087,202.72502747339442,128.28960231738887,71.70690068510643,38.823216854983976,7.951461390990079,34.537264789992264,80.16349868457797,37.96295301122256
