"Step","DDPG_TAAC_FetchReachDense-v4_9 - eval/avg_reward","DDPG_TAAC_FetchReachDense-v4_9 - eval/avg_reward__MIN","DDPG_TAAC_FetchReachDense-v4_9 - eval/avg_reward__MAX","DDPG_TAAC_FetchReachDense-v4_19 - eval/avg_reward","DDPG_TAAC_FetchReachDense-v4_19 - eval/avg_reward__MIN","DDPG_TAAC_FetchReachDense-v4_19 - eval/avg_reward__MAX","DDPG_TAAC_FetchReachDense-v4_8 - eval/avg_reward","DDPG_TAAC_FetchReachDense-v4_8 - eval/avg_reward__MIN","DDPG_TAAC_FetchReachDense-v4_8 - eval/avg_reward__MAX","DDPG_TAAC_FetchReachDense-v4_18 - eval/avg_reward","DDPG_TAAC_FetchReachDense-v4_18 - eval/avg_reward__MIN","DDPG_TAAC_FetchReachDense-v4_18 - eval/avg_reward__MAX","DDPG_TAAC_FetchReachDense-v4_7 - eval/avg_reward","DDPG_TAAC_FetchReachDense-v4_7 - eval/avg_reward__MIN","DDPG_TAAC_FetchReachDense-v4_7 - eval/avg_reward__MAX","DDPG_TAAC_FetchReachDense-v4_17 - eval/avg_reward","DDPG_TAAC_FetchReachDense-v4_17 - eval/avg_reward__MIN","DDPG_TAAC_FetchReachDense-v4_17 - eval/avg_reward__MAX","DDPG_TAAC_FetchReachDense-v4_6 - eval/avg_reward","DDPG_TAAC_FetchReachDense-v4_6 - eval/avg_reward__MIN","DDPG_TAAC_FetchReachDense-v4_6 - eval/avg_reward__MAX","DDPG_TAAC_FetchReachDense-v4_16 - eval/avg_reward","DDPG_TAAC_FetchReachDense-v4_16 - eval/avg_reward__MIN","DDPG_TAAC_FetchReachDense-v4_16 - eval/avg_reward__MAX","DDPG_TAAC_FetchReachDense-v4_5 - eval/avg_reward","DDPG_TAAC_FetchReachDense-v4_5 - eval/avg_reward__MIN","DDPG_TAAC_FetchReachDense-v4_5 - eval/avg_reward__MAX","DDPG_TAAC_FetchReachDense-v4_15 - eval/avg_reward","DDPG_TAAC_FetchReachDense-v4_15 - eval/avg_reward__MIN","DDPG_TAAC_FetchReachDense-v4_15 - eval/avg_reward__MAX","DDPG_TAAC_FetchReachDense-v4_4 - eval/avg_reward","DDPG_TAAC_FetchReachDense-v4_4 - eval/avg_reward__MIN","DDPG_TAAC_FetchReachDense-v4_4 - eval/avg_reward__MAX","DDPG_TAAC_FetchReachDense-v4_14 - eval/avg_reward","DDPG_TAAC_FetchReachDense-v4_14 - eval/avg_reward__MIN","DDPG_TAAC_FetchReachDense-v4_14 - eval/avg_reward__MAX","DDPG_TAAC_FetchReachDense-v4_3 - eval/avg_reward","DDPG_TAAC_FetchReachDense-v4_3 - eval/avg_reward__MIN","DDPG_TAAC_FetchReachDense-v4_3 - eval/avg_reward__MAX","DDPG_TAAC_FetchReachDense-v4_13 - eval/avg_reward","DDPG_TAAC_FetchReachDense-v4_13 - eval/avg_reward__MIN","DDPG_TAAC_FetchReachDense-v4_13 - eval/avg_reward__MAX","DDPG_TAAC_FetchReachDense-v4_2 - eval/avg_reward","DDPG_TAAC_FetchReachDense-v4_2 - eval/avg_reward__MIN","DDPG_TAAC_FetchReachDense-v4_2 - eval/avg_reward__MAX","DDPG_TAAC_FetchReachDense-v4_12 - eval/avg_reward","DDPG_TAAC_FetchReachDense-v4_12 - eval/avg_reward__MIN","DDPG_TAAC_FetchReachDense-v4_12 - eval/avg_reward__MAX","DDPG_TAAC_FetchReachDense-v4_1 - eval/avg_reward","DDPG_TAAC_FetchReachDense-v4_1 - eval/avg_reward__MIN","DDPG_TAAC_FetchReachDense-v4_1 - eval/avg_reward__MAX","DDPG_TAAC_FetchReachDense-v4_11 - eval/avg_reward","DDPG_TAAC_FetchReachDense-v4_11 - eval/avg_reward__MIN","DDPG_TAAC_FetchReachDense-v4_11 - eval/avg_reward__MAX","DDPG_TAAC_FetchReachDense-v4_0 - eval/avg_reward","DDPG_TAAC_FetchReachDense-v4_0 - eval/avg_reward__MIN","DDPG_TAAC_FetchReachDense-v4_0 - eval/avg_reward__MAX","DDPG_TAAC_FetchReachDense-v4_10 - eval/avg_reward","DDPG_TAAC_FetchReachDense-v4_10 - eval/avg_reward__MIN","DDPG_TAAC_FetchReachDense-v4_10 - eval/avg_reward__MAX"
"15000","-1.6325801561652837","-1.6325801561652837","-1.6325801561652837","-1.9932081434824576","-1.9932081434824576","-1.9932081434824576","-1.0692196606884146","-1.0692196606884146","-1.0692196606884146","-2.3619781474588675","-2.3619781474588675","-2.3619781474588675","-1.7147268329189511","-1.7147268329189511","-1.7147268329189511","-2.978777611314937","-2.978777611314937","-2.978777611314937","-1.42049839168689","-1.42049839168689","-1.42049839168689","-2.8981776736295215","-2.8981776736295215","-2.8981776736295215","-2.1822353472471594","-2.1822353472471594","-2.1822353472471594","-1.5306031092928696","-1.5306031092928696","-1.5306031092928696","-1.6261917799905319","-1.6261917799905319","-1.6261917799905319","-2.5659865335850744","-2.5659865335850744","-2.5659865335850744","-1.6565740710954509","-1.6565740710954509","-1.6565740710954509","-13.836621070350315","-13.836621070350315","-13.836621070350315","-2.315569099138184","-2.315569099138184","-2.315569099138184","-2.032350209825405","-2.032350209825405","-2.032350209825405","-1.525037546813433","-1.525037546813433","-1.525037546813433","-16.188713659729363","-16.188713659729363","-16.188713659729363","-1.9592262520312473","-1.9592262520312473","-1.9592262520312473","-2.171703186102953","-2.171703186102953","-2.171703186102953"
"15500","-1.820193923919995","-1.820193923919995","-1.820193923919995","-2.008422803101728","-2.008422803101728","-2.008422803101728","-1.411728839851415","-1.411728839851415","-1.411728839851415","-1.8476965716895097","-1.8476965716895097","-1.8476965716895097","-1.6818138853708091","-1.6818138853708091","-1.6818138853708091","-2.2334273715619135","-2.2334273715619135","-2.2334273715619135","-2.0135012969745296","-2.0135012969745296","-2.0135012969745296","-3.0552538019000277","-3.0552538019000277","-3.0552538019000277","-3.2580146129065115","-3.2580146129065115","-3.2580146129065115","-1.38176871228587","-1.38176871228587","-1.38176871228587","-1.9210991476794839","-1.9210991476794839","-1.9210991476794839","-1.3922275206677661","-1.3922275206677661","-1.3922275206677661","-1.303431437804571","-1.303431437804571","-1.303431437804571","-11.413849810296515","-11.413849810296515","-11.413849810296515","-1.898442403358645","-1.898442403358645","-1.898442403358645","-1.3581524661774886","-1.3581524661774886","-1.3581524661774886","-1.6304084020767184","-1.6304084020767184","-1.6304084020767184","-23.161004898985652","-23.161004898985652","-23.161004898985652","-2.269458350281993","-2.269458350281993","-2.269458350281993","-1.855901350163326","-1.855901350163326","-1.855901350163326"
"16000","-1.8881605509349204","-1.8881605509349204","-1.8881605509349204","-1.8545924481735718","-1.8545924481735718","-1.8545924481735718","-0.9458804155544414","-0.9458804155544414","-0.9458804155544414","-2.047098928299605","-2.047098928299605","-2.047098928299605","-1.6506181674162623","-1.6506181674162623","-1.6506181674162623","-2.740086363272039","-2.740086363272039","-2.740086363272039","-1.5509275749730194","-1.5509275749730194","-1.5509275749730194","-2.658664218051205","-2.658664218051205","-2.658664218051205","-1.8504247098617725","-1.8504247098617725","-1.8504247098617725","-2.036070076196069","-2.036070076196069","-2.036070076196069","-2.149931642899838","-2.149931642899838","-2.149931642899838","-1.2141654850962762","-1.2141654850962762","-1.2141654850962762","-1.921778173327241","-1.921778173327241","-1.921778173327241","-8.13525262063537","-8.13525262063537","-8.13525262063537","-1.8839916689369711","-1.8839916689369711","-1.8839916689369711","-1.6574724468358688","-1.6574724468358688","-1.6574724468358688","-2.4479727469159935","-2.4479727469159935","-2.4479727469159935","-28.05461388702299","-28.05461388702299","-28.05461388702299","-2.164998942316161","-2.164998942316161","-2.164998942316161","-2.0264160641850633","-2.0264160641850633","-2.0264160641850633"
"16500","-1.8797667254595083","-1.8797667254595083","-1.8797667254595083","-1.9210287475475716","-1.9210287475475716","-1.9210287475475716","-1.1533821657010694","-1.1533821657010694","-1.1533821657010694","-2.0795177540054763","-2.0795177540054763","-2.0795177540054763","-1.6930736945397755","-1.6930736945397755","-1.6930736945397755","-2.391040681546061","-2.391040681546061","-2.391040681546061","-2.3871944068725344","-2.3871944068725344","-2.3871944068725344","-2.701362970178665","-2.701362970178665","-2.701362970178665","-2.0739540195893555","-2.0739540195893555","-2.0739540195893555","-1.3697130030196267","-1.3697130030196267","-1.3697130030196267","-1.4953234163922524","-1.4953234163922524","-1.4953234163922524","-1.9575006922898104","-1.9575006922898104","-1.9575006922898104","-2.975503524787343","-2.975503524787343","-2.975503524787343","-7.819095563425771","-7.819095563425771","-7.819095563425771","-2.1253179192584883","-2.1253179192584883","-2.1253179192584883","-2.1492633593687063","-2.1492633593687063","-2.1492633593687063","-2.3968251556773654","-2.3968251556773654","-2.3968251556773654","-13.655431790444974","-13.655431790444974","-13.655431790444974","-1.956491861120713","-1.956491861120713","-1.956491861120713","-1.9645277716029022","-1.9645277716029022","-1.9645277716029022"
"17000","-1.6595757782368303","-1.6595757782368303","-1.6595757782368303","-1.9739272511977348","-1.9739272511977348","-1.9739272511977348","-1.118858895170309","-1.118858895170309","-1.118858895170309","-1.883847035303892","-1.883847035303892","-1.883847035303892","-1.6045110092437043","-1.6045110092437043","-1.6045110092437043","-2.2830926896639143","-2.2830926896639143","-2.2830926896639143","-1.4790417665720315","-1.4790417665720315","-1.4790417665720315","-2.6732828154744865","-2.6732828154744865","-2.6732828154744865","-2.7187337680518056","-2.7187337680518056","-2.7187337680518056","-1.1220866250201789","-1.1220866250201789","-1.1220866250201789","-1.2034741469112908","-1.2034741469112908","-1.2034741469112908","-1.124459510773272","-1.124459510773272","-1.124459510773272","-2.2320898080117573","-2.2320898080117573","-2.2320898080117573","-7.920791966065704","-7.920791966065704","-7.920791966065704","-1.74338343783338","-1.74338343783338","-1.74338343783338","-1.6259142215545972","-1.6259142215545972","-1.6259142215545972","-2.287639712899412","-2.287639712899412","-2.287639712899412","-20.427655767922857","-20.427655767922857","-20.427655767922857","-2.4485380845403704","-2.4485380845403704","-2.4485380845403704","-1.9771171407392185","-1.9771171407392185","-1.9771171407392185"
"17500","-1.6181769503714314","-1.6181769503714314","-1.6181769503714314","-1.4024690667788615","-1.4024690667788615","-1.4024690667788615","-1.1892783301152776","-1.1892783301152776","-1.1892783301152776","-2.4182865897536137","-2.4182865897536137","-2.4182865897536137","-1.3821244092629814","-1.3821244092629814","-1.3821244092629814","-2.224175773901073","-2.224175773901073","-2.224175773901073","-2.147081881324408","-2.147081881324408","-2.147081881324408","-2.6642153783345557","-2.6642153783345557","-2.6642153783345557","-1.9791176523012557","-1.9791176523012557","-1.9791176523012557","-1.2900220632598693","-1.2900220632598693","-1.2900220632598693","-1.3454511318842641","-1.3454511318842641","-1.3454511318842641","-1.847850251882953","-1.847850251882953","-1.847850251882953","-1.4668334569695034","-1.4668334569695034","-1.4668334569695034","-5.848584504371141","-5.848584504371141","-5.848584504371141","-2.1762975575209103","-2.1762975575209103","-2.1762975575209103","-1.9086827134925197","-1.9086827134925197","-1.9086827134925197","-1.7804108999545103","-1.7804108999545103","-1.7804108999545103","-12.270493282937142","-12.270493282937142","-12.270493282937142","-2.314421352257006","-2.314421352257006","-2.314421352257006","-1.4880116490824011","-1.4880116490824011","-1.4880116490824011"
"18000","-1.439153310590126","-1.439153310590126","-1.439153310590126","-1.6187829193012806","-1.6187829193012806","-1.6187829193012806","-1.697762477742461","-1.697762477742461","-1.697762477742461","-2.0369831351127017","-2.0369831351127017","-2.0369831351127017","-1.3938769878822583","-1.3938769878822583","-1.3938769878822583","-2.342595418038246","-2.342595418038246","-2.342595418038246","-1.74484000432203","-1.74484000432203","-1.74484000432203","-2.565987556109884","-2.565987556109884","-2.565987556109884","-1.6673703860676994","-1.6673703860676994","-1.6673703860676994","-1.4591667984441123","-1.4591667984441123","-1.4591667984441123","-1.2457212325520604","-1.2457212325520604","-1.2457212325520604","-1.1143054644966524","-1.1143054644966524","-1.1143054644966524","-3.1793689947497312","-3.1793689947497312","-3.1793689947497312","-8.359759921390545","-8.359759921390545","-8.359759921390545","-1.9116304025398692","-1.9116304025398692","-1.9116304025398692","-2.138607003059599","-2.138607003059599","-2.138607003059599","-1.8857065154601096","-1.8857065154601096","-1.8857065154601096","-23.07698472235875","-23.07698472235875","-23.07698472235875","-1.8769563406998309","-1.8769563406998309","-1.8769563406998309","-1.407389179724294","-1.407389179724294","-1.407389179724294"
"18500","-1.4663316922028398","-1.4663316922028398","-1.4663316922028398","-1.657763926972923","-1.657763926972923","-1.657763926972923","-1.298423071513628","-1.298423071513628","-1.298423071513628","-1.712492543511494","-1.712492543511494","-1.712492543511494","-1.8904925760185656","-1.8904925760185656","-1.8904925760185656","-2.333618282792314","-2.333618282792314","-2.333618282792314","-1.6367553330257767","-1.6367553330257767","-1.6367553330257767","-2.799183847997416","-2.799183847997416","-2.799183847997416","-1.8100055907036279","-1.8100055907036279","-1.8100055907036279","-1.7238994819216713","-1.7238994819216713","-1.7238994819216713","-4.947912621863491","-4.947912621863491","-4.947912621863491","-1.3980860614661015","-1.3980860614661015","-1.3980860614661015","-1.8876485855468488","-1.8876485855468488","-1.8876485855468488","-9.807203782160121","-9.807203782160121","-9.807203782160121","-1.5968346310565424","-1.5968346310565424","-1.5968346310565424","-1.2330917765099192","-1.2330917765099192","-1.2330917765099192","-1.6771677674842143","-1.6771677674842143","-1.6771677674842143","-20.182527545704055","-20.182527545704055","-20.182527545704055","-3.675389654681303","-3.675389654681303","-3.675389654681303","-1.8276748281635797","-1.8276748281635797","-1.8276748281635797"
"19000","-1.615594453647835","-1.615594453647835","-1.615594453647835","-1.547704818673672","-1.547704818673672","-1.547704818673672","-1.3965382595082292","-1.3965382595082292","-1.3965382595082292","-1.7883185231248415","-1.7883185231248415","-1.7883185231248415","-1.499886601597782","-1.499886601597782","-1.499886601597782","-2.656852615975945","-2.656852615975945","-2.656852615975945","-1.6725047968662792","-1.6725047968662792","-1.6725047968662792","-2.994418355403515","-2.994418355403515","-2.994418355403515","-2.5080682253738873","-2.5080682253738873","-2.5080682253738873","-1.4406030099911442","-1.4406030099911442","-1.4406030099911442","-1.4584551524795764","-1.4584551524795764","-1.4584551524795764","-1.264105936829036","-1.264105936829036","-1.264105936829036","-1.3900303274759591","-1.3900303274759591","-1.3900303274759591","-20.304294661669125","-20.304294661669125","-20.304294661669125","-3.4520479851225474","-3.4520479851225474","-3.4520479851225474","-1.2053299164470914","-1.2053299164470914","-1.2053299164470914","-1.5684550807396316","-1.5684550807396316","-1.5684550807396316","-19.926124583194174","-19.926124583194174","-19.926124583194174","-2.140528783535121","-2.140528783535121","-2.140528783535121","-1.2667078754920447","-1.2667078754920447","-1.2667078754920447"
"19500","-1.6529905487819019","-1.6529905487819019","-1.6529905487819019","-1.4463815352641105","-1.4463815352641105","-1.4463815352641105","-1.1211170488239715","-1.1211170488239715","-1.1211170488239715","-1.998477880638461","-1.998477880638461","-1.998477880638461","-1.3821860041264487","-1.3821860041264487","-1.3821860041264487","-2.899183661321407","-2.899183661321407","-2.899183661321407","-1.4014293415517745","-1.4014293415517745","-1.4014293415517745","-2.607112322141544","-2.607112322141544","-2.607112322141544","-1.9082043214889677","-1.9082043214889677","-1.9082043214889677","-2.3796031057623743","-2.3796031057623743","-2.3796031057623743","-2.7967507157405658","-2.7967507157405658","-2.7967507157405658","-1.3491064469752665","-1.3491064469752665","-1.3491064469752665","-1.7955874443669437","-1.7955874443669437","-1.7955874443669437","-8.977697811655146","-8.977697811655146","-8.977697811655146","-2.111897200413925","-2.111897200413925","-2.111897200413925","-1.2644185592243853","-1.2644185592243853","-1.2644185592243853","-2.056251047857444","-2.056251047857444","-2.056251047857444","-8.477418403598238","-8.477418403598238","-8.477418403598238","-1.6242007131876606","-1.6242007131876606","-1.6242007131876606","-1.3852712663501165","-1.3852712663501165","-1.3852712663501165"
"20000","-1.966749297972688","-1.966749297972688","-1.966749297972688","-1.57596310506226","-1.57596310506226","-1.57596310506226","-1.6311702499662073","-1.6311702499662073","-1.6311702499662073","-1.6503091690765423","-1.6503091690765423","-1.6503091690765423","-1.3078817489399825","-1.3078817489399825","-1.3078817489399825","-2.03414969045637","-2.03414969045637","-2.03414969045637","-1.3061717867792784","-1.3061717867792784","-1.3061717867792784","-2.750300758563446","-2.750300758563446","-2.750300758563446","-1.9550706588995599","-1.9550706588995599","-1.9550706588995599","-1.4053330619276212","-1.4053330619276212","-1.4053330619276212","-2.9208524229435215","-2.9208524229435215","-2.9208524229435215","-1.1124871050094156","-1.1124871050094156","-1.1124871050094156","-1.837681463153422","-1.837681463153422","-1.837681463153422","-8.063085506386601","-8.063085506386601","-8.063085506386601","-1.8069307130040304","-1.8069307130040304","-1.8069307130040304","-1.6718958742509673","-1.6718958742509673","-1.6718958742509673","-1.856107445713313","-1.856107445713313","-1.856107445713313","-7.409431373588298","-7.409431373588298","-7.409431373588298","-2.481894100304311","-2.481894100304311","-2.481894100304311","-2.1242157767731817","-2.1242157767731817","-2.1242157767731817"
"20500","-1.5994809077176095","-1.5994809077176095","-1.5994809077176095","-1.3740531144315535","-1.3740531144315535","-1.3740531144315535","-1.1422170105218654","-1.1422170105218654","-1.1422170105218654","-3.0805770462316047","-3.0805770462316047","-3.0805770462316047","-1.322753725367059","-1.322753725367059","-1.322753725367059","-1.9046621785487439","-1.9046621785487439","-1.9046621785487439","-1.196080125162445","-1.196080125162445","-1.196080125162445","-2.31411290424588","-2.31411290424588","-2.31411290424588","-1.6636126690954598","-1.6636126690954598","-1.6636126690954598","-2.069258693925298","-2.069258693925298","-2.069258693925298","-1.378108100774133","-1.378108100774133","-1.378108100774133","-1.133187126854837","-1.133187126854837","-1.133187126854837","-1.7492145838656992","-1.7492145838656992","-1.7492145838656992","-13.653012301026248","-13.653012301026248","-13.653012301026248","-1.7206111334374345","-1.7206111334374345","-1.7206111334374345","-1.325917033709731","-1.325917033709731","-1.325917033709731","-1.3365492128702585","-1.3365492128702585","-1.3365492128702585","-36.85357948993904","-36.85357948993904","-36.85357948993904","-2.146624126186381","-2.146624126186381","-2.146624126186381","-1.896930167708336","-1.896930167708336","-1.896930167708336"
"21000","-1.6537798588404573","-1.6537798588404573","-1.6537798588404573","-1.5564131897311886","-1.5564131897311886","-1.5564131897311886","-1.1847194574726563","-1.1847194574726563","-1.1847194574726563","-1.9052867383060463","-1.9052867383060463","-1.9052867383060463","-1.3022553422767476","-1.3022553422767476","-1.3022553422767476","-2.726141478150217","-2.726141478150217","-2.726141478150217","-1.0907719273144731","-1.0907719273144731","-1.0907719273144731","-2.320064714702394","-2.320064714702394","-2.320064714702394","-1.6935489047010996","-1.6935489047010996","-1.6935489047010996","-1.5149400569598244","-1.5149400569598244","-1.5149400569598244","-0.9253558651637153","-0.9253558651637153","-0.9253558651637153","-1.8733868080126168","-1.8733868080126168","-1.8733868080126168","-1.9261225054804534","-1.9261225054804534","-1.9261225054804534","-7.558938260650528","-7.558938260650528","-7.558938260650528","-1.973174446950972","-1.973174446950972","-1.973174446950972","-1.4001991670972085","-1.4001991670972085","-1.4001991670972085","-1.7268781557850215","-1.7268781557850215","-1.7268781557850215","-11.089887286789153","-11.089887286789153","-11.089887286789153","-1.6508529070279376","-1.6508529070279376","-1.6508529070279376","-1.3806251949124115","-1.3806251949124115","-1.3806251949124115"
"21500","-1.577646825854845","-1.577646825854845","-1.577646825854845","-1.139019107175424","-1.139019107175424","-1.139019107175424","-1.132779803631692","-1.132779803631692","-1.132779803631692","-1.8240015655159738","-1.8240015655159738","-1.8240015655159738","-1.2080859623026485","-1.2080859623026485","-1.2080859623026485","-2.596112306440274","-2.596112306440274","-2.596112306440274","-1.4614903092021716","-1.4614903092021716","-1.4614903092021716","-2.2316475141704215","-2.2316475141704215","-2.2316475141704215","-2.1475263526768895","-2.1475263526768895","-2.1475263526768895","-1.315649705618721","-1.315649705618721","-1.315649705618721","-1.4606783943435564","-1.4606783943435564","-1.4606783943435564","-1.0461432236845245","-1.0461432236845245","-1.0461432236845245","-2.12379005928553","-2.12379005928553","-2.12379005928553","-7.223246410455943","-7.223246410455943","-7.223246410455943","-1.9397588437147146","-1.9397588437147146","-1.9397588437147146","-1.6092777836149952","-1.6092777836149952","-1.6092777836149952","-1.4341611773223044","-1.4341611773223044","-1.4341611773223044","-16.026516762034355","-16.026516762034355","-16.026516762034355","-1.7756800502012005","-1.7756800502012005","-1.7756800502012005","-1.7662358435937158","-1.7662358435937158","-1.7662358435937158"
"22000","-1.4139103594152054","-1.4139103594152054","-1.4139103594152054","-1.3651056270357775","-1.3651056270357775","-1.3651056270357775","-1.1872596091992904","-1.1872596091992904","-1.1872596091992904","-2.5243176463587895","-2.5243176463587895","-2.5243176463587895","-1.3500080547607942","-1.3500080547607942","-1.3500080547607942","-2.467300056528346","-2.467300056528346","-2.467300056528346","-1.1157243584573688","-1.1157243584573688","-1.1157243584573688","-2.1890098935641875","-2.1890098935641875","-2.1890098935641875","-1.991524697240012","-1.991524697240012","-1.991524697240012","-1.5905090260993515","-1.5905090260993515","-1.5905090260993515","-1.0677482729139292","-1.0677482729139292","-1.0677482729139292","-1.117707964715156","-1.117707964715156","-1.117707964715156","-2.074777210398031","-2.074777210398031","-2.074777210398031","-7.902570537490176","-7.902570537490176","-7.902570537490176","-1.9355387284755001","-1.9355387284755001","-1.9355387284755001","-1.7626467023807861","-1.7626467023807861","-1.7626467023807861","-1.695045568947379","-1.695045568947379","-1.695045568947379","-10.338083282603552","-10.338083282603552","-10.338083282603552","-1.6728490804511011","-1.6728490804511011","-1.6728490804511011","-1.5833352815793227","-1.5833352815793227","-1.5833352815793227"
"22500","-1.5794426580729914","-1.5794426580729914","-1.5794426580729914","-1.4572919264327342","-1.4572919264327342","-1.4572919264327342","-1.10785297569682","-1.10785297569682","-1.10785297569682","-1.5644546761520968","-1.5644546761520968","-1.5644546761520968","-1.317122340954156","-1.317122340954156","-1.317122340954156","-2.7111289294154903","-2.7111289294154903","-2.7111289294154903","-1.377028983883116","-1.377028983883116","-1.377028983883116","-2.3433675647438257","-2.3433675647438257","-2.3433675647438257","-1.394243368113338","-1.394243368113338","-1.394243368113338","-1.3139270474756701","-1.3139270474756701","-1.3139270474756701","-1.3139809823217743","-1.3139809823217743","-1.3139809823217743","-1.423462443440168","-1.423462443440168","-1.423462443440168","-1.367311313491604","-1.367311313491604","-1.367311313491604","-9.433243184764011","-9.433243184764011","-9.433243184764011","-1.526327386431553","-1.526327386431553","-1.526327386431553","-1.6621607925697284","-1.6621607925697284","-1.6621607925697284","-1.2847204172659743","-1.2847204172659743","-1.2847204172659743","-20.12467388740303","-20.12467388740303","-20.12467388740303","-1.5973481268474603","-1.5973481268474603","-1.5973481268474603","-1.3102452167070335","-1.3102452167070335","-1.3102452167070335"
"23000","-1.7663952644248948","-1.7663952644248948","-1.7663952644248948","-1.164067675665882","-1.164067675665882","-1.164067675665882","-1.211995895146651","-1.211995895146651","-1.211995895146651","-1.714783869153552","-1.714783869153552","-1.714783869153552","-1.1544148063561273","-1.1544148063561273","-1.1544148063561273","-2.165464615543409","-2.165464615543409","-2.165464615543409","-1.4277844622944693","-1.4277844622944693","-1.4277844622944693","-2.0495456712263986","-2.0495456712263986","-2.0495456712263986","-1.666825361752018","-1.666825361752018","-1.666825361752018","-1.4805030066975793","-1.4805030066975793","-1.4805030066975793","-1.5947415859752083","-1.5947415859752083","-1.5947415859752083","-1.1445544649577157","-1.1445544649577157","-1.1445544649577157","-1.2893843938088905","-1.2893843938088905","-1.2893843938088905","-11.573946161415858","-11.573946161415858","-11.573946161415858","-1.5186563639371014","-1.5186563639371014","-1.5186563639371014","-1.3298496026440318","-1.3298496026440318","-1.3298496026440318","-1.3190810873968772","-1.3190810873968772","-1.3190810873968772","-13.504645402353443","-13.504645402353443","-13.504645402353443","-1.4045482642816014","-1.4045482642816014","-1.4045482642816014","-1.523477105088658","-1.523477105088658","-1.523477105088658"
"23500","-1.4343102588711856","-1.4343102588711856","-1.4343102588711856","-1.0670702872909603","-1.0670702872909603","-1.0670702872909603","-1.1867518775050647","-1.1867518775050647","-1.1867518775050647","-1.5152866078452714","-1.5152866078452714","-1.5152866078452714","-1.0107950558619396","-1.0107950558619396","-1.0107950558619396","-2.294335014345754","-2.294335014345754","-2.294335014345754","-1.293165683761475","-1.293165683761475","-1.293165683761475","-2.673579878245633","-2.673579878245633","-2.673579878245633","-1.9019657803585566","-1.9019657803585566","-1.9019657803585566","-1.4850372984928766","-1.4850372984928766","-1.4850372984928766","-1.156439085441654","-1.156439085441654","-1.156439085441654","-1.632266590889413","-1.632266590889413","-1.632266590889413","-1.5047280126015459","-1.5047280126015459","-1.5047280126015459","-6.515683058333408","-6.515683058333408","-6.515683058333408","-1.6265838510518305","-1.6265838510518305","-1.6265838510518305","-1.3914242845688107","-1.3914242845688107","-1.3914242845688107","-1.2599385935437393","-1.2599385935437393","-1.2599385935437393","-7.707352417903223","-7.707352417903223","-7.707352417903223","-1.434028163138502","-1.434028163138502","-1.434028163138502","-1.04631251393308","-1.04631251393308","-1.04631251393308"
"24000","-1.4140155809195403","-1.4140155809195403","-1.4140155809195403","-1.1294924607879284","-1.1294924607879284","-1.1294924607879284","-1.188029382431054","-1.188029382431054","-1.188029382431054","-1.5257326518661025","-1.5257326518661025","-1.5257326518661025","-1.6402189359090733","-1.6402189359090733","-1.6402189359090733","-2.2992539103126926","-2.2992539103126926","-2.2992539103126926","-1.6397421587158707","-1.6397421587158707","-1.6397421587158707","-2.009620755101995","-2.009620755101995","-2.009620755101995","-1.4108712870919338","-1.4108712870919338","-1.4108712870919338","-1.7184201318220123","-1.7184201318220123","-1.7184201318220123","-1.459135603712477","-1.459135603712477","-1.459135603712477","-1.4175571494634744","-1.4175571494634744","-1.4175571494634744","-1.6858769353761727","-1.6858769353761727","-1.6858769353761727","-7.30246195275416","-7.30246195275416","-7.30246195275416","-1.7261850413407642","-1.7261850413407642","-1.7261850413407642","-1.490888879420314","-1.490888879420314","-1.490888879420314","-1.1409102284422934","-1.1409102284422934","-1.1409102284422934","-6.2181752271019475","-6.2181752271019475","-6.2181752271019475","-1.383466059001608","-1.383466059001608","-1.383466059001608","-1.6814977015517196","-1.6814977015517196","-1.6814977015517196"
"24500","-1.4313893684585284","-1.4313893684585284","-1.4313893684585284","-1.071570785915385","-1.071570785915385","-1.071570785915385","-1.128918031160962","-1.128918031160962","-1.128918031160962","-2.4073764878279236","-2.4073764878279236","-2.4073764878279236","-1.0067702762490292","-1.0067702762490292","-1.0067702762490292","-2.0643765010112403","-2.0643765010112403","-2.0643765010112403","-1.7503526005090784","-1.7503526005090784","-1.7503526005090784","-3.229710121832401","-3.229710121832401","-3.229710121832401","-1.7684578307994925","-1.7684578307994925","-1.7684578307994925","-1.9935055608695766","-1.9935055608695766","-1.9935055608695766","-1.8009420854396658","-1.8009420854396658","-1.8009420854396658","-1.117560812289206","-1.117560812289206","-1.117560812289206","-1.2503010629813236","-1.2503010629813236","-1.2503010629813236","-4.724244869063365","-4.724244869063365","-4.724244869063365","-1.753619799067637","-1.753619799067637","-1.753619799067637","-1.8838511158209674","-1.8838511158209674","-1.8838511158209674","-1.2198513506825053","-1.2198513506825053","-1.2198513506825053","-8.914701000477885","-8.914701000477885","-8.914701000477885","-2.0161064030208404","-2.0161064030208404","-2.0161064030208404","-1.039042088253025","-1.039042088253025","-1.039042088253025"
