"Step","DDPG_None_FetchReachDense-v4_19 - eval/avg_reward","DDPG_None_FetchReachDense-v4_19 - eval/avg_reward__MIN","DDPG_None_FetchReachDense-v4_19 - eval/avg_reward__MAX","DDPG_None_FetchReachDense-v4_18 - eval/avg_reward","DDPG_None_FetchReachDense-v4_18 - eval/avg_reward__MIN","DDPG_None_FetchReachDense-v4_18 - eval/avg_reward__MAX","DDPG_None_FetchReachDense-v4_17 - eval/avg_reward","DDPG_None_FetchReachDense-v4_17 - eval/avg_reward__MIN","DDPG_None_FetchReachDense-v4_17 - eval/avg_reward__MAX","DDPG_None_FetchReachDense-v4_16 - eval/avg_reward","DDPG_None_FetchReachDense-v4_16 - eval/avg_reward__MIN","DDPG_None_FetchReachDense-v4_16 - eval/avg_reward__MAX","DDPG_None_FetchReachDense-v4_15 - eval/avg_reward","DDPG_None_FetchReachDense-v4_15 - eval/avg_reward__MIN","DDPG_None_FetchReachDense-v4_15 - eval/avg_reward__MAX","DDPG_None_FetchReachDense-v4_14 - eval/avg_reward","DDPG_None_FetchReachDense-v4_14 - eval/avg_reward__MIN","DDPG_None_FetchReachDense-v4_14 - eval/avg_reward__MAX","DDPG_None_FetchReachDense-v4_13 - eval/avg_reward","DDPG_None_FetchReachDense-v4_13 - eval/avg_reward__MIN","DDPG_None_FetchReachDense-v4_13 - eval/avg_reward__MAX","DDPG_None_FetchReachDense-v4_12 - eval/avg_reward","DDPG_None_FetchReachDense-v4_12 - eval/avg_reward__MIN","DDPG_None_FetchReachDense-v4_12 - eval/avg_reward__MAX","DDPG_None_FetchReachDense-v4_11 - eval/avg_reward","DDPG_None_FetchReachDense-v4_11 - eval/avg_reward__MIN","DDPG_None_FetchReachDense-v4_11 - eval/avg_reward__MAX","DDPG_None_FetchReachDense-v4_10 - eval/avg_reward","DDPG_None_FetchReachDense-v4_10 - eval/avg_reward__MIN","DDPG_None_FetchReachDense-v4_10 - eval/avg_reward__MAX","DDPG_None_FetchReachDense-v4_9 - eval/avg_reward","DDPG_None_FetchReachDense-v4_9 - eval/avg_reward__MIN","DDPG_None_FetchReachDense-v4_9 - eval/avg_reward__MAX","DDPG_None_FetchReachDense-v4_8 - eval/avg_reward","DDPG_None_FetchReachDense-v4_8 - eval/avg_reward__MIN","DDPG_None_FetchReachDense-v4_8 - eval/avg_reward__MAX","DDPG_None_FetchReachDense-v4_7 - eval/avg_reward","DDPG_None_FetchReachDense-v4_7 - eval/avg_reward__MIN","DDPG_None_FetchReachDense-v4_7 - eval/avg_reward__MAX","DDPG_None_FetchReachDense-v4_6 - eval/avg_reward","DDPG_None_FetchReachDense-v4_6 - eval/avg_reward__MIN","DDPG_None_FetchReachDense-v4_6 - eval/avg_reward__MAX","DDPG_None_FetchReachDense-v4_5 - eval/avg_reward","DDPG_None_FetchReachDense-v4_5 - eval/avg_reward__MIN","DDPG_None_FetchReachDense-v4_5 - eval/avg_reward__MAX","DDPG_None_FetchReachDense-v4_4 - eval/avg_reward","DDPG_None_FetchReachDense-v4_4 - eval/avg_reward__MIN","DDPG_None_FetchReachDense-v4_4 - eval/avg_reward__MAX","DDPG_None_FetchReachDense-v4_3 - eval/avg_reward","DDPG_None_FetchReachDense-v4_3 - eval/avg_reward__MIN","DDPG_None_FetchReachDense-v4_3 - eval/avg_reward__MAX","DDPG_None_FetchReachDense-v4_2 - eval/avg_reward","DDPG_None_FetchReachDense-v4_2 - eval/avg_reward__MIN","DDPG_None_FetchReachDense-v4_2 - eval/avg_reward__MAX","DDPG_None_FetchReachDense-v4_1 - eval/avg_reward","DDPG_None_FetchReachDense-v4_1 - eval/avg_reward__MIN","DDPG_None_FetchReachDense-v4_1 - eval/avg_reward__MAX","DDPG_None_FetchReachDense-v4_0 - eval/avg_reward","DDPG_None_FetchReachDense-v4_0 - eval/avg_reward__MIN","DDPG_None_FetchReachDense-v4_0 - eval/avg_reward__MAX"
"15500","-2.662929777574244","-2.662929777574244","-2.662929777574244","-1.2839642547113304","-1.2839642547113304","-1.2839642547113304","-4.204313498305019","-4.204313498305019","-4.204313498305019","-3.663437693962772","-3.663437693962772","-3.663437693962772","-2.6501809605062605","-2.6501809605062605","-2.6501809605062605","-2.241911158041342","-2.241911158041342","-2.241911158041342","-2.035805278316328","-2.035805278316328","-2.035805278316328","-2.7032112025669943","-2.7032112025669943","-2.7032112025669943","-2.31060520168717","-2.31060520168717","-2.31060520168717","-1.4605914936049291","-1.4605914936049291","-1.4605914936049291","-2.509144517123099","-2.509144517123099","-2.509144517123099","-2.0861883551911786","-2.0861883551911786","-2.0861883551911786","-1.5918293513334025","-1.5918293513334025","-1.5918293513334025","-3.3374426630891754","-3.3374426630891754","-3.3374426630891754","-2.7203640948999537","-2.7203640948999537","-2.7203640948999537","-2.384446610143706","-2.384446610143706","-2.384446610143706","-2.416260063274252","-2.416260063274252","-2.416260063274252","-5.012481915866405","-5.012481915866405","-5.012481915866405","-1.9927791446092413","-1.9927791446092413","-1.9927791446092413","-3.79504987398107","-3.79504987398107","-3.79504987398107"
"16000","-1.9610636530821939","-1.9610636530821939","-1.9610636530821939","-1.446562633317281","-1.446562633317281","-1.446562633317281","-3.1505844840517137","-3.1505844840517137","-3.1505844840517137","-2.8690344809162207","-2.8690344809162207","-2.8690344809162207","-1.9810198570605286","-1.9810198570605286","-1.9810198570605286","-2.55355767724163","-2.55355767724163","-2.55355767724163","-1.3869493025470607","-1.3869493025470607","-1.3869493025470607","-4.009172950695385","-4.009172950695385","-4.009172950695385","-1.7350666143582525","-1.7350666143582525","-1.7350666143582525","-1.7407575482048625","-1.7407575482048625","-1.7407575482048625","-1.9678704781115641","-1.9678704781115641","-1.9678704781115641","-2.6350093557540415","-2.6350093557540415","-2.6350093557540415","-2.275146160364493","-2.275146160364493","-2.275146160364493","-1.732804353744926","-1.732804353744926","-1.732804353744926","-2.838324953761945","-2.838324953761945","-2.838324953761945","-4.008854085582493","-4.008854085582493","-4.008854085582493","-2.2468574021195074","-2.2468574021195074","-2.2468574021195074","-2.4677096938173255","-2.4677096938173255","-2.4677096938173255","-1.974962764403744","-1.974962764403744","-1.974962764403744","-1.5252438255136511","-1.5252438255136511","-1.5252438255136511"
"16500","-4.484730075770495","-4.484730075770495","-4.484730075770495","-1.6344059685160268","-1.6344059685160268","-1.6344059685160268","-3.6210443055684296","-3.6210443055684296","-3.6210443055684296","-1.9307998855159685","-1.9307998855159685","-1.9307998855159685","-1.4181244720985837","-1.4181244720985837","-1.4181244720985837","-3.990617687193256","-3.990617687193256","-3.990617687193256","-2.250454739612979","-2.250454739612979","-2.250454739612979","-2.820554510622243","-2.820554510622243","-2.820554510622243","-2.678137028089316","-2.678137028089316","-2.678137028089316","-1.8976433318999106","-1.8976433318999106","-1.8976433318999106","-2.0078288821724586","-2.0078288821724586","-2.0078288821724586","-1.4849267734103897","-1.4849267734103897","-1.4849267734103897","-2.779524956106215","-2.779524956106215","-2.779524956106215","-1.566127657744236","-1.566127657744236","-1.566127657744236","-3.2494939759875523","-3.2494939759875523","-3.2494939759875523","-2.332274862919492","-2.332274862919492","-2.332274862919492","-3.2846486204522742","-3.2846486204522742","-3.2846486204522742","-8.055895302590155","-8.055895302590155","-8.055895302590155","-2.277203966983596","-2.277203966983596","-2.277203966983596","-3.0688073139793195","-3.0688073139793195","-3.0688073139793195"
"17000","-2.0343329905359626","-2.0343329905359626","-2.0343329905359626","-1.9315328045793418","-1.9315328045793418","-1.9315328045793418","-3.1500379711939748","-3.1500379711939748","-3.1500379711939748","-2.133886477611877","-2.133886477611877","-2.133886477611877","-3.1734278809476866","-3.1734278809476866","-3.1734278809476866","-3.165186872314723","-3.165186872314723","-3.165186872314723","-1.4707464213845636","-1.4707464213845636","-1.4707464213845636","-3.2234049370723326","-3.2234049370723326","-3.2234049370723326","-3.1307883221354134","-3.1307883221354134","-3.1307883221354134","-1.3606092452898066","-1.3606092452898066","-1.3606092452898066","-1.595859550129478","-1.595859550129478","-1.595859550129478","-1.5568237357950792","-1.5568237357950792","-1.5568237357950792","-3.1190129504963386","-3.1190129504963386","-3.1190129504963386","-1.3162307585267485","-1.3162307585267485","-1.3162307585267485","-1.9036104317655087","-1.9036104317655087","-1.9036104317655087","-1.5203409493159756","-1.5203409493159756","-1.5203409493159756","-1.8152958317875096","-1.8152958317875096","-1.8152958317875096","-2.100973612346537","-2.100973612346537","-2.100973612346537","-1.6509298100081111","-1.6509298100081111","-1.6509298100081111","-2.047835517928772","-2.047835517928772","-2.047835517928772"
"17500","-1.9818087137446714","-1.9818087137446714","-1.9818087137446714","-1.6952435815619917","-1.6952435815619917","-1.6952435815619917","-3.337535157990378","-3.337535157990378","-3.337535157990378","-2.607009737766032","-2.607009737766032","-2.607009737766032","-1.4267802631522764","-1.4267802631522764","-1.4267802631522764","-2.2059327352228317","-2.2059327352228317","-2.2059327352228317","-1.7716495706341662","-1.7716495706341662","-1.7716495706341662","-1.2584297416487422","-1.2584297416487422","-1.2584297416487422","-1.9944224878214976","-1.9944224878214976","-1.9944224878214976","-1.0719961147104682","-1.0719961147104682","-1.0719961147104682","-1.7728208274670567","-1.7728208274670567","-1.7728208274670567","-2.5530921509598645","-2.5530921509598645","-2.5530921509598645","-2.4977212325721494","-2.4977212325721494","-2.4977212325721494","-1.6919487482943452","-1.6919487482943452","-1.6919487482943452","-1.978582777622918","-1.978582777622918","-1.978582777622918","-2.3657479422418235","-2.3657479422418235","-2.3657479422418235","-1.7515512792294146","-1.7515512792294146","-1.7515512792294146","-3.050299036458977","-3.050299036458977","-3.050299036458977","-1.8195147034193149","-1.8195147034193149","-1.8195147034193149","-1.8956900857886183","-1.8956900857886183","-1.8956900857886183"
"18000","-1.9271684966739702","-1.9271684966739702","-1.9271684966739702","-1.4362715968554747","-1.4362715968554747","-1.4362715968554747","-3.6264252164851265","-3.6264252164851265","-3.6264252164851265","-2.1099546675617176","-2.1099546675617176","-2.1099546675617176","-2.868394397373423","-2.868394397373423","-2.868394397373423","-1.8972415896743429","-1.8972415896743429","-1.8972415896743429","-1.5217543087847816","-1.5217543087847816","-1.5217543087847816","-2.0555889390449615","-2.0555889390449615","-2.0555889390449615","-1.2840531199075673","-1.2840531199075673","-1.2840531199075673","-2.423958028548203","-2.423958028548203","-2.423958028548203","-1.338183042431139","-1.338183042431139","-1.338183042431139","-2.6551595730318196","-2.6551595730318196","-2.6551595730318196","-1.939988312864616","-1.939988312864616","-1.939988312864616","-1.3794132129121952","-1.3794132129121952","-1.3794132129121952","-2.4208847201005024","-2.4208847201005024","-2.4208847201005024","-1.871413370156829","-1.871413370156829","-1.871413370156829","-2.2289973533659593","-2.2289973533659593","-2.2289973533659593","-2.290483758287183","-2.290483758287183","-2.290483758287183","-1.738349570286341","-1.738349570286341","-1.738349570286341","-2.91665199037475","-2.91665199037475","-2.91665199037475"
"18500","-3.4194042258586803","-3.4194042258586803","-3.4194042258586803","-1.4885503218033513","-1.4885503218033513","-1.4885503218033513","-1.8423438490438528","-1.8423438490438528","-1.8423438490438528","-2.3033611603031034","-2.3033611603031034","-2.3033611603031034","-1.6725054617230075","-1.6725054617230075","-1.6725054617230075","-1.3094132789785147","-1.3094132789785147","-1.3094132789785147","-1.807620181435599","-1.807620181435599","-1.807620181435599","-1.8687073029102865","-1.8687073029102865","-1.8687073029102865","-2.7489958552615024","-2.7489958552615024","-2.7489958552615024","-1.2740808564642172","-1.2740808564642172","-1.2740808564642172","-1.565543177112105","-1.565543177112105","-1.565543177112105","-2.1394007761785128","-2.1394007761785128","-2.1394007761785128","-3.4821123590332723","-3.4821123590332723","-3.4821123590332723","-1.6563329186360598","-1.6563329186360598","-1.6563329186360598","-1.7731300605825866","-1.7731300605825866","-1.7731300605825866","-2.1962280440274378","-2.1962280440274378","-2.1962280440274378","-2.36536594533593","-2.36536594533593","-2.36536594533593","-2.462438917491573","-2.462438917491573","-2.462438917491573","-2.466018087843837","-2.466018087843837","-2.466018087843837","-2.921730603732942","-2.921730603732942","-2.921730603732942"
"19000","-1.2609611489050774","-1.2609611489050774","-1.2609611489050774","-1.3425310906584265","-1.3425310906584265","-1.3425310906584265","-2.962143810809869","-2.962143810809869","-2.962143810809869","-2.0325177841972537","-2.0325177841972537","-2.0325177841972537","-2.2534974039861497","-2.2534974039861497","-2.2534974039861497","-1.5579337513138336","-1.5579337513138336","-1.5579337513138336","-2.321231342374809","-2.321231342374809","-2.321231342374809","-1.4642303833880268","-1.4642303833880268","-1.4642303833880268","-4.410512706015225","-4.410512706015225","-4.410512706015225","-1.393753381541716","-1.393753381541716","-1.393753381541716","-1.7660890052593925","-1.7660890052593925","-1.7660890052593925","-2.1806871878690908","-2.1806871878690908","-2.1806871878690908","-1.713125336763009","-1.713125336763009","-1.713125336763009","-1.6334637397632974","-1.6334637397632974","-1.6334637397632974","-1.2765461880513946","-1.2765461880513946","-1.2765461880513946","-1.301154079170881","-1.301154079170881","-1.301154079170881","-1.4452353930546569","-1.4452353930546569","-1.4452353930546569","-2.6223662246570902","-2.6223662246570902","-2.6223662246570902","-2.4388412299245443","-2.4388412299245443","-2.4388412299245443","-2.9433844588021008","-2.9433844588021008","-2.9433844588021008"
"19500","-1.8932340641685883","-1.8932340641685883","-1.8932340641685883","-1.7249066611748654","-1.7249066611748654","-1.7249066611748654","-2.0172554343606133","-2.0172554343606133","-2.0172554343606133","-2.4403870060513655","-2.4403870060513655","-2.4403870060513655","-2.1591797491218867","-2.1591797491218867","-2.1591797491218867","-1.6665576670884537","-1.6665576670884537","-1.6665576670884537","-1.3254537857267608","-1.3254537857267608","-1.3254537857267608","-3.797353722369974","-3.797353722369974","-3.797353722369974","-1.455495765548476","-1.455495765548476","-1.455495765548476","-1.4654962312919264","-1.4654962312919264","-1.4654962312919264","-1.380647278598893","-1.380647278598893","-1.380647278598893","-3.000864918614672","-3.000864918614672","-3.000864918614672","-1.8265138531923282","-1.8265138531923282","-1.8265138531923282","-2.009431561037031","-2.009431561037031","-2.009431561037031","-2.4759012633610853","-2.4759012633610853","-2.4759012633610853","-1.344567835923351","-1.344567835923351","-1.344567835923351","-3.1091360991002452","-3.1091360991002452","-3.1091360991002452","-2.8554339371569966","-2.8554339371569966","-2.8554339371569966","-1.3696646106425265","-1.3696646106425265","-1.3696646106425265","-2.1774759066677154","-2.1774759066677154","-2.1774759066677154"
"20000","-1.6363299757464085","-1.6363299757464085","-1.6363299757464085","-2.0140576199538165","-2.0140576199538165","-2.0140576199538165","-1.8003668429362363","-1.8003668429362363","-1.8003668429362363","-1.6046874699111755","-1.6046874699111755","-1.6046874699111755","-2.532507756188857","-2.532507756188857","-2.532507756188857","-1.0355971523556204","-1.0355971523556204","-1.0355971523556204","-2.5949568514535732","-2.5949568514535732","-2.5949568514535732","-1.8851891035402606","-1.8851891035402606","-1.8851891035402606","-2.2785125718502917","-2.2785125718502917","-2.2785125718502917","-1.372411339945656","-1.372411339945656","-1.372411339945656","-1.8416669006356028","-1.8416669006356028","-1.8416669006356028","-2.8343443010380756","-2.8343443010380756","-2.8343443010380756","-2.29487973252006","-2.29487973252006","-2.29487973252006","-1.7809799898969252","-1.7809799898969252","-1.7809799898969252","-1.7300191572099723","-1.7300191572099723","-1.7300191572099723","-2.294970758750492","-2.294970758750492","-2.294970758750492","-1.9749157790737353","-1.9749157790737353","-1.9749157790737353","-2.083364119077987","-2.083364119077987","-2.083364119077987","-2.093238476503863","-2.093238476503863","-2.093238476503863","-2.6590679657967096","-2.6590679657967096","-2.6590679657967096"
"20500","-2.3780723413000024","-2.3780723413000024","-2.3780723413000024","-3.615502774025876","-3.615502774025876","-3.615502774025876","-1.6523509670577927","-1.6523509670577927","-1.6523509670577927","-1.5811956426443015","-1.5811956426443015","-1.5811956426443015","-1.3093476359048493","-1.3093476359048493","-1.3093476359048493","-2.731318449198211","-2.731318449198211","-2.731318449198211","-1.0738331462874935","-1.0738331462874935","-1.0738331462874935","-2.2666818477402115","-2.2666818477402115","-2.2666818477402115","-6.036907686206954","-6.036907686206954","-6.036907686206954","-1.229644650643192","-1.229644650643192","-1.229644650643192","-2.476989901192592","-2.476989901192592","-2.476989901192592","-2.7622101545986664","-2.7622101545986664","-2.7622101545986664","-1.7718832997225706","-1.7718832997225706","-1.7718832997225706","-1.517065001737","-1.517065001737","-1.517065001737","-2.192956316064781","-2.192956316064781","-2.192956316064781","-1.8615412945717265","-1.8615412945717265","-1.8615412945717265","-1.2890694243942102","-1.2890694243942102","-1.2890694243942102","-2.0468125928347654","-2.0468125928347654","-2.0468125928347654","-2.1478992149257223","-2.1478992149257223","-2.1478992149257223","-2.400051693768243","-2.400051693768243","-2.400051693768243"
"21000","-2.227621504536937","-2.227621504536937","-2.227621504536937","-1.3710181301455633","-1.3710181301455633","-1.3710181301455633","-2.1447525441221464","-2.1447525441221464","-2.1447525441221464","-2.3253713421030513","-2.3253713421030513","-2.3253713421030513","-1.3383659257400602","-1.3383659257400602","-1.3383659257400602","-1.4775889430423992","-1.4775889430423992","-1.4775889430423992","-1.6931012880298906","-1.6931012880298906","-1.6931012880298906","-1.6450370219396635","-1.6450370219396635","-1.6450370219396635","-3.122860985215728","-3.122860985215728","-3.122860985215728","-3.6616538725239365","-3.6616538725239365","-3.6616538725239365","-1.8312813461153206","-1.8312813461153206","-1.8312813461153206","-1.5373211785071932","-1.5373211785071932","-1.5373211785071932","-1.386745426961046","-1.386745426961046","-1.386745426961046","-1.4843626938489334","-1.4843626938489334","-1.4843626938489334","-1.6950592603373138","-1.6950592603373138","-1.6950592603373138","-1.9541134409857546","-1.9541134409857546","-1.9541134409857546","-1.7054370624893758","-1.7054370624893758","-1.7054370624893758","-2.775917965673409","-2.775917965673409","-2.775917965673409","-2.494781908952633","-2.494781908952633","-2.494781908952633","-1.976883369357592","-1.976883369357592","-1.976883369357592"
"21500","-1.4361166213699292","-1.4361166213699292","-1.4361166213699292","-1.276292883450918","-1.276292883450918","-1.276292883450918","-2.408646858903964","-2.408646858903964","-2.408646858903964","-1.4330221086579578","-1.4330221086579578","-1.4330221086579578","-1.3591695440304998","-1.3591695440304998","-1.3591695440304998","-2.6668854485959193","-2.6668854485959193","-2.6668854485959193","-1.6722371131673284","-1.6722371131673284","-1.6722371131673284","-1.501870144693401","-1.501870144693401","-1.501870144693401","-1.4343945238744227","-1.4343945238744227","-1.4343945238744227","-1.9750385246107776","-1.9750385246107776","-1.9750385246107776","-2.5160293808036833","-2.5160293808036833","-2.5160293808036833","-1.689009497513633","-1.689009497513633","-1.689009497513633","-2.060298577561959","-2.060298577561959","-2.060298577561959","-1.8755171603935303","-1.8755171603935303","-1.8755171603935303","-1.74274112002477","-1.74274112002477","-1.74274112002477","-3.6052384766894847","-3.6052384766894847","-3.6052384766894847","-2.9301997174232577","-2.9301997174232577","-2.9301997174232577","-2.0237271153441343","-2.0237271153441343","-2.0237271153441343","-5.251928803754568","-5.251928803754568","-5.251928803754568","-2.3097690873178087","-2.3097690873178087","-2.3097690873178087"
"22000","-2.0428197013639275","-2.0428197013639275","-2.0428197013639275","-1.202246694086233","-1.202246694086233","-1.202246694086233","-2.14207754879315","-2.14207754879315","-2.14207754879315","-2.0570752320999524","-2.0570752320999524","-2.0570752320999524","-1.273408047173561","-1.273408047173561","-1.273408047173561","-2.165621013537755","-2.165621013537755","-2.165621013537755","-1.464821466749377","-1.464821466749377","-1.464821466749377","-2.255922882266178","-2.255922882266178","-2.255922882266178","-2.1443697472993883","-2.1443697472993883","-2.1443697472993883","-1.5222058970152568","-1.5222058970152568","-1.5222058970152568","-2.1486128409554075","-2.1486128409554075","-2.1486128409554075","-2.6806330681016544","-2.6806330681016544","-2.6806330681016544","-1.6112573684470655","-1.6112573684470655","-1.6112573684470655","-1.603440493451258","-1.603440493451258","-1.603440493451258","-3.350563158439198","-3.350563158439198","-3.350563158439198","-1.670868498617283","-1.670868498617283","-1.670868498617283","-2.2660074854471035","-2.2660074854471035","-2.2660074854471035","-2.506861324143615","-2.506861324143615","-2.506861324143615","-2.7448988630860347","-2.7448988630860347","-2.7448988630860347","-2.4170033851932815","-2.4170033851932815","-2.4170033851932815"
"22500","-2.2371855277096837","-2.2371855277096837","-2.2371855277096837","-1.8529317532805536","-1.8529317532805536","-1.8529317532805536","-2.131502158860984","-2.131502158860984","-2.131502158860984","-1.5848526145927206","-1.5848526145927206","-1.5848526145927206","-1.8104573437113594","-1.8104573437113594","-1.8104573437113594","-1.5198883530339387","-1.5198883530339387","-1.5198883530339387","-1.1500961461723362","-1.1500961461723362","-1.1500961461723362","-1.5787759484524984","-1.5787759484524984","-1.5787759484524984","-2.5442776876613475","-2.5442776876613475","-2.5442776876613475","-2.088001138391534","-2.088001138391534","-2.088001138391534","-1.4379484164106198","-1.4379484164106198","-1.4379484164106198","-3.269494962909903","-3.269494962909903","-3.269494962909903","-1.28874035965386","-1.28874035965386","-1.28874035965386","-1.5487645132794612","-1.5487645132794612","-1.5487645132794612","-3.309293768133846","-3.309293768133846","-3.309293768133846","-1.8261098117026386","-1.8261098117026386","-1.8261098117026386","-1.5646165489585981","-1.5646165489585981","-1.5646165489585981","-3.6905850642923945","-3.6905850642923945","-3.6905850642923945","-1.844059550232057","-1.844059550232057","-1.844059550232057","-2.764059769612277","-2.764059769612277","-2.764059769612277"
"23000","-2.1864933349388034","-2.1864933349388034","-2.1864933349388034","-2.3846907016318175","-2.3846907016318175","-2.3846907016318175","-2.194803431598326","-2.194803431598326","-2.194803431598326","-1.5576488900956857","-1.5576488900956857","-1.5576488900956857","-1.8794607070252929","-1.8794607070252929","-1.8794607070252929","-1.671803362282794","-1.671803362282794","-1.671803362282794","-1.6643881600824646","-1.6643881600824646","-1.6643881600824646","-1.6406755977768608","-1.6406755977768608","-1.6406755977768608","-1.9428539450185973","-1.9428539450185973","-1.9428539450185973","-1.8452602309381074","-1.8452602309381074","-1.8452602309381074","-1.7952117540489982","-1.7952117540489982","-1.7952117540489982","-3.46604921798381","-3.46604921798381","-3.46604921798381","-1.4340437873015957","-1.4340437873015957","-1.4340437873015957","-1.9457884142506732","-1.9457884142506732","-1.9457884142506732","-2.7934471901255558","-2.7934471901255558","-2.7934471901255558","-1.5482961162212185","-1.5482961162212185","-1.5482961162212185","-2.983171431989782","-2.983171431989782","-2.983171431989782","-2.33658134594664","-2.33658134594664","-2.33658134594664","-2.8872416581389824","-2.8872416581389824","-2.8872416581389824","-3.1235568409869194","-3.1235568409869194","-3.1235568409869194"
"23500","-1.6952794325137166","-1.6952794325137166","-1.6952794325137166","-1.0661491990573206","-1.0661491990573206","-1.0661491990573206","-4.1167912504673385","-4.1167912504673385","-4.1167912504673385","-1.1661895870653909","-1.1661895870653909","-1.1661895870653909","-1.440707930554328","-1.440707930554328","-1.440707930554328","-3.0717478642048954","-3.0717478642048954","-3.0717478642048954","-1.5566731474675441","-1.5566731474675441","-1.5566731474675441","-3.25410464472971","-3.25410464472971","-3.25410464472971","-2.001117567809507","-2.001117567809507","-2.001117567809507","-0.9449922355334944","-0.9449922355334944","-0.9449922355334944","-1.8239684173098507","-1.8239684173098507","-1.8239684173098507","-3.6165091519450243","-3.6165091519450243","-3.6165091519450243","-1.5376929866181588","-1.5376929866181588","-1.5376929866181588","-1.5238961105010727","-1.5238961105010727","-1.5238961105010727","-2.0232366056786786","-2.0232366056786786","-2.0232366056786786","-1.2879977224969654","-1.2879977224969654","-1.2879977224969654","-1.6026194432126442","-1.6026194432126442","-1.6026194432126442","-1.731262094111857","-1.731262094111857","-1.731262094111857","-1.2870450734009906","-1.2870450734009906","-1.2870450734009906","-2.516927583907518","-2.516927583907518","-2.516927583907518"
"24000","-1.8125637549570164","-1.8125637549570164","-1.8125637549570164","-1.1025372968765486","-1.1025372968765486","-1.1025372968765486","-1.8326860095285173","-1.8326860095285173","-1.8326860095285173","-0.9815548991879979","-0.9815548991879979","-0.9815548991879979","-3.353823209891966","-3.353823209891966","-3.353823209891966","-2.5658015543916055","-2.5658015543916055","-2.5658015543916055","-1.6049741382377207","-1.6049741382377207","-1.6049741382377207","-2.068426686492878","-2.068426686492878","-2.068426686492878","-2.4414466565782345","-2.4414466565782345","-2.4414466565782345","-1.362184887458263","-1.362184887458263","-1.362184887458263","-3.7519231230304504","-3.7519231230304504","-3.7519231230304504","-3.0040059112955353","-3.0040059112955353","-3.0040059112955353","-1.6530639767159272","-1.6530639767159272","-1.6530639767159272","-1.3385591763800435","-1.3385591763800435","-1.3385591763800435","-2.071172152406362","-2.071172152406362","-2.071172152406362","-1.715876210245573","-1.715876210245573","-1.715876210245573","-2.0035271626439477","-2.0035271626439477","-2.0035271626439477","-2.2306375147698594","-2.2306375147698594","-2.2306375147698594","-1.128857049676274","-1.128857049676274","-1.128857049676274","-2.622528245958286","-2.622528245958286","-2.622528245958286"
"24500","-1.9819568337187525","-1.9819568337187525","-1.9819568337187525","-2.0662633001929738","-2.0662633001929738","-2.0662633001929738","-6.74685719018093","-6.74685719018093","-6.74685719018093","-0.9570778979782218","-0.9570778979782218","-0.9570778979782218","-1.1561881722693261","-1.1561881722693261","-1.1561881722693261","-1.975084784412773","-1.975084784412773","-1.975084784412773","-1.8666958239714504","-1.8666958239714504","-1.8666958239714504","-1.2357355086460182","-1.2357355086460182","-1.2357355086460182","-1.2797973637978397","-1.2797973637978397","-1.2797973637978397","-1.0126052650314337","-1.0126052650314337","-1.0126052650314337","-2.636542993632476","-2.636542993632476","-2.636542993632476","-1.6908257259990926","-1.6908257259990926","-1.6908257259990926","-1.6919935902392005","-1.6919935902392005","-1.6919935902392005","-1.6213104079188967","-1.6213104079188967","-1.6213104079188967","-2.229403401677828","-2.229403401677828","-2.229403401677828","-2.237889815268328","-2.237889815268328","-2.237889815268328","-1.4716379691132482","-1.4716379691132482","-1.4716379691132482","-2.0055161107451767","-2.0055161107451767","-2.0055161107451767","-1.1599828756721675","-1.1599828756721675","-1.1599828756721675","-2.077925243727511","-2.077925243727511","-2.077925243727511"
"25000","-2.295682799290643","-2.295682799290643","-2.295682799290643","-1.6080072970217074","-1.6080072970217074","-1.6080072970217074","-2.102581296097649","-2.102581296097649","-2.102581296097649","-1.0506128243100608","-1.0506128243100608","-1.0506128243100608","-1.9335440379002367","-1.9335440379002367","-1.9335440379002367","-1.6503484124366357","-1.6503484124366357","-1.6503484124366357","-1.1400293585072672","-1.1400293585072672","-1.1400293585072672","-1.539466938604678","-1.539466938604678","-1.539466938604678","-1.8777344548153643","-1.8777344548153643","-1.8777344548153643","-1.213697475444809","-1.213697475444809","-1.213697475444809","-4.459631702025827","-4.459631702025827","-4.459631702025827","-1.229229096605199","-1.229229096605199","-1.229229096605199","-1.567921957867231","-1.567921957867231","-1.567921957867231","-1.4013920842937473","-1.4013920842937473","-1.4013920842937473","-1.9133539870943832","-1.9133539870943832","-1.9133539870943832","-1.9788754930452732","-1.9788754930452732","-1.9788754930452732","-1.5014122902179323","-1.5014122902179323","-1.5014122902179323","-1.3470397657291677","-1.3470397657291677","-1.3470397657291677","-2.0151368440557853","-2.0151368440557853","-2.0151368440557853","-1.5761375775699773","-1.5761375775699773","-1.5761375775699773"
