"Step","DDPG_UTE_FetchReachDense-v4_9 - eval/avg_reward","DDPG_UTE_FetchReachDense-v4_9 - eval/avg_reward__MIN","DDPG_UTE_FetchReachDense-v4_9 - eval/avg_reward__MAX","DDPG_UTE_FetchReachDense-v4_19 - eval/avg_reward","DDPG_UTE_FetchReachDense-v4_19 - eval/avg_reward__MIN","DDPG_UTE_FetchReachDense-v4_19 - eval/avg_reward__MAX","DDPG_UTE_FetchReachDense-v4_14 - eval/avg_reward","DDPG_UTE_FetchReachDense-v4_14 - eval/avg_reward__MIN","DDPG_UTE_FetchReachDense-v4_14 - eval/avg_reward__MAX","DDPG_UTE_FetchReachDense-v4_4 - eval/avg_reward","DDPG_UTE_FetchReachDense-v4_4 - eval/avg_reward__MIN","DDPG_UTE_FetchReachDense-v4_4 - eval/avg_reward__MAX","DDPG_UTE_FetchReachDense-v4_8 - eval/avg_reward","DDPG_UTE_FetchReachDense-v4_8 - eval/avg_reward__MIN","DDPG_UTE_FetchReachDense-v4_8 - eval/avg_reward__MAX","DDPG_UTE_FetchReachDense-v4_18 - eval/avg_reward","DDPG_UTE_FetchReachDense-v4_18 - eval/avg_reward__MIN","DDPG_UTE_FetchReachDense-v4_18 - eval/avg_reward__MAX","DDPG_UTE_FetchReachDense-v4_13 - eval/avg_reward","DDPG_UTE_FetchReachDense-v4_13 - eval/avg_reward__MIN","DDPG_UTE_FetchReachDense-v4_13 - eval/avg_reward__MAX","DDPG_UTE_FetchReachDense-v4_3 - eval/avg_reward","DDPG_UTE_FetchReachDense-v4_3 - eval/avg_reward__MIN","DDPG_UTE_FetchReachDense-v4_3 - eval/avg_reward__MAX","DDPG_UTE_FetchReachDense-v4_7 - eval/avg_reward","DDPG_UTE_FetchReachDense-v4_7 - eval/avg_reward__MIN","DDPG_UTE_FetchReachDense-v4_7 - eval/avg_reward__MAX","DDPG_UTE_FetchReachDense-v4_17 - eval/avg_reward","DDPG_UTE_FetchReachDense-v4_17 - eval/avg_reward__MIN","DDPG_UTE_FetchReachDense-v4_17 - eval/avg_reward__MAX","DDPG_UTE_FetchReachDense-v4_12 - eval/avg_reward","DDPG_UTE_FetchReachDense-v4_12 - eval/avg_reward__MIN","DDPG_UTE_FetchReachDense-v4_12 - eval/avg_reward__MAX","DDPG_UTE_FetchReachDense-v4_2 - eval/avg_reward","DDPG_UTE_FetchReachDense-v4_2 - eval/avg_reward__MIN","DDPG_UTE_FetchReachDense-v4_2 - eval/avg_reward__MAX","DDPG_UTE_FetchReachDense-v4_16 - eval/avg_reward","DDPG_UTE_FetchReachDense-v4_16 - eval/avg_reward__MIN","DDPG_UTE_FetchReachDense-v4_16 - eval/avg_reward__MAX","DDPG_UTE_FetchReachDense-v4_6 - eval/avg_reward","DDPG_UTE_FetchReachDense-v4_6 - eval/avg_reward__MIN","DDPG_UTE_FetchReachDense-v4_6 - eval/avg_reward__MAX","DDPG_UTE_FetchReachDense-v4_11 - eval/avg_reward","DDPG_UTE_FetchReachDense-v4_11 - eval/avg_reward__MIN","DDPG_UTE_FetchReachDense-v4_11 - eval/avg_reward__MAX","DDPG_UTE_FetchReachDense-v4_1 - eval/avg_reward","DDPG_UTE_FetchReachDense-v4_1 - eval/avg_reward__MIN","DDPG_UTE_FetchReachDense-v4_1 - eval/avg_reward__MAX","DDPG_UTE_FetchReachDense-v4_15 - eval/avg_reward","DDPG_UTE_FetchReachDense-v4_15 - eval/avg_reward__MIN","DDPG_UTE_FetchReachDense-v4_15 - eval/avg_reward__MAX","DDPG_UTE_FetchReachDense-v4_10 - eval/avg_reward","DDPG_UTE_FetchReachDense-v4_10 - eval/avg_reward__MIN","DDPG_UTE_FetchReachDense-v4_10 - eval/avg_reward__MAX","DDPG_UTE_FetchReachDense-v4_5 - eval/avg_reward","DDPG_UTE_FetchReachDense-v4_5 - eval/avg_reward__MIN","DDPG_UTE_FetchReachDense-v4_5 - eval/avg_reward__MAX","DDPG_UTE_FetchReachDense-v4_0 - eval/avg_reward","DDPG_UTE_FetchReachDense-v4_0 - eval/avg_reward__MIN","DDPG_UTE_FetchReachDense-v4_0 - eval/avg_reward__MAX"
"15000","-1.8302031825718401","-1.8302031825718401","-1.8302031825718401","-1.6109013127860046","-1.6109013127860046","-1.6109013127860046","-4.140318331116516","-4.140318331116516","-4.140318331116516","-2.512543940286328","-2.512543940286328","-2.512543940286328","-2.1234222164449212","-2.1234222164449212","-2.1234222164449212","-2.180079931808487","-2.180079931808487","-2.180079931808487","-2.031530765763543","-2.031530765763543","-2.031530765763543","-2.2685591630147677","-2.2685591630147677","-2.2685591630147677","-3.2836614325295237","-3.2836614325295237","-3.2836614325295237","-6.247259250477747","-6.247259250477747","-6.247259250477747","-2.6712599106974255","-2.6712599106974255","-2.6712599106974255","-3.1551937400970305","-3.1551937400970305","-3.1551937400970305","-2.0567391341980974","-2.0567391341980974","-2.0567391341980974","-2.741799605978558","-2.741799605978558","-2.741799605978558","-2.444603623546153","-2.444603623546153","-2.444603623546153","-2.0593531261683866","-2.0593531261683866","-2.0593531261683866","-3.1650039802415195","-3.1650039802415195","-3.1650039802415195","-2.1792788256222586","-2.1792788256222586","-2.1792788256222586","-1.3060499492686797","-1.3060499492686797","-1.3060499492686797","-4.099998148649532","-4.099998148649532","-4.099998148649532"
"15500","-2.7632765127255223","-2.7632765127255223","-2.7632765127255223","-2.024988089530308","-2.024988089530308","-2.024988089530308","-3.838106096188821","-3.838106096188821","-3.838106096188821","-2.594345134455686","-2.594345134455686","-2.594345134455686","-2.7227535094303343","-2.7227535094303343","-2.7227535094303343","-2.0680413324932347","-2.0680413324932347","-2.0680413324932347","-1.3851399726685538","-1.3851399726685538","-1.3851399726685538","-3.2481194207572477","-3.2481194207572477","-3.2481194207572477","-1.9506786698713263","-1.9506786698713263","-1.9506786698713263","-1.574460149537888","-1.574460149537888","-1.574460149537888","-2.7463681573540124","-2.7463681573540124","-2.7463681573540124","-2.818514822552259","-2.818514822552259","-2.818514822552259","-3.0004140306377973","-3.0004140306377973","-3.0004140306377973","-2.787085184295956","-2.787085184295956","-2.787085184295956","-2.6996870545043055","-2.6996870545043055","-2.6996870545043055","-1.815246489869907","-1.815246489869907","-1.815246489869907","-2.037011476184092","-2.037011476184092","-2.037011476184092","-2.042080802499774","-2.042080802499774","-2.042080802499774","-2.361008233915741","-2.361008233915741","-2.361008233915741","-4.111581236590377","-4.111581236590377","-4.111581236590377"
"16000","-1.8810664331359175","-1.8810664331359175","-1.8810664331359175","-1.8339366394505519","-1.8339366394505519","-1.8339366394505519","-5.678769577992533","-5.678769577992533","-5.678769577992533","-3.2531961188352887","-3.2531961188352887","-3.2531961188352887","-2.4012583969664596","-2.4012583969664596","-2.4012583969664596","-1.9574813134918276","-1.9574813134918276","-1.9574813134918276","-3.2665427483793428","-3.2665427483793428","-3.2665427483793428","-2.7951315311970606","-2.7951315311970606","-2.7951315311970606","-1.5382754189534462","-1.5382754189534462","-1.5382754189534462","-1.5547740079001051","-1.5547740079001051","-1.5547740079001051","-2.086781555212012","-2.086781555212012","-2.086781555212012","-2.0585131077632175","-2.0585131077632175","-2.0585131077632175","-2.371787144736436","-2.371787144736436","-2.371787144736436","-2.980821773897487","-2.980821773897487","-2.980821773897487","-2.2536700871909447","-2.2536700871909447","-2.2536700871909447","-4.061037615438666","-4.061037615438666","-4.061037615438666","-1.7550843930827713","-1.7550843930827713","-1.7550843930827713","-1.2483198118296561","-1.2483198118296561","-1.2483198118296561","-1.3531689678508272","-1.3531689678508272","-1.3531689678508272","-2.735207603159048","-2.735207603159048","-2.735207603159048"
"16500","-3.1411946468215066","-3.1411946468215066","-3.1411946468215066","-1.4722839297461046","-1.4722839297461046","-1.4722839297461046","-1.9617452246019842","-1.9617452246019842","-1.9617452246019842","-2.7276194965039817","-2.7276194965039817","-2.7276194965039817","-3.051388566691989","-3.051388566691989","-3.051388566691989","-2.1379002821290887","-2.1379002821290887","-2.1379002821290887","-1.8585616706579355","-1.8585616706579355","-1.8585616706579355","-3.4255474869273406","-3.4255474869273406","-3.4255474869273406","-2.3442982120325295","-2.3442982120325295","-2.3442982120325295","-2.880687272966912","-2.880687272966912","-2.880687272966912","-2.2183151690327105","-2.2183151690327105","-2.2183151690327105","-2.3869020943962775","-2.3869020943962775","-2.3869020943962775","-1.9747346876390275","-1.9747346876390275","-1.9747346876390275","-3.4293282835648027","-3.4293282835648027","-3.4293282835648027","-1.9623382410940544","-1.9623382410940544","-1.9623382410940544","-1.735513265433791","-1.735513265433791","-1.735513265433791","-3.741465540347177","-3.741465540347177","-3.741465540347177","-1.6252814054880844","-1.6252814054880844","-1.6252814054880844","-1.8730296123532333","-1.8730296123532333","-1.8730296123532333","-2.4991902683908043","-2.4991902683908043","-2.4991902683908043"
"17000","-2.350673854450453","-2.350673854450453","-2.350673854450453","-1.4518614640068874","-1.4518614640068874","-1.4518614640068874","-2.6436605349300524","-2.6436605349300524","-2.6436605349300524","-2.553026606645103","-2.553026606645103","-2.553026606645103","-2.477247145653405","-2.477247145653405","-2.477247145653405","-2.163479365563636","-2.163479365563636","-2.163479365563636","-2.1660640525256163","-2.1660640525256163","-2.1660640525256163","-3.438886846450361","-3.438886846450361","-3.438886846450361","-1.2338740165879414","-1.2338740165879414","-1.2338740165879414","-1.5054477937616335","-1.5054477937616335","-1.5054477937616335","-1.9174452331551695","-1.9174452331551695","-1.9174452331551695","-1.9862041397903856","-1.9862041397903856","-1.9862041397903856","-2.1932192709305527","-2.1932192709305527","-2.1932192709305527","-2.1552018981573493","-2.1552018981573493","-2.1552018981573493","-2.1046649785032656","-2.1046649785032656","-2.1046649785032656","-2.120324119129035","-2.120324119129035","-2.120324119129035","-2.4619761291209605","-2.4619761291209605","-2.4619761291209605","-1.7654030138314654","-1.7654030138314654","-1.7654030138314654","-1.6480453948756293","-1.6480453948756293","-1.6480453948756293","-1.7664919606483511","-1.7664919606483511","-1.7664919606483511"
"17500","-3.459126224171888","-3.459126224171888","-3.459126224171888","-1.106374820359683","-1.106374820359683","-1.106374820359683","-1.73357981866056","-1.73357981866056","-1.73357981866056","-1.8664043300529758","-1.8664043300529758","-1.8664043300529758","-1.8674188487120342","-1.8674188487120342","-1.8674188487120342","-1.4232384543070526","-1.4232384543070526","-1.4232384543070526","-1.5730930181292426","-1.5730930181292426","-1.5730930181292426","-2.8379629257652828","-2.8379629257652828","-2.8379629257652828","-1.646980081266404","-1.646980081266404","-1.646980081266404","-2.0410478320415466","-2.0410478320415466","-2.0410478320415466","-1.767951109991913","-1.767951109991913","-1.767951109991913","-3.606203633796544","-3.606203633796544","-3.606203633796544","-2.6880622658046227","-2.6880622658046227","-2.6880622658046227","-2.705679838193589","-2.705679838193589","-2.705679838193589","-1.7858514067920646","-1.7858514067920646","-1.7858514067920646","-2.6060319801251106","-2.6060319801251106","-2.6060319801251106","-2.1363862907719264","-2.1363862907719264","-2.1363862907719264","-4.52495488857164","-4.52495488857164","-4.52495488857164","-1.0560100145763514","-1.0560100145763514","-1.0560100145763514","-1.8131501269322747","-1.8131501269322747","-1.8131501269322747"
"18000","-1.8863200745215984","-1.8863200745215984","-1.8863200745215984","-1.2790004777602824","-1.2790004777602824","-1.2790004777602824","-1.5245854880657765","-1.5245854880657765","-1.5245854880657765","-2.9265053117021615","-2.9265053117021615","-2.9265053117021615","-2.395577567617768","-2.395577567617768","-2.395577567617768","-1.414838322128332","-1.414838322128332","-1.414838322128332","-2.1880284911531693","-2.1880284911531693","-2.1880284911531693","-3.0505753278296917","-3.0505753278296917","-3.0505753278296917","-2.064562364394812","-2.064562364394812","-2.064562364394812","-5.241424520891175","-5.241424520891175","-5.241424520891175","-2.883472798350879","-2.883472798350879","-2.883472798350879","-2.035319977138804","-2.035319977138804","-2.035319977138804","-2.881122058194731","-2.881122058194731","-2.881122058194731","-2.624992168354509","-2.624992168354509","-2.624992168354509","-3.647638091151766","-3.647638091151766","-3.647638091151766","-2.164070484068016","-2.164070484068016","-2.164070484068016","-3.167890179725267","-3.167890179725267","-3.167890179725267","-0.9174121852956757","-0.9174121852956757","-0.9174121852956757","-2.010358591891216","-2.010358591891216","-2.010358591891216","-2.3235914946097966","-2.3235914946097966","-2.3235914946097966"
"18500","-2.4661286219229086","-2.4661286219229086","-2.4661286219229086","-1.4905477407802201","-1.4905477407802201","-1.4905477407802201","-2.210733905552849","-2.210733905552849","-2.210733905552849","-2.6604760902540887","-2.6604760902540887","-2.6604760902540887","-1.9254772134432536","-1.9254772134432536","-1.9254772134432536","-2.11923739641299","-2.11923739641299","-2.11923739641299","-2.3531982284023143","-2.3531982284023143","-2.3531982284023143","-2.9411011994834944","-2.9411011994834944","-2.9411011994834944","-1.014283798636922","-1.014283798636922","-1.014283798636922","-1.4463068869589413","-1.4463068869589413","-1.4463068869589413","-2.222299794845515","-2.222299794845515","-2.222299794845515","-1.5348839571023176","-1.5348839571023176","-1.5348839571023176","-2.557980015987642","-2.557980015987642","-2.557980015987642","-1.8539035563261552","-1.8539035563261552","-1.8539035563261552","-3.3375461686231547","-3.3375461686231547","-3.3375461686231547","-1.357852702154969","-1.357852702154969","-1.357852702154969","-2.065278104473756","-2.065278104473756","-2.065278104473756","-1.7856732429283835","-1.7856732429283835","-1.7856732429283835","-2.1314361109770585","-2.1314361109770585","-2.1314361109770585","-1.4874716978499367","-1.4874716978499367","-1.4874716978499367"
"19000","-1.9135708689138657","-1.9135708689138657","-1.9135708689138657","-1.7533090161085678","-1.7533090161085678","-1.7533090161085678","-2.903773710425095","-2.903773710425095","-2.903773710425095","-2.1684977809502315","-2.1684977809502315","-2.1684977809502315","-2.367063079682541","-2.367063079682541","-2.367063079682541","-1.8445279609651153","-1.8445279609651153","-1.8445279609651153","-1.5879124604709307","-1.5879124604709307","-1.5879124604709307","-3.149878273066895","-3.149878273066895","-3.149878273066895","-1.104507471526642","-1.104507471526642","-1.104507471526642","-2.0434136869852124","-2.0434136869852124","-2.0434136869852124","-2.657212403622245","-2.657212403622245","-2.657212403622245","-1.5139657366290358","-1.5139657366290358","-1.5139657366290358","-2.464353895244798","-2.464353895244798","-2.464353895244798","-1.5224992320257862","-1.5224992320257862","-1.5224992320257862","-2.8291541217671607","-2.8291541217671607","-2.8291541217671607","-1.8594731451653135","-1.8594731451653135","-1.8594731451653135","-2.1584762791871412","-2.1584762791871412","-2.1584762791871412","-1.8484956731108775","-1.8484956731108775","-1.8484956731108775","-2.1930794302899117","-2.1930794302899117","-2.1930794302899117","-1.775087141248375","-1.775087141248375","-1.775087141248375"
"19500","-1.5067184228067654","-1.5067184228067654","-1.5067184228067654","-1.2416319847807107","-1.2416319847807107","-1.2416319847807107","-2.6101658394932743","-2.6101658394932743","-2.6101658394932743","-2.132852859623868","-2.132852859623868","-2.132852859623868","-1.7767206674536564","-1.7767206674536564","-1.7767206674536564","-1.2689640202343828","-1.2689640202343828","-1.2689640202343828","-1.727662376957045","-1.727662376957045","-1.727662376957045","-2.330589916212866","-2.330589916212866","-2.330589916212866","-1.1344175083567989","-1.1344175083567989","-1.1344175083567989","-1.5191165243841145","-1.5191165243841145","-1.5191165243841145","-2.2478067350382314","-2.2478067350382314","-2.2478067350382314","-2.867021031223554","-2.867021031223554","-2.867021031223554","-2.114274743693355","-2.114274743693355","-2.114274743693355","-2.5644983500441465","-2.5644983500441465","-2.5644983500441465","-2.9166214205962087","-2.9166214205962087","-2.9166214205962087","-2.1634787479462103","-2.1634787479462103","-2.1634787479462103","-2.8399813476124014","-2.8399813476124014","-2.8399813476124014","-0.8568867106079254","-0.8568867106079254","-0.8568867106079254","-2.1910015377230185","-2.1910015377230185","-2.1910015377230185","-2.207451447759246","-2.207451447759246","-2.207451447759246"
"20000","-1.5421502017789035","-1.5421502017789035","-1.5421502017789035","-2.184526476109307","-2.184526476109307","-2.184526476109307","-2.0607868052883758","-2.0607868052883758","-2.0607868052883758","-1.6496140874299208","-1.6496140874299208","-1.6496140874299208","-2.447694998500136","-2.447694998500136","-2.447694998500136","-1.4284518727931057","-1.4284518727931057","-1.4284518727931057","-1.459310740769468","-1.459310740769468","-1.459310740769468","-5.59805596216957","-5.59805596216957","-5.59805596216957","-1.409458077800735","-1.409458077800735","-1.409458077800735","-1.3109710091967657","-1.3109710091967657","-1.3109710091967657","-2.0517186015802595","-2.0517186015802595","-2.0517186015802595","-3.722185581648136","-3.722185581648136","-3.722185581648136","-2.1236976157659155","-2.1236976157659155","-2.1236976157659155","-2.269649355013981","-2.269649355013981","-2.269649355013981","-2.141791184362364","-2.141791184362364","-2.141791184362364","-1.6988113784559047","-1.6988113784559047","-1.6988113784559047","-1.9557386991361443","-1.9557386991361443","-1.9557386991361443","-1.1032511370688038","-1.1032511370688038","-1.1032511370688038","-1.5187322070697777","-1.5187322070697777","-1.5187322070697777","-2.0720097804369066","-2.0720097804369066","-2.0720097804369066"
"20500","-1.5439810292368157","-1.5439810292368157","-1.5439810292368157","-1.473647632638262","-1.473647632638262","-1.473647632638262","-1.687387489249356","-1.687387489249356","-1.687387489249356","-1.7638505385894354","-1.7638505385894354","-1.7638505385894354","-1.9874984867210344","-1.9874984867210344","-1.9874984867210344","-1.595015133067126","-1.595015133067126","-1.595015133067126","-2.6893250559402384","-2.6893250559402384","-2.6893250559402384","-2.7360506507423037","-2.7360506507423037","-2.7360506507423037","-2.0118511212723353","-2.0118511212723353","-2.0118511212723353","-1.656840786276065","-1.656840786276065","-1.656840786276065","-1.5363410271384386","-1.5363410271384386","-1.5363410271384386","-1.012852268088511","-1.012852268088511","-1.012852268088511","-2.255512003579365","-2.255512003579365","-2.255512003579365","-1.6153639218125868","-1.6153639218125868","-1.6153639218125868","-2.056890700096338","-2.056890700096338","-2.056890700096338","-1.6549751560079717","-1.6549751560079717","-1.6549751560079717","-3.3987341707443663","-3.3987341707443663","-3.3987341707443663","-2.8565136809716543","-2.8565136809716543","-2.8565136809716543","-3.5639831706873886","-3.5639831706873886","-3.5639831706873886","-1.7321789026973804","-1.7321789026973804","-1.7321789026973804"
"21000","-1.5799663084358564","-1.5799663084358564","-1.5799663084358564","-1.612575212574307","-1.612575212574307","-1.612575212574307","-2.5619546739762207","-2.5619546739762207","-2.5619546739762207","-1.646255443554385","-1.646255443554385","-1.646255443554385","-1.800593425195305","-1.800593425195305","-1.800593425195305","-1.5631269479425824","-1.5631269479425824","-1.5631269479425824","-2.26024439588108","-2.26024439588108","-2.26024439588108","-2.0021861579936235","-2.0021861579936235","-2.0021861579936235","-1.9923396877456614","-1.9923396877456614","-1.9923396877456614","-1.5563153143581345","-1.5563153143581345","-1.5563153143581345","-2.223719702091664","-2.223719702091664","-2.223719702091664","-1.8869103234935047","-1.8869103234935047","-1.8869103234935047","-2.0083414139464204","-2.0083414139464204","-2.0083414139464204","-2.7260994627690183","-2.7260994627690183","-2.7260994627690183","-1.640545752112272","-1.640545752112272","-1.640545752112272","-2.0989784780891836","-2.0989784780891836","-2.0989784780891836","-4.878614577746568","-4.878614577746568","-4.878614577746568","-1.1713655136523982","-1.1713655136523982","-1.1713655136523982","-1.4998081879027771","-1.4998081879027771","-1.4998081879027771","-2.2426655404311147","-2.2426655404311147","-2.2426655404311147"
"21500","-1.68910971688014","-1.68910971688014","-1.68910971688014","-2.262178420847081","-2.262178420847081","-2.262178420847081","-2.365369030384602","-2.365369030384602","-2.365369030384602","-2.611511737801544","-2.611511737801544","-2.611511737801544","-2.068831150909671","-2.068831150909671","-2.068831150909671","-1.566944992991979","-1.566944992991979","-1.566944992991979","-2.080375212256506","-2.080375212256506","-2.080375212256506","-2.3769570501141617","-2.3769570501141617","-2.3769570501141617","-1.4660525859245728","-1.4660525859245728","-1.4660525859245728","-3.359423371420541","-3.359423371420541","-3.359423371420541","-1.1436110932927797","-1.1436110932927797","-1.1436110932927797","-1.9860097182315806","-1.9860097182315806","-1.9860097182315806","-1.7523492367458453","-1.7523492367458453","-1.7523492367458453","-1.9034175361626844","-1.9034175361626844","-1.9034175361626844","-1.2939539205642574","-1.2939539205642574","-1.2939539205642574","-2.2657922225541474","-2.2657922225541474","-2.2657922225541474","-2.0208341618695327","-2.0208341618695327","-2.0208341618695327","-1.519807800878373","-1.519807800878373","-1.519807800878373","-1.9454283184924606","-1.9454283184924606","-1.9454283184924606","-1.9611481473523944","-1.9611481473523944","-1.9611481473523944"
"22000","-1.577203189562389","-1.577203189562389","-1.577203189562389","-1.4402559311192253","-1.4402559311192253","-1.4402559311192253","-1.481552441621341","-1.481552441621341","-1.481552441621341","-2.8038917946639415","-2.8038917946639415","-2.8038917946639415","-1.8041479022888811","-1.8041479022888811","-1.8041479022888811","-2.3032788604730863","-2.3032788604730863","-2.3032788604730863","-1.9105352689495034","-1.9105352689495034","-1.9105352689495034","-2.909624388706898","-2.909624388706898","-2.909624388706898","-1.6031178660214898","-1.6031178660214898","-1.6031178660214898","-1.5247177228150925","-1.5247177228150925","-1.5247177228150925","-1.828293113345706","-1.828293113345706","-1.828293113345706","-1.1589268382814546","-1.1589268382814546","-1.1589268382814546","-1.4109602064280853","-1.4109602064280853","-1.4109602064280853","-1.2757864033250381","-1.2757864033250381","-1.2757864033250381","-1.8836719530115111","-1.8836719530115111","-1.8836719530115111","-1.6763697497109162","-1.6763697497109162","-1.6763697497109162","-2.5505423015432624","-2.5505423015432624","-2.5505423015432624","-0.9308499889008353","-0.9308499889008353","-0.9308499889008353","-2.826817115388704","-2.826817115388704","-2.826817115388704","-1.9278169805729501","-1.9278169805729501","-1.9278169805729501"
"22500","-1.5917713235138664","-1.5917713235138664","-1.5917713235138664","-1.2736953838770926","-1.2736953838770926","-1.2736953838770926","-2.644125309753047","-2.644125309753047","-2.644125309753047","-2.027082517054127","-2.027082517054127","-2.027082517054127","-1.6124491081248091","-1.6124491081248091","-1.6124491081248091","-1.6984022253496822","-1.6984022253496822","-1.6984022253496822","-1.5604962885535905","-1.5604962885535905","-1.5604962885535905","-2.6932887622489607","-2.6932887622489607","-2.6932887622489607","-2.1398557883557636","-2.1398557883557636","-2.1398557883557636","-1.3593747783407761","-1.3593747783407761","-1.3593747783407761","-1.210014184066243","-1.210014184066243","-1.210014184066243","-1.3625433600967125","-1.3625433600967125","-1.3625433600967125","-1.2574468132588121","-1.2574468132588121","-1.2574468132588121","-1.8978523268813121","-1.8978523268813121","-1.8978523268813121","-1.3516072240128818","-1.3516072240128818","-1.3516072240128818","-2.3165416206348524","-2.3165416206348524","-2.3165416206348524","-1.8649956765612192","-1.8649956765612192","-1.8649956765612192","-1.167221821265549","-1.167221821265549","-1.167221821265549","-1.2913908893140633","-1.2913908893140633","-1.2913908893140633","-2.619584920504399","-2.619584920504399","-2.619584920504399"
"23000","-1.2887532629842124","-1.2887532629842124","-1.2887532629842124","-1.1670936202480136","-1.1670936202480136","-1.1670936202480136","-2.4284354982554244","-2.4284354982554244","-2.4284354982554244","-3.363711262429309","-3.363711262429309","-3.363711262429309","-2.220855228679238","-2.220855228679238","-2.220855228679238","-1.2362963921782082","-1.2362963921782082","-1.2362963921782082","-1.5875232940494644","-1.5875232940494644","-1.5875232940494644","-2.139460537254409","-2.139460537254409","-2.139460537254409","-1.4147229368082046","-1.4147229368082046","-1.4147229368082046","-2.1610468783487975","-2.1610468783487975","-2.1610468783487975","-1.2360284436534452","-1.2360284436534452","-1.2360284436534452","-1.4339614759829753","-1.4339614759829753","-1.4339614759829753","-1.799146053974809","-1.799146053974809","-1.799146053974809","-1.602136093563883","-1.602136093563883","-1.602136093563883","-1.556163232465996","-1.556163232465996","-1.556163232465996","-1.821000881902344","-1.821000881902344","-1.821000881902344","-2.516038894634055","-2.516038894634055","-2.516038894634055","-1.1994391340315422","-1.1994391340315422","-1.1994391340315422","-1.4943727809014864","-1.4943727809014864","-1.4943727809014864","-3.265915168503659","-3.265915168503659","-3.265915168503659"
"23500","-2.1597496383392056","-2.1597496383392056","-2.1597496383392056","-1.5631381828461337","-1.5631381828461337","-1.5631381828461337","-2.2602266036326837","-2.2602266036326837","-2.2602266036326837","-1.9800420970386994","-1.9800420970386994","-1.9800420970386994","-1.779261795299946","-1.779261795299946","-1.779261795299946","-1.3807744508655877","-1.3807744508655877","-1.3807744508655877","-1.3783037216855607","-1.3783037216855607","-1.3783037216855607","-2.303244080262688","-2.303244080262688","-2.303244080262688","-1.3650518583790696","-1.3650518583790696","-1.3650518583790696","-1.2342730516852498","-1.2342730516852498","-1.2342730516852498","-1.4663190574315315","-1.4663190574315315","-1.4663190574315315","-1.542007470165247","-1.542007470165247","-1.542007470165247","-2.027778004392936","-2.027778004392936","-2.027778004392936","-2.582757875442257","-2.582757875442257","-2.582757875442257","-2.8395297089554616","-2.8395297089554616","-2.8395297089554616","-1.5049624618000235","-1.5049624618000235","-1.5049624618000235","-2.1296459534723","-2.1296459534723","-2.1296459534723","-1.1414623488922484","-1.1414623488922484","-1.1414623488922484","-1.7521630171606737","-1.7521630171606737","-1.7521630171606737","-1.849872980890193","-1.849872980890193","-1.849872980890193"
"24000","-1.4432041598868266","-1.4432041598868266","-1.4432041598868266","-1.2854479695220853","-1.2854479695220853","-1.2854479695220853","-2.1246907881732313","-2.1246907881732313","-2.1246907881732313","-2.78635567046146","-2.78635567046146","-2.78635567046146","-2.0307351719364193","-2.0307351719364193","-2.0307351719364193","-1.4251156301868915","-1.4251156301868915","-1.4251156301868915","-1.1680860414763923","-1.1680860414763923","-1.1680860414763923","-1.7071227655168582","-1.7071227655168582","-1.7071227655168582","-1.75630728428152","-1.75630728428152","-1.75630728428152","-2.071045321575042","-2.071045321575042","-2.071045321575042","-2.1641901001891255","-2.1641901001891255","-2.1641901001891255","-2.453091649518255","-2.453091649518255","-2.453091649518255","-3.4121737243496257","-3.4121737243496257","-3.4121737243496257","-2.271659721470498","-2.271659721470498","-2.271659721470498","-2.341803533578742","-2.341803533578742","-2.341803533578742","-1.8020497791618582","-1.8020497791618582","-1.8020497791618582","-2.3838317940939837","-2.3838317940939837","-2.3838317940939837","-2.3317058255270546","-2.3317058255270546","-2.3317058255270546","-1.4467933021279964","-1.4467933021279964","-1.4467933021279964","-2.7323309581116995","-2.7323309581116995","-2.7323309581116995"
"24500","-2.277244458680263","-2.277244458680263","-2.277244458680263","-1.2774117423339792","-1.2774117423339792","-1.2774117423339792","-1.2918471300071945","-1.2918471300071945","-1.2918471300071945","-2.532982863304119","-2.532982863304119","-2.532982863304119","-1.569715049970221","-1.569715049970221","-1.569715049970221","-1.8482722265768472","-1.8482722265768472","-1.8482722265768472","-1.268102983654598","-1.268102983654598","-1.268102983654598","-2.050914698807765","-2.050914698807765","-2.050914698807765","-1.3721930953332433","-1.3721930953332433","-1.3721930953332433","-1.4627367280381196","-1.4627367280381196","-1.4627367280381196","-1.7872477681762668","-1.7872477681762668","-1.7872477681762668","-2.724508362580152","-2.724508362580152","-2.724508362580152","-1.7512534096119097","-1.7512534096119097","-1.7512534096119097","-1.4870868019566061","-1.4870868019566061","-1.4870868019566061","-2.7111270258224303","-2.7111270258224303","-2.7111270258224303","-1.2259841911123417","-1.2259841911123417","-1.2259841911123417","-3.266980297677037","-3.266980297677037","-3.266980297677037","-1.0393424148606234","-1.0393424148606234","-1.0393424148606234","-1.8212927370084984","-1.8212927370084984","-1.8212927370084984","-2.5533530261064508","-2.5533530261064508","-2.5533530261064508"
