"Step","DDPG_TAAC_PointMaze_Medium_Diverse_GRDense-v3_9 - eval/avg_reward","DDPG_TAAC_PointMaze_Medium_Diverse_GRDense-v3_9 - eval/avg_reward__MIN","DDPG_TAAC_PointMaze_Medium_Diverse_GRDense-v3_9 - eval/avg_reward__MAX","DDPG_TAAC_PointMaze_Medium_Diverse_GRDense-v3_8 - eval/avg_reward","DDPG_TAAC_PointMaze_Medium_Diverse_GRDense-v3_8 - eval/avg_reward__MIN","DDPG_TAAC_PointMaze_Medium_Diverse_GRDense-v3_8 - eval/avg_reward__MAX","DDPG_TAAC_PointMaze_Medium_Diverse_GRDense-v3_7 - eval/avg_reward","DDPG_TAAC_PointMaze_Medium_Diverse_GRDense-v3_7 - eval/avg_reward__MIN","DDPG_TAAC_PointMaze_Medium_Diverse_GRDense-v3_7 - eval/avg_reward__MAX","DDPG_TAAC_PointMaze_Medium_Diverse_GRDense-v3_6 - eval/avg_reward","DDPG_TAAC_PointMaze_Medium_Diverse_GRDense-v3_6 - eval/avg_reward__MIN","DDPG_TAAC_PointMaze_Medium_Diverse_GRDense-v3_6 - eval/avg_reward__MAX","DDPG_TAAC_PointMaze_Medium_Diverse_GRDense-v3_5 - eval/avg_reward","DDPG_TAAC_PointMaze_Medium_Diverse_GRDense-v3_5 - eval/avg_reward__MIN","DDPG_TAAC_PointMaze_Medium_Diverse_GRDense-v3_5 - eval/avg_reward__MAX","DDPG_TAAC_PointMaze_Medium_Diverse_GRDense-v3_4 - eval/avg_reward","DDPG_TAAC_PointMaze_Medium_Diverse_GRDense-v3_4 - eval/avg_reward__MIN","DDPG_TAAC_PointMaze_Medium_Diverse_GRDense-v3_4 - eval/avg_reward__MAX","DDPG_TAAC_PointMaze_Medium_Diverse_GRDense-v3_3 - eval/avg_reward","DDPG_TAAC_PointMaze_Medium_Diverse_GRDense-v3_3 - eval/avg_reward__MIN","DDPG_TAAC_PointMaze_Medium_Diverse_GRDense-v3_3 - eval/avg_reward__MAX","DDPG_TAAC_PointMaze_Medium_Diverse_GRDense-v3_2 - eval/avg_reward","DDPG_TAAC_PointMaze_Medium_Diverse_GRDense-v3_2 - eval/avg_reward__MIN","DDPG_TAAC_PointMaze_Medium_Diverse_GRDense-v3_2 - eval/avg_reward__MAX","DDPG_TAAC_PointMaze_Medium_Diverse_GRDense-v3_19 - eval/avg_reward","DDPG_TAAC_PointMaze_Medium_Diverse_GRDense-v3_19 - eval/avg_reward__MIN","DDPG_TAAC_PointMaze_Medium_Diverse_GRDense-v3_19 - eval/avg_reward__MAX","DDPG_TAAC_PointMaze_Medium_Diverse_GRDense-v3_18 - eval/avg_reward","DDPG_TAAC_PointMaze_Medium_Diverse_GRDense-v3_18 - eval/avg_reward__MIN","DDPG_TAAC_PointMaze_Medium_Diverse_GRDense-v3_18 - eval/avg_reward__MAX","DDPG_TAAC_PointMaze_Medium_Diverse_GRDense-v3_17 - eval/avg_reward","DDPG_TAAC_PointMaze_Medium_Diverse_GRDense-v3_17 - eval/avg_reward__MIN","DDPG_TAAC_PointMaze_Medium_Diverse_GRDense-v3_17 - eval/avg_reward__MAX","DDPG_TAAC_PointMaze_Medium_Diverse_GRDense-v3_16 - eval/avg_reward","DDPG_TAAC_PointMaze_Medium_Diverse_GRDense-v3_16 - eval/avg_reward__MIN","DDPG_TAAC_PointMaze_Medium_Diverse_GRDense-v3_16 - eval/avg_reward__MAX","DDPG_TAAC_PointMaze_Medium_Diverse_GRDense-v3_15 - eval/avg_reward","DDPG_TAAC_PointMaze_Medium_Diverse_GRDense-v3_15 - eval/avg_reward__MIN","DDPG_TAAC_PointMaze_Medium_Diverse_GRDense-v3_15 - eval/avg_reward__MAX","DDPG_TAAC_PointMaze_Medium_Diverse_GRDense-v3_14 - eval/avg_reward","DDPG_TAAC_PointMaze_Medium_Diverse_GRDense-v3_14 - eval/avg_reward__MIN","DDPG_TAAC_PointMaze_Medium_Diverse_GRDense-v3_14 - eval/avg_reward__MAX","DDPG_TAAC_PointMaze_Medium_Diverse_GRDense-v3_13 - eval/avg_reward","DDPG_TAAC_PointMaze_Medium_Diverse_GRDense-v3_13 - eval/avg_reward__MIN","DDPG_TAAC_PointMaze_Medium_Diverse_GRDense-v3_13 - eval/avg_reward__MAX","DDPG_TAAC_PointMaze_Medium_Diverse_GRDense-v3_12 - eval/avg_reward","DDPG_TAAC_PointMaze_Medium_Diverse_GRDense-v3_12 - eval/avg_reward__MIN","DDPG_TAAC_PointMaze_Medium_Diverse_GRDense-v3_12 - eval/avg_reward__MAX","DDPG_TAAC_PointMaze_Medium_Diverse_GRDense-v3_11 - eval/avg_reward","DDPG_TAAC_PointMaze_Medium_Diverse_GRDense-v3_11 - eval/avg_reward__MIN","DDPG_TAAC_PointMaze_Medium_Diverse_GRDense-v3_11 - eval/avg_reward__MAX","DDPG_TAAC_PointMaze_Medium_Diverse_GRDense-v3_10 - eval/avg_reward","DDPG_TAAC_PointMaze_Medium_Diverse_GRDense-v3_10 - eval/avg_reward__MIN","DDPG_TAAC_PointMaze_Medium_Diverse_GRDense-v3_10 - eval/avg_reward__MAX","DDPG_TAAC_PointMaze_Medium_Diverse_GRDense-v3_1 - eval/avg_reward","DDPG_TAAC_PointMaze_Medium_Diverse_GRDense-v3_1 - eval/avg_reward__MIN","DDPG_TAAC_PointMaze_Medium_Diverse_GRDense-v3_1 - eval/avg_reward__MAX","DDPG_TAAC_PointMaze_Medium_Diverse_GRDense-v3_0 - eval/avg_reward","DDPG_TAAC_PointMaze_Medium_Diverse_GRDense-v3_0 - eval/avg_reward__MIN","DDPG_TAAC_PointMaze_Medium_Diverse_GRDense-v3_0 - eval/avg_reward__MAX"
"128000","121.5381524033165","121.5381524033165","121.5381524033165","206.5162788127471","206.5162788127471","206.5162788127471","197.7757750351684","197.7757750351684","197.7757750351684","129.4936224673152","129.4936224673152","129.4936224673152","147.37335019373222","147.37335019373222","147.37335019373222","74.05410680956143","74.05410680956143","74.05410680956143","150.22503534375537","150.22503534375537","150.22503534375537","182.4513368235874","182.4513368235874","182.4513368235874","115.21195729702367","115.21195729702367","115.21195729702367","104.14832265449267","104.14832265449267","104.14832265449267","145.69670580490057","145.69670580490057","145.69670580490057","120.43926750835138","120.43926750835138","120.43926750835138","134.71544873294835","134.71544873294835","134.71544873294835","157.44465105012645","157.44465105012645","157.44465105012645","60.973668117995715","60.973668117995715","60.973668117995715","209.5785882251309","209.5785882251309","209.5785882251309","243.23213508881545","243.23213508881545","243.23213508881545","99.48359086065892","99.48359086065892","99.48359086065892","126.77635836790928","126.77635836790928","126.77635836790928","69.0116198046716","69.0116198046716","69.0116198046716"
"132000","140.44147564349174","140.44147564349174","140.44147564349174","202.90169482088265","202.90169482088265","202.90169482088265","215.29280177354426","215.29280177354426","215.29280177354426","145.18442384608048","145.18442384608048","145.18442384608048","154.84638387050757","154.84638387050757","154.84638387050757","111.46928603291119","111.46928603291119","111.46928603291119","189.14651183224834","189.14651183224834","189.14651183224834","208.22666246683087","208.22666246683087","208.22666246683087","118.4776202579363","118.4776202579363","118.4776202579363","141.33060520551675","141.33060520551675","141.33060520551675","4.483404389084669","4.483404389084669","4.483404389084669","88.5300453799764","88.5300453799764","88.5300453799764","107.99738999037352","107.99738999037352","107.99738999037352","172.11869934306588","172.11869934306588","172.11869934306588","59.643114188908484","59.643114188908484","59.643114188908484","206.3040048719205","206.3040048719205","206.3040048719205","244.17190017180965","244.17190017180965","244.17190017180965","77.65987665026026","77.65987665026026","77.65987665026026","187.53990231393396","187.53990231393396","187.53990231393396","70.0074969459568","70.0074969459568","70.0074969459568"
"136000","197.24356774170656","197.24356774170656","197.24356774170656","212.80734993041293","212.80734993041293","212.80734993041293","221.2080881372969","221.2080881372969","221.2080881372969","141.2671521005855","141.2671521005855","141.2671521005855","137.96626670872703","137.96626670872703","137.96626670872703","109.08412689097236","109.08412689097236","109.08412689097236","178.74925944814373","178.74925944814373","178.74925944814373","213.71309268836848","213.71309268836848","213.71309268836848","109.29484061067619","109.29484061067619","109.29484061067619","172.58631372834358","172.58631372834358","172.58631372834358","109.56309899067205","109.56309899067205","109.56309899067205","121.07762886142959","121.07762886142959","121.07762886142959","202.27345370214138","202.27345370214138","202.27345370214138","161.09034079934565","161.09034079934565","161.09034079934565","61.26336869336933","61.26336869336933","61.26336869336933","196.79808747943784","196.79808747943784","196.79808747943784","252.40525496659188","252.40525496659188","252.40525496659188","59.994410964968644","59.994410964968644","59.994410964968644","143.80827728142714","143.80827728142714","143.80827728142714","67.92035105748303","67.92035105748303","67.92035105748303"
"140000","208.32770812709364","208.32770812709364","208.32770812709364","220.2653539803634","220.2653539803634","220.2653539803634","188.41674934197167","188.41674934197167","188.41674934197167","150.08291155214386","150.08291155214386","150.08291155214386","147.20060809482138","147.20060809482138","147.20060809482138","110.32480085751209","110.32480085751209","110.32480085751209","199.84120768277205","199.84120768277205","199.84120768277205","207.40490258642097","207.40490258642097","207.40490258642097","101.09640441440649","101.09640441440649","101.09640441440649","189.03851187868676","189.03851187868676","189.03851187868676","3.9928017829945217","3.9928017829945217","3.9928017829945217","116.57381906905906","116.57381906905906","116.57381906905906","206.6858958195058","206.6858958195058","206.6858958195058","154.27187048111477","154.27187048111477","154.27187048111477","60.609816545539786","60.609816545539786","60.609816545539786","201.91614621251313","201.91614621251313","201.91614621251313","239.96736225191552","239.96736225191552","239.96736225191552","82.1392539694694","82.1392539694694","82.1392539694694","166.9009493093163","166.9009493093163","166.9009493093163","144.48614711445305","144.48614711445305","144.48614711445305"
"144000","197.44547346393213","197.44547346393213","197.44547346393213","219.61812151757243","219.61812151757243","219.61812151757243","184.31277237931516","184.31277237931516","184.31277237931516","153.20858290510745","153.20858290510745","153.20858290510745","137.27926111013585","137.27926111013585","137.27926111013585","100.31821830870497","100.31821830870497","100.31821830870497","192.66323831065728","192.66323831065728","192.66323831065728","194.47597862981834","194.47597862981834","194.47597862981834","100.10381189424159","100.10381189424159","100.10381189424159","163.25335677210415","163.25335677210415","163.25335677210415","5.740661478885705","5.740661478885705","5.740661478885705","115.72597610720217","115.72597610720217","115.72597610720217","196.53608184057526","196.53608184057526","196.53608184057526","174.86044692368046","174.86044692368046","174.86044692368046","58.92335137280672","58.92335137280672","58.92335137280672","200.23638978809734","200.23638978809734","200.23638978809734","236.14104900258","236.14104900258","236.14104900258","89.03867069710839","89.03867069710839","89.03867069710839","161.2595937811822","161.2595937811822","161.2595937811822","98.86309937940457","98.86309937940457","98.86309937940457"
"148000","152.86862850569483","152.86862850569483","152.86862850569483","216.57727256915268","216.57727256915268","216.57727256915268","192.41206376887936","192.41206376887936","192.41206376887936","154.6680140689235","154.6680140689235","154.6680140689235","150.07726591508163","150.07726591508163","150.07726591508163","102.56525131881956","102.56525131881956","102.56525131881956","187.15110301197737","187.15110301197737","187.15110301197737","204.0901614936177","204.0901614936177","204.0901614936177","82.21338562158431","82.21338562158431","82.21338562158431","172.2298938901194","172.2298938901194","172.2298938901194","4.879498247365881","4.879498247365881","4.879498247365881","112.43676722072212","112.43676722072212","112.43676722072212","162.01233682886624","162.01233682886624","162.01233682886624","202.10909958861944","202.10909958861944","202.10909958861944","62.489379742677464","62.489379742677464","62.489379742677464","209.95156837739918","209.95156837739918","209.95156837739918","224.80140076720915","224.80140076720915","224.80140076720915","75.60147182724376","75.60147182724376","75.60147182724376","155.06253843690945","155.06253843690945","155.06253843690945","96.37298486336924","96.37298486336924","96.37298486336924"
"152000","165.40114460547858","165.40114460547858","165.40114460547858","218.38089627438603","218.38089627438603","218.38089627438603","200.32367036075752","200.32367036075752","200.32367036075752","180.31581878099996","180.31581878099996","180.31581878099996","170.96273234177102","170.96273234177102","170.96273234177102","95.60544617185712","95.60544617185712","95.60544617185712","171.95930971031143","171.95930971031143","171.95930971031143","215.50566964362423","215.50566964362423","215.50566964362423","78.51331945700096","78.51331945700096","78.51331945700096","162.70583551222882","162.70583551222882","162.70583551222882","4.745239259009219","4.745239259009219","4.745239259009219","116.24672937256594","116.24672937256594","116.24672937256594","192.9322019398381","192.9322019398381","192.9322019398381","186.75983403309465","186.75983403309465","186.75983403309465","88.95930355466979","88.95930355466979","88.95930355466979","205.37906881787112","205.37906881787112","205.37906881787112","187.210596973891","187.210596973891","187.210596973891","85.79854208170653","85.79854208170653","85.79854208170653","151.36277271825927","151.36277271825927","151.36277271825927","134.68199802276285","134.68199802276285","134.68199802276285"
"156000","170.4443007239145","170.4443007239145","170.4443007239145","206.64794931490442","206.64794931490442","206.64794931490442","205.72248344773874","205.72248344773874","205.72248344773874","156.42173836148837","156.42173836148837","156.42173836148837","163.95565491063934","163.95565491063934","163.95565491063934","93.3001882380935","93.3001882380935","93.3001882380935","152.75997694923058","152.75997694923058","152.75997694923058","221.01180156823435","221.01180156823435","221.01180156823435","54.01133131777915","54.01133131777915","54.01133131777915","171.6191498491269","171.6191498491269","171.6191498491269","4.8595732822959254","4.8595732822959254","4.8595732822959254","114.12109667432678","114.12109667432678","114.12109667432678","197.50403191459878","197.50403191459878","197.50403191459878","217.29688856201938","217.29688856201938","217.29688856201938","55.08064284331264","55.08064284331264","55.08064284331264","198.46050686438326","198.46050686438326","198.46050686438326","194.88305765847426","194.88305765847426","194.88305765847426","144.2873329722658","144.2873329722658","144.2873329722658","153.61161688843748","153.61161688843748","153.61161688843748","104.63281292535935","104.63281292535935","104.63281292535935"
"160000","149.1555180923654","149.1555180923654","149.1555180923654","212.13840942077678","212.13840942077678","212.13840942077678","226.73019686270587","226.73019686270587","226.73019686270587","172.25988525019716","172.25988525019716","172.25988525019716","180.0919953047659","180.0919953047659","180.0919953047659","100.19399486003957","100.19399486003957","100.19399486003957","144.7397098629336","144.7397098629336","144.7397098629336","213.36593241487077","213.36593241487077","213.36593241487077","97.49102331715805","97.49102331715805","97.49102331715805","145.57054292736316","145.57054292736316","145.57054292736316","4.787946152953396","4.787946152953396","4.787946152953396","111.4286827554276","111.4286827554276","111.4286827554276","160.57319450275082","160.57319450275082","160.57319450275082","203.11215669906818","203.11215669906818","203.11215669906818","52.74204807362763","52.74204807362763","52.74204807362763","176.22712287528546","176.22712287528546","176.22712287528546","202.99373633221057","202.99373633221057","202.99373633221057","131.85550734044017","131.85550734044017","131.85550734044017","161.49523903925666","161.49523903925666","161.49523903925666","108.18051121497828","108.18051121497828","108.18051121497828"
"164000","163.7784403272764","163.7784403272764","163.7784403272764","206.35576369867914","206.35576369867914","206.35576369867914","227.36732992006245","227.36732992006245","227.36732992006245","191.05822382361853","191.05822382361853","191.05822382361853","144.39881775749018","144.39881775749018","144.39881775749018","87.42095762553058","87.42095762553058","87.42095762553058","130.2232553475501","130.2232553475501","130.2232553475501","199.3390450564485","199.3390450564485","199.3390450564485","87.08539039126194","87.08539039126194","87.08539039126194","131.4092933001255","131.4092933001255","131.4092933001255","3.5823278218258947","3.5823278218258947","3.5823278218258947","115.57292167970289","115.57292167970289","115.57292167970289","139.16097766633206","139.16097766633206","139.16097766633206","168.6498025749865","168.6498025749865","168.6498025749865","99.09128341049248","99.09128341049248","99.09128341049248","181.7577226228663","181.7577226228663","181.7577226228663","207.6178808750201","207.6178808750201","207.6178808750201","121.88257261680334","121.88257261680334","121.88257261680334","141.93789505396316","141.93789505396316","141.93789505396316","193.49708626707934","193.49708626707934","193.49708626707934"
"168000","158.54329436888588","158.54329436888588","158.54329436888588","223.19404121202518","223.19404121202518","223.19404121202518","237.77435156453163","237.77435156453163","237.77435156453163","192.87858343946496","192.87858343946496","192.87858343946496","150.29134600159153","150.29134600159153","150.29134600159153","86.69908361871946","86.69908361871946","86.69908361871946","199.91730215414867","199.91730215414867","199.91730215414867","222.5665953984091","222.5665953984091","222.5665953984091","126.96235345502518","126.96235345502518","126.96235345502518","175.95706542033358","175.95706542033358","175.95706542033358","3.3234290529418926","3.3234290529418926","3.3234290529418926","132.56681936554844","132.56681936554844","132.56681936554844","169.969458849154","169.969458849154","169.969458849154","199.82940076943095","199.82940076943095","199.82940076943095","69.23157177432046","69.23157177432046","69.23157177432046","215.46712353634342","215.46712353634342","215.46712353634342","256.16351267008116","256.16351267008116","256.16351267008116","132.43636413216953","132.43636413216953","132.43636413216953","108.3591216081691","108.3591216081691","108.3591216081691","198.74139540134016","198.74139540134016","198.74139540134016"
"172000","165.49529901825758","165.49529901825758","165.49529901825758","229.68577570501293","229.68577570501293","229.68577570501293","238.12263226872096","238.12263226872096","238.12263226872096","184.656478642737","184.656478642737","184.656478642737","155.33379521650747","155.33379521650747","155.33379521650747","104.78087615550108","104.78087615550108","104.78087615550108","208.38236002751654","208.38236002751654","208.38236002751654","193.80547092200558","193.80547092200558","193.80547092200558","137.70294773079408","137.70294773079408","137.70294773079408","127.16693094322886","127.16693094322886","127.16693094322886","2.569641788175488","2.569641788175488","2.569641788175488","109.81696953723838","109.81696953723838","109.81696953723838","162.96911676573026","162.96911676573026","162.96911676573026","172.47042032825925","172.47042032825925","172.47042032825925","108.9182968588811","108.9182968588811","108.9182968588811","237.47763574076117","237.47763574076117","237.47763574076117","250.47277596562532","250.47277596562532","250.47277596562532","124.43766755322304","124.43766755322304","124.43766755322304","129.18755171201866","129.18755171201866","129.18755171201866","200.82843301183075","200.82843301183075","200.82843301183075"
"176000","179.18921322293218","179.18921322293218","179.18921322293218","227.43477263856002","227.43477263856002","227.43477263856002","243.31459146488277","243.31459146488277","243.31459146488277","165.08157020979144","165.08157020979144","165.08157020979144","189.12931960828513","189.12931960828513","189.12931960828513","132.8859282446406","132.8859282446406","132.8859282446406","216.74416112273533","216.74416112273533","216.74416112273533","205.87339587228067","205.87339587228067","205.87339587228067","122.62503945004187","122.62503945004187","122.62503945004187","232.45809429785487","232.45809429785487","232.45809429785487","17.504332147925613","17.504332147925613","17.504332147925613","74.19330291740951","74.19330291740951","74.19330291740951","188.94550822674245","188.94550822674245","188.94550822674245","187.75276357688094","187.75276357688094","187.75276357688094","102.9545170647461","102.9545170647461","102.9545170647461","240.02729950127826","240.02729950127826","240.02729950127826","253.2623115744481","253.2623115744481","253.2623115744481","90.00562787426884","90.00562787426884","90.00562787426884","176.35877049531138","176.35877049531138","176.35877049531138","123.539572565458","123.539572565458","123.539572565458"
"180000","221.93669419825605","221.93669419825605","221.93669419825605","233.2172936058681","233.2172936058681","233.2172936058681","247.75573578860332","247.75573578860332","247.75573578860332","163.63309431390002","163.63309431390002","163.63309431390002","161.86223472530853","161.86223472530853","161.86223472530853","142.65873274105272","142.65873274105272","142.65873274105272","217.8168068017706","217.8168068017706","217.8168068017706","221.63088854199782","221.63088854199782","221.63088854199782","120.59320025198522","120.59320025198522","120.59320025198522","182.62902771733928","182.62902771733928","182.62902771733928","2.893741419214392","2.893741419214392","2.893741419214392","69.6918364409888","69.6918364409888","69.6918364409888","165.6380488735631","165.6380488735631","165.6380488735631","179.78258461911886","179.78258461911886","179.78258461911886","103.33344180026825","103.33344180026825","103.33344180026825","223.4204375104535","223.4204375104535","223.4204375104535","261.8345890863602","261.8345890863602","261.8345890863602","71.3003064380156","71.3003064380156","71.3003064380156","146.46491033338867","146.46491033338867","146.46491033338867","197.77850140567097","197.77850140567097","197.77850140567097"
"184000","211.8037749203269","211.8037749203269","211.8037749203269","227.65253003910576","227.65253003910576","227.65253003910576","245.6613252988261","245.6613252988261","245.6613252988261","159.48837461004302","159.48837461004302","159.48837461004302","186.3291215292213","186.3291215292213","186.3291215292213","125.10187559945075","125.10187559945075","125.10187559945075","206.57784312176622","206.57784312176622","206.57784312176622","208.36543747320633","208.36543747320633","208.36543747320633","95.08738453761362","95.08738453761362","95.08738453761362","205.91246129625816","205.91246129625816","205.91246129625816","3.134981375416566","3.134981375416566","3.134981375416566","86.05402704575616","86.05402704575616","86.05402704575616","190.0771628510983","190.0771628510983","190.0771628510983","189.42241724603076","189.42241724603076","189.42241724603076","90.72176635203056","90.72176635203056","90.72176635203056","226.44488125353445","226.44488125353445","226.44488125353445","260.09072417253617","260.09072417253617","260.09072417253617","69.19086199483908","69.19086199483908","69.19086199483908","145.08179602281464","145.08179602281464","145.08179602281464","210.54102666348862","210.54102666348862","210.54102666348862"
"188000","221.75844856460026","221.75844856460026","221.75844856460026","234.63811388025607","234.63811388025607","234.63811388025607","253.09118711565762","253.09118711565762","253.09118711565762","156.92661310881073","156.92661310881073","156.92661310881073","209.18207982461564","209.18207982461564","209.18207982461564","106.57694333944615","106.57694333944615","106.57694333944615","223.14661615266564","223.14661615266564","223.14661615266564","216.3186376476039","216.3186376476039","216.3186376476039","75.50568622411686","75.50568622411686","75.50568622411686","212.70018164470943","212.70018164470943","212.70018164470943","4.764772143641894","4.764772143641894","4.764772143641894","133.6086240384488","133.6086240384488","133.6086240384488","177.3989925523667","177.3989925523667","177.3989925523667","211.54454337656162","211.54454337656162","211.54454337656162","158.72595257421773","158.72595257421773","158.72595257421773","226.16825632077263","226.16825632077263","226.16825632077263","265.1230626184889","265.1230626184889","265.1230626184889","115.65069316821902","115.65069316821902","115.65069316821902","165.02288176981148","165.02288176981148","165.02288176981148","102.18575304961874","102.18575304961874","102.18575304961874"
"192000","210.1865660078227","210.1865660078227","210.1865660078227","231.21916554718155","231.21916554718155","231.21916554718155","252.79889784677226","252.79889784677226","252.79889784677226","177.05493651456987","177.05493651456987","177.05493651456987","188.60645673156552","188.60645673156552","188.60645673156552","112.18946495873192","112.18946495873192","112.18946495873192","223.27343959488786","223.27343959488786","223.27343959488786","224.80237435942118","224.80237435942118","224.80237435942118","120.41301855098047","120.41301855098047","120.41301855098047","229.74948477078368","229.74948477078368","229.74948477078368","4.597703743679807","4.597703743679807","4.597703743679807","143.8847792447495","143.8847792447495","143.8847792447495","202.08389818334336","202.08389818334336","202.08389818334336","221.24920442803494","221.24920442803494","221.24920442803494","106.53803151652478","106.53803151652478","106.53803151652478","235.58450296058422","235.58450296058422","235.58450296058422","270.35101984489546","270.35101984489546","270.35101984489546","124.4737432820676","124.4737432820676","124.4737432820676","159.07651144090616","159.07651144090616","159.07651144090616","105.6932656066098","105.6932656066098","105.6932656066098"
"196000","223.4683344017747","223.4683344017747","223.4683344017747","230.75284334431853","230.75284334431853","230.75284334431853","244.61985694995093","244.61985694995093","244.61985694995093","173.60395614459543","173.60395614459543","173.60395614459543","186.3185882967189","186.3185882967189","186.3185882967189","121.43929405482902","121.43929405482902","121.43929405482902","220.68611849687846","220.68611849687846","220.68611849687846","221.28751000308117","221.28751000308117","221.28751000308117","118.33800260627963","118.33800260627963","118.33800260627963","244.13377700696637","244.13377700696637","244.13377700696637","108.39511377805393","108.39511377805393","108.39511377805393","139.86899537399557","139.86899537399557","139.86899537399557","250.0184165957111","250.0184165957111","250.0184165957111","223.36631758341204","223.36631758341204","223.36631758341204","123.30979534991995","123.30979534991995","123.30979534991995","247.74361032530928","247.74361032530928","247.74361032530928","263.4634934984897","263.4634934984897","263.4634934984897","119.72366449397086","119.72366449397086","119.72366449397086","186.39303103653387","186.39303103653387","186.39303103653387","132.04789105284212","132.04789105284212","132.04789105284212"
"200000","226.74710508121353","226.74710508121353","226.74710508121353","201.6036691350572","201.6036691350572","201.6036691350572","241.890350391226","241.890350391226","241.890350391226","185.72894893425274","185.72894893425274","185.72894893425274","204.19560946495514","204.19560946495514","204.19560946495514","154.63980024473858","154.63980024473858","154.63980024473858","263.2148679542835","263.2148679542835","263.2148679542835","235.05149901880176","235.05149901880176","235.05149901880176","104.22552151733412","104.22552151733412","104.22552151733412","249.87432321264026","249.87432321264026","249.87432321264026","150.7381597903661","150.7381597903661","150.7381597903661","187.56443993576096","187.56443993576096","187.56443993576096","188.48126827748436","188.48126827748436","188.48126827748436","185.99889227043488","185.99889227043488","185.99889227043488","119.6995826191391","119.6995826191391","119.6995826191391","240.2217075685834","240.2217075685834","240.2217075685834","241.53478821875692","241.53478821875692","241.53478821875692","135.66411770388558","135.66411770388558","135.66411770388558","193.60121885956374","193.60121885956374","193.60121885956374","208.45118186645544","208.45118186645544","208.45118186645544"
"204000","226.8901264471329","226.8901264471329","226.8901264471329","221.20042875471842","221.20042875471842","221.20042875471842","252.57107728548877","252.57107728548877","252.57107728548877","225.05648595203874","225.05648595203874","225.05648595203874","185.98631994863382","185.98631994863382","185.98631994863382","120.84184104982062","120.84184104982062","120.84184104982062","233.67086598347836","233.67086598347836","233.67086598347836","236.88986461887725","236.88986461887725","236.88986461887725","130.91985796050596","130.91985796050596","130.91985796050596","259.1120857664602","259.1120857664602","259.1120857664602","166.18997671507478","166.18997671507478","166.18997671507478","213.67531904135657","213.67531904135657","213.67531904135657","181.74329905352553","181.74329905352553","181.74329905352553","211.40855727978055","211.40855727978055","211.40855727978055","125.34152963558995","125.34152963558995","125.34152963558995","248.4769920130022","248.4769920130022","248.4769920130022","262.67119870657086","262.67119870657086","262.67119870657086","102.2598728974628","102.2598728974628","102.2598728974628","144.66052519512226","144.66052519512226","144.66052519512226","192.4197433593106","192.4197433593106","192.4197433593106"
"208000","216.11575892586197","216.11575892586197","216.11575892586197","202.9153248578732","202.9153248578732","202.9153248578732","211.86540319126115","211.86540319126115","211.86540319126115","180.57901059459581","180.57901059459581","180.57901059459581","183.83490873338167","183.83490873338167","183.83490873338167","126.71300390142628","126.71300390142628","126.71300390142628","262.4196609102617","262.4196609102617","262.4196609102617","234.24380763738094","234.24380763738094","234.24380763738094","108.10273619776854","108.10273619776854","108.10273619776854","251.24616544744012","251.24616544744012","251.24616544744012","166.13970881339816","166.13970881339816","166.13970881339816","222.90557224989783","222.90557224989783","222.90557224989783","176.06492593858383","176.06492593858383","176.06492593858383","259.1392668482683","259.1392668482683","259.1392668482683","128.02087173653155","128.02087173653155","128.02087173653155","257.73547231228997","257.73547231228997","257.73547231228997","271.35939909413844","271.35939909413844","271.35939909413844","112.88641953356303","112.88641953356303","112.88641953356303","129.28198015941092","129.28198015941092","129.28198015941092","202.66875319473246","202.66875319473246","202.66875319473246"
"212000","218.8911915939397","218.8911915939397","218.8911915939397","185.96608453056564","185.96608453056564","185.96608453056564","203.86334101178346","203.86334101178346","203.86334101178346","175.65015424746798","175.65015424746798","175.65015424746798","185.8603613022432","185.8603613022432","185.8603613022432","131.63747488500897","131.63747488500897","131.63747488500897","273.54561678232045","273.54561678232045","273.54561678232045","227.4078134019888","227.4078134019888","227.4078134019888","158.39248774008908","158.39248774008908","158.39248774008908","231.7794729379745","231.7794729379745","231.7794729379745","147.68441655020288","147.68441655020288","147.68441655020288","191.61936474377904","191.61936474377904","191.61936474377904","187.0482818069776","187.0482818069776","187.0482818069776","247.7619492760326","247.7619492760326","247.7619492760326","201.93713915815275","201.93713915815275","201.93713915815275","219.4078613590218","219.4078613590218","219.4078613590218","265.5209333380191","265.5209333380191","265.5209333380191","120.65820166099726","120.65820166099726","120.65820166099726","134.57556877348725","134.57556877348725","134.57556877348725","207.42509515838248","207.42509515838248","207.42509515838248"
