"Step","Group: EQL_geo02 - eval/average_reward","Group: EQL_geo02 - eval/average_reward__MIN","Group: EQL_geo02 - eval/average_reward__MAX","Group: UTE_2 - eval/average_reward","Group: UTE_2 - eval/average_reward__MIN","Group: UTE_2 - eval/average_reward__MAX","Group: UTE_-2 - eval/average_reward","Group: UTE_-2 - eval/average_reward__MIN","Group: UTE_-2 - eval/average_reward__MAX","Group: EQL_geo05 - eval/average_reward","Group: EQL_geo05 - eval/average_reward__MIN","Group: EQL_geo05 - eval/average_reward__MAX","Group: EQL_uniform - eval/average_reward","Group: EQL_uniform - eval/average_reward__MIN","Group: EQL_uniform - eval/average_reward__MAX","Group: EQL_geo03 - eval/average_reward","Group: EQL_geo03 - eval/average_reward__MIN","Group: EQL_geo03 - eval/average_reward__MAX","Group: TempoRL - eval/average_reward","Group: TempoRL - eval/average_reward__MIN","Group: TempoRL - eval/average_reward__MAX","Group: DDPG - eval/average_reward","Group: DDPG - eval/average_reward__MIN","Group: DDPG - eval/average_reward__MAX"
"325000","217.40182568288282","85.27854348056013","315.15986119207855","152.35425440485002","119.46422277005972","190.94507159883682","145.91830341414328","91.2709354090135","202.58551601047265","223.61988926616627","117.00010081650377","317.93896291819584","228.30530397567406","29.422880271739974","294.16186332071277","194.20356295641466","9.677824842674156","293.6988615818576","119.48241730228685","29.422880271739974","191.48157154539572","147.53722751374931","9.024100535694604","299.40611959230296"
"330000","226.31074815575238","113.94902820268055","309.74617365258615","155.17530714207112","113.29386288388812","186.3695893300445","151.24635022251707","90.12128474035394","197.24374376923373","231.4522588454351","137.08218354767143","333.72427831382026","233.40209431245057","29.422880271739974","323.84223606774833","190.69302646806813","9.677824842674156","278.2176531802065","120.94870242732017","29.422880271739974","195.43804338320888","141.6768213626122","9.024100535694604","249.6986278755493"
"335000","226.08908434351633","116.81591063995442","291.7497568540502","150.3561273388066","100.16479694392483","182.0556488783634","142.9455540655725","94.09694851188219","209.65889220158277","231.49169788940685","122.45348200041462","314.38850149233434","229.0317699842988","29.422880271739974","317.40813196960005","181.49953987793594","9.677824842674156","277.90645794560686","128.31737446588778","29.422880271739974","195.8375847501724","143.00863097046758","9.024100535694604","288.1745057563991"
"340000","220.54503369407024","114.54572390242897","298.5925199406136","146.61040905180036","98.99177794894665","177.90631321923186","141.86091875635182","99.30052045667732","200.3971406781476","221.27021175767968","80.04371808639357","288.75002665326235","234.69481853692864","29.422880271739974","305.6247018377493","190.98114032223384","9.677824842674156","282.50972747982553","135.28717900839268","29.422880271739974","201.91270121977104","146.20411667424386","9.024100535694604","312.51530695656146"
"345000","238.38509541346062","116.24166418834754","317.190995661225","138.3317350524659","106.13631582617309","191.66667630865317","141.70215871517195","64.39505664391656","218.14513311312467","228.1023187280699","101.34175833843453","312.09260285237696","213.9042049468261","29.422880271739974","289.7390080816598","187.93150811281836","9.677824842674156","285.0460486329337","125.58056659213082","29.422880271739974","186.82788660548826","135.12883095732926","9.024100535694604","242.3946407436093"
"350000","235.7741727117068","126.3389523814644","318.3493727552499","143.46028740519708","107.55886792075087","178.29720270423053","147.49655848613722","101.42310043570794","195.39677060159673","215.53224136430362","80.82926835659327","297.11417265778493","218.931966888834","29.422880271739974","320.0154037172102","198.88537355942344","9.677824842674156","304.10375333486905","130.79849750729448","29.422880271739974","196.24010932284364","136.27842599590807","9.024100535694604","249.179852353256"
"355000","237.53273546030968","115.88603802533858","319.9724131560311","141.34715969632896","95.36957766666342","182.9147151871088","136.64324313550412","64.97006575946753","207.27383451521578","214.58266096393254","100.701326540917","301.46079451018386","211.81212249460097","29.422880271739974","326.24451844827615","201.97779821391546","9.677824842674156","294.2887286542711","132.70154079552435","29.422880271739974","187.66363817427415","136.06647631708876","9.024100535694604","247.07393306331005"
"360000","233.95718199623087","110.26216429469446","305.6486892463696","149.84487055616344","102.08741481545158","189.12001525966974","140.2817553046358","71.48143248551932","211.8507229581278","229.99817492230213","146.79733698138668","297.3555610688318","224.2912133690735","29.422880271739974","345.09080105107716","201.74849335322378","9.677824842674156","303.3254581722704","136.72510892937535","29.422880271739974","210.10728251689247","146.9586783438885","9.024100535694604","265.0347141797617"
"365000","231.04528324952966","117.69188504883405","313.28192925743025","154.48717026230344","120.36231791522559","178.03748748902507","144.22440668460038","93.56166569060231","205.5810090242635","237.0215124667724","132.47612329753852","318.6252234737152","218.53798856729793","29.422880271739974","312.0060465916751","196.13710323214963","9.677824842674156","305.24380478022175","133.2021035296541","29.422880271739974","204.04857312548748","127.54781912932224","9.024100535694604","245.14004327356707"
"370000","233.6274994673592","115.20773035339607","321.74960805669315","141.95531363052538","97.77278984616677","189.32861955042458","136.48712042454315","79.00037094981113","199.58449378530133","237.40537301230043","120.6809242346055","321.8888224173863","223.52353735445408","29.422880271739974","330.68388933298803","192.81404085146423","9.677824842674156","297.96220102533096","132.9530016223577","29.422880271739974","204.78614356602537","134.0504815857714","9.024100535694604","263.62057707240336"
"375000","226.7658474458492","120.40842252560826","316.0856851064297","149.73644754560758","118.02768266784715","180.37730912730518","132.51591688085622","72.7412951514324","189.38875009406337","236.48255252437133","128.21981971210815","319.7599081532386","216.0255707345836","29.422880271739974","318.8920994114245","185.6052597523516","9.677824842674156","301.35344065309647","141.07084119210475","29.422880271739974","214.26284386267625","137.53428656020964","9.024100535694604","278.25098316397805"
"380000","224.4393439861342","96.25277621358704","316.6097915878921","155.46306478152823","105.15905151889169","197.39634831685936","140.08566316859404","90.98974558938097","194.68154693817496","240.00633649152815","134.9531124079635","317.4059873162785","213.6659006762107","29.422880271739974","311.8258402296117","194.6415658523066","9.677824842674156","301.7504336516025","141.00967782627532","29.422880271739974","212.58015152925321","129.74117984197943","9.024100535694604","277.97746987746757"
"385000","217.83225025520073","117.2053478894157","294.68965413260037","144.98088900757844","110.65842132557604","185.32784324382436","136.17759566395753","74.00893930737006","191.2303430125705","225.96728776414366","120.88004886222677","288.45419828755126","214.18470242731902","29.422880271739974","312.23360049909184","190.07638874166258","9.677824842674156","301.85784275727457","127.30163525887568","29.422880271739974","207.7815301484922","127.77624442643764","9.024100535694604","279.24126405856344"
"390000","218.59842041321195","132.92858257527232","289.8145024603161","145.47869046228698","99.22949559531402","189.80828538203332","138.3877621644781","67.43248548086932","178.56527840688562","231.56966383379026","140.1028252085735","295.3311855458448","224.15090729860518","29.422880271739974","291.40000732433","195.10777394137725","9.677824842674156","308.1185416195036","130.22023588466215","29.422880271739974","193.13925994813115","130.36852330397994","9.024100535694604","254.72097875793352"
"395000","214.61838954447472","125.11882443548977","276.73852489335684","152.14183021691423","116.22356676184029","195.82215643224194","128.5650127447152","67.20547678422041","172.16896878010908","232.90671845355936","117.47359723942088","302.73407810132153","221.10051969870443","29.422880271739974","294.66973117381224","189.15094730471785","9.677824842674156","306.3312107439967","133.79687365821889","29.422880271739974","199.88685561995584","129.95030818486038","9.024100535694604","234.51161561862764"
"400000","231.21627955975583","127.19218202180203","307.2227056895375","145.38497769576352","107.15276596906915","174.79030746039007","135.36455614945064","68.37006548112622","173.50830221736192","242.68368935347434","138.1518035581881","315.5235653569466","214.97221186346937","29.422880271739974","298.0475743745003","203.87509891206818","9.677824842674156","308.69549387166353","140.4918358754956","29.422880271739974","216.6199880988964","133.97998784048812","9.024100535694604","253.32877864728715"
"405000","229.82004208450766","122.26145047353775","279.09641988492865","143.87878558625724","88.5969974444936","198.50551625815734","133.5688507558195","91.25945316816066","175.32424220225656","227.33735801396838","119.00854239202371","301.8338007036894","219.35583886924772","29.422880271739974","304.0004059549295","186.03108875396387","9.677824842674156","300.72499888899404","139.17042306167846","29.422880271739974","204.84797143854453","135.6132362297702","9.024100535694604","270.3050400897588"
"410000","234.09427700403907","125.39998429513996","306.4579620157104","149.76114812939883","88.6850235051575","182.35652791024097","133.0712291627509","86.64274546018989","162.78678103522316","225.4209199123772","109.37854923301875","299.7053501218118","212.04753675686754","29.422880271739974","281.54906593946333","196.90958448677432","9.677824842674156","303.295614802566","139.28343704146732","29.422880271739974","193.25848273368544","137.59951070932988","9.024100535694604","297.33299539668644"
"415000","217.55868094313647","125.33829499483618","310.36634977557486","151.94965631464126","82.02555101308715","199.28082004606023","131.9343343962459","69.82093151582919","164.97029989362778","240.1352152992762","126.2237330972782","301.609772366035","212.00146510724963","29.422880271739974","318.76438215399384","189.79329691377168","9.677824842674156","304.27244102844764","132.60440610046746","29.422880271739974","186.51093087223674","130.46605627373745","9.024100535694604","253.6944153831991"
"420000","213.15305372811812","123.42859199999069","285.94574935511935","146.10608085646993","89.554696312451","203.32626851583734","130.33310247101065","80.52283409288734","151.14560328259546","231.25878703616345","126.19593301583214","314.8115220640441","211.94414202883738","29.422880271739974","290.20010434109145","192.8422290133281","9.677824842674156","295.03679325253836","137.32864188247055","29.422880271739974","190.76891372851227","132.7139049129601","9.024100535694604","268.7859914783463"
"425000","210.86749438127904","106.14181990920333","286.91053965220374","148.37448694657735","85.44127392164621","208.7266824983711","140.16148082640396","99.37857139100797","174.89534630289663","238.076302719884","125.71309099212803","298.23799690860807","212.25566690505536","29.422880271739974","302.94132203048923","190.49726726094846","9.677824842674156","305.39611231168584","133.30714576306065","29.422880271739974","204.9346249935332","130.0440958714948","9.024100535694604","262.93739858336187"
"430000","220.1496661076745","118.23915237554993","283.931730108371","153.58348741599488","86.0985746798975","201.39363418264892","136.6461023139386","76.7912320131722","170.38098098913997","235.19453728494395","91.69353691942676","311.49568124544965","212.692745057876","29.422880271739974","309.68721321440586","195.26704753667948","9.677824842674156","299.56796819057274","132.27219401276446","29.422880271739974","211.95780152917996","120.07341169576247","9.024100535694604","253.09485595243618"
"435000","227.9228035855311","114.1651145845889","294.2917555315032","155.74123088364368","93.99805188714092","204.6587632614492","138.63273182418118","82.98187974476913","167.04372079607782","239.75308593383247","139.67939171726505","320.0531899868482","212.96817740338287","29.422880271739974","285.3908997386986","190.13290782636867","9.677824842674156","317.7622786459554","132.37729872981092","29.422880271739974","210.36913742320357","123.11540393298606","9.024100535694604","262.1996241611279"
"440000","216.68063676429347","101.59340473122887","271.0192547264904","141.87134512605354","91.016015472747","189.7266138564109","145.16638450019025","69.07217787299915","197.7634004268613","234.04692458447607","131.1075441858834","320.81360452408916","218.63742691247162","29.422880271739974","298.1295722922554","186.99642605854174","9.677824842674156","298.32570080311154","127.92699104700868","29.422880271739974","180.50746796714301","126.84576503437395","9.024100535694604","276.8237300274446"
"445000","224.13631567298057","109.25755653209853","305.5926171922642","146.59571940243632","82.10224474990913","204.27922531209953","143.82042472113943","72.72632745602223","222.8243875713626","236.44466082330035","114.91332444011125","318.7507994496029","211.9190147544001","29.422880271739974","275.14669687706385","174.3222656132628","9.677824842674156","303.11276419706405","128.8428047035107","29.422880271739974","181.17611978460133","132.97593385579685","9.024100535694604","281.9444009407349"
"450000","200.73418716660933","105.70508721198931","277.50473584632675","149.00866653808427","78.97542167998323","182.08341210404473","143.39113113541381","84.2900198579548","198.68041669702845","225.82697693449208","108.8888252065162","333.20659563595086","209.2760008120864","29.422880271739974","296.60444515257484","177.21341726921779","9.677824842674156","299.67985887954814","116.2397871958976","29.422880271739974","176.88297499325319","117.01810505982033","9.024100535694604","279.44864238407683"
"455000","217.87306021388093","101.88945422476462","286.7943728113573","156.84319643938161","78.25279491592427","201.19486392156676","143.02394908717554","61.46803764897072","211.4753268285478","236.03093148277077","114.26129095097278","329.35717410875714","209.93322606644082","29.422880271739974","326.6357144078191","174.66393778859631","9.677824842674156","272.32570287240935","125.42328050312672","29.422880271739974","206.20574594443642","118.55894898329325","9.024100535694604","231.06850251732573"
"460000","222.09708121934574","136.58362889679395","274.5117747385142","155.99155561566735","85.42513184104571","198.81835993389495","139.00784113898143","69.93885105069658","198.62880851252262","238.40897690104939","119.2984672174634","330.53953622523","205.6842728643667","29.422880271739974","302.881509750307","177.34579868392055","9.677824842674156","272.8347543855151","124.73602766559449","29.422880271739974","191.4068932835927","121.86984089548503","9.024100535694604","213.08467153420116"
"465000","225.4780333969849","116.59279055428048","285.02816979444276","157.19093226897988","74.8461107884957","204.56175839495612","145.44681494356828","96.76671148279345","207.73069732180548","237.86316622312856","124.91647142658528","332.79822946093054","205.13608858046163","29.422880271739974","287.8312318926849","179.86812021479625","9.677824842674156","285.25605669452824","131.95714898790004","29.422880271739974","200.83395034996596","131.519382137238","9.024100535694604","224.84129705053653"
"470000","220.61196086805185","109.61487714042207","307.9795805148798","154.31469852370452","60.362828201375876","207.73877672693197","145.91878697615041","95.02823871850622","192.65828687424954","228.75895348346754","104.84399689092342","338.83422128520476","193.47369346131967","29.422880271739974","292.0570696491276","177.2912378800079","9.677824842674156","260.1814253862368","126.96284099605842","29.422880271739974","202.67404881010643","132.40798373301584","9.024100535694604","236.69065597171192"
"475000","218.94625446248688","117.8670814232078","278.1998373889943","146.81720308755007","61.19214020595282","181.11541419284808","150.435792834929","111.68218987339905","220.90139214152046","233.76083172431723","135.84163016209993","334.6848955377319","203.78497141464655","29.422880271739974","317.0715580466025","170.65231163227662","9.677824842674156","262.7678033421322","126.81074928437104","29.422880271739974","188.43872543327933","130.38470542520278","9.024100535694604","273.2188054190403"
"480000","220.56866559357235","105.56246122007659","285.59914897966536","143.5640496646392","65.72494537882747","187.9045656463376","150.13056572374035","107.96880959954635","188.33873033810104","236.76822487834116","110.61696125103887","322.0598901772442","202.77994703564588","29.422880271739974","305.5701051596649","170.47645472263943","9.677824842674156","267.6933750489126","129.81461064439566","29.422880271739974","206.83030521365245","130.4616020902584","9.024100535694604","285.2518722998034"
"485000","217.29778505104974","116.63460765498792","268.76709979403364","149.38967916243013","91.13252770225742","174.2807519653426","154.03195657417973","106.48452399258603","214.20146384496314","218.56467068368346","101.69413914758948","297.77280447138764","208.041321445805","29.422880271739974","315.8997737223018","172.31287120510626","9.677824842674156","274.9956181868942","129.1793598743284","29.422880271739974","189.62275523063659","118.97672798713627","9.024100535694604","278.01983337118986"
"490000","210.59572180027914","123.95255629834267","272.22697114983623","142.47882714522208","77.67148088334949","176.3591234486403","151.59956864617112","84.03120415208693","209.12624856416022","221.607744125818","118.36746564933496","317.2956783204622","201.51747140914517","29.422880271739974","296.49824791252","162.7355994159444","9.677824842674156","277.0371056413848","128.03196824524971","29.422880271739974","198.74474899708235","117.75374925196328","9.024100535694604","273.59914057397316"
"495000","215.54774983622565","117.57889733556817","283.29381280137005","151.80645481595786","86.24290425901691","180.75729238289125","140.95980111769413","92.87519957618056","189.63834497915641","222.20696439843226","123.05269747841335","310.146681317293","217.82189513814762","29.422880271739974","323.5791288145164","162.20410675845173","9.677824842674156","259.84647011563203","128.9765144408831","29.422880271739974","189.459415927052","125.08750337787168","9.024100535694604","263.92627689183524"
"500000","223.22245866661655","106.97374386781951","278.07439447362924","151.2132152641111","61.6357552149934","189.76598796577116","146.124508052387","112.35660400750469","185.63567774876907","213.8465847679165","119.5240917808715","288.5091549125852","215.17262921232697","29.422880271739974","314.6062942190646","162.84514869687544","9.677824842674156","256.95603649351904","125.02803132206512","29.422880271739974","200.2125569260328","120.64593814262389","9.024100535694604","245.34771731188712"
