"Step","DDPG_EQL_FetchReachDense-v4_9 - eval/avg_reward","DDPG_EQL_FetchReachDense-v4_9 - eval/avg_reward__MIN","DDPG_EQL_FetchReachDense-v4_9 - eval/avg_reward__MAX","DDPG_EQL_FetchReachDense-v4_8 - eval/avg_reward","DDPG_EQL_FetchReachDense-v4_8 - eval/avg_reward__MIN","DDPG_EQL_FetchReachDense-v4_8 - eval/avg_reward__MAX","DDPG_EQL_FetchReachDense-v4_7 - eval/avg_reward","DDPG_EQL_FetchReachDense-v4_7 - eval/avg_reward__MIN","DDPG_EQL_FetchReachDense-v4_7 - eval/avg_reward__MAX","DDPG_EQL_FetchReachDense-v4_6 - eval/avg_reward","DDPG_EQL_FetchReachDense-v4_6 - eval/avg_reward__MIN","DDPG_EQL_FetchReachDense-v4_6 - eval/avg_reward__MAX","DDPG_EQL_FetchReachDense-v4_5 - eval/avg_reward","DDPG_EQL_FetchReachDense-v4_5 - eval/avg_reward__MIN","DDPG_EQL_FetchReachDense-v4_5 - eval/avg_reward__MAX","DDPG_EQL_FetchReachDense-v4_4 - eval/avg_reward","DDPG_EQL_FetchReachDense-v4_4 - eval/avg_reward__MIN","DDPG_EQL_FetchReachDense-v4_4 - eval/avg_reward__MAX","DDPG_EQL_FetchReachDense-v4_3 - eval/avg_reward","DDPG_EQL_FetchReachDense-v4_3 - eval/avg_reward__MIN","DDPG_EQL_FetchReachDense-v4_3 - eval/avg_reward__MAX","DDPG_EQL_FetchReachDense-v4_2 - eval/avg_reward","DDPG_EQL_FetchReachDense-v4_2 - eval/avg_reward__MIN","DDPG_EQL_FetchReachDense-v4_2 - eval/avg_reward__MAX","DDPG_EQL_FetchReachDense-v4_1 - eval/avg_reward","DDPG_EQL_FetchReachDense-v4_1 - eval/avg_reward__MIN","DDPG_EQL_FetchReachDense-v4_1 - eval/avg_reward__MAX","DDPG_EQL_FetchReachDense-v4_0 - eval/avg_reward","DDPG_EQL_FetchReachDense-v4_0 - eval/avg_reward__MIN","DDPG_EQL_FetchReachDense-v4_0 - eval/avg_reward__MAX"
"42000","-2.110300788899719","-2.110300788899719","-2.110300788899719","-1.8104017230697818","-1.8104017230697818","-1.8104017230697818","-0.7166009268093185","-0.7166009268093185","-0.7166009268093185","-1.7821192186740777","-1.7821192186740777","-1.7821192186740777","-2.002495446975232","-2.002495446975232","-2.002495446975232","-1.1169031398327733","-1.1169031398327733","-1.1169031398327733","-1.2248173012696395","-1.2248173012696395","-1.2248173012696395","-0.9402053006964431","-0.9402053006964431","-0.9402053006964431","-1.0281801503355508","-1.0281801503355508","-1.0281801503355508","-1.2153447175824197","-1.2153447175824197","-1.2153447175824197"
"42500","-2.0803257946722473","-2.0803257946722473","-2.0803257946722473","-1.2441149010035182","-1.2441149010035182","-1.2441149010035182","-1.0248350827572321","-1.0248350827572321","-1.0248350827572321","-1.697636849259163","-1.697636849259163","-1.697636849259163","-1.9066310261152726","-1.9066310261152726","-1.9066310261152726","-1.1558292528908525","-1.1558292528908525","-1.1558292528908525","-1.2309100109572748","-1.2309100109572748","-1.2309100109572748","-1.2096953726222683","-1.2096953726222683","-1.2096953726222683","-1.2869691294615244","-1.2869691294615244","-1.2869691294615244","-1.2988199508998548","-1.2988199508998548","-1.2988199508998548"
"43000","-1.5793773684368992","-1.5793773684368992","-1.5793773684368992","-1.2656882787137442","-1.2656882787137442","-1.2656882787137442","-0.9716062717997032","-0.9716062717997032","-0.9716062717997032","-1.6256614973793908","-1.6256614973793908","-1.6256614973793908","-1.6987381564241368","-1.6987381564241368","-1.6987381564241368","-1.237991436021812","-1.237991436021812","-1.237991436021812","-1.7838988371329396","-1.7838988371329396","-1.7838988371329396","-0.9702727203581929","-0.9702727203581929","-0.9702727203581929","-0.8291619253516475","-0.8291619253516475","-0.8291619253516475","-1.1590297117799904","-1.1590297117799904","-1.1590297117799904"
"43500","-1.5603735987492398","-1.5603735987492398","-1.5603735987492398","-2.0185263126415585","-2.0185263126415585","-2.0185263126415585","-1.073591024840758","-1.073591024840758","-1.073591024840758","-1.4580467362066172","-1.4580467362066172","-1.4580467362066172","-1.8600957934308842","-1.8600957934308842","-1.8600957934308842","-1.0984292836752554","-1.0984292836752554","-1.0984292836752554","-1.5309172633671575","-1.5309172633671575","-1.5309172633671575","-1.1515701487036154","-1.1515701487036154","-1.1515701487036154","-1.0361757659638187","-1.0361757659638187","-1.0361757659638187","-1.071676803311047","-1.071676803311047","-1.071676803311047"
"44000","-1.6299528391619158","-1.6299528391619158","-1.6299528391619158","-1.3073530832932927","-1.3073530832932927","-1.3073530832932927","-1.0676268165671903","-1.0676268165671903","-1.0676268165671903","-1.542757766616623","-1.542757766616623","-1.542757766616623","-1.7955756095272277","-1.7955756095272277","-1.7955756095272277","-1.1225739501955725","-1.1225739501955725","-1.1225739501955725","-1.360892372841717","-1.360892372841717","-1.360892372841717","-1.1296498603355452","-1.1296498603355452","-1.1296498603355452","-0.9663500012193685","-0.9663500012193685","-0.9663500012193685","-1.055805040874103","-1.055805040874103","-1.055805040874103"
"44500","-1.8585466604789525","-1.8585466604789525","-1.8585466604789525","-1.7216325801225303","-1.7216325801225303","-1.7216325801225303","-0.6991896672235101","-0.6991896672235101","-0.6991896672235101","-1.5711409965145395","-1.5711409965145395","-1.5711409965145395","-2.1649842260613807","-2.1649842260613807","-2.1649842260613807","-1.5332766945297198","-1.5332766945297198","-1.5332766945297198","-1.1582607105036071","-1.1582607105036071","-1.1582607105036071","-0.8184697816564357","-0.8184697816564357","-0.8184697816564357","-0.9017868042721912","-0.9017868042721912","-0.9017868042721912","-1.1525010213405251","-1.1525010213405251","-1.1525010213405251"
"45000","-1.9064964952828827","-1.9064964952828827","-1.9064964952828827","-1.3913772662804387","-1.3913772662804387","-1.3913772662804387","-0.8734117952795432","-0.8734117952795432","-0.8734117952795432","-1.5109859347399635","-1.5109859347399635","-1.5109859347399635","-1.7310280803812568","-1.7310280803812568","-1.7310280803812568","-1.0364980240556534","-1.0364980240556534","-1.0364980240556534","-1.3953755658644753","-1.3953755658644753","-1.3953755658644753","-0.9424949187062159","-0.9424949187062159","-0.9424949187062159","-0.9405999307201643","-0.9405999307201643","-0.9405999307201643","-1.355780935638602","-1.355780935638602","-1.355780935638602"
"45500","-1.312661365143677","-1.312661365143677","-1.312661365143677","-1.3290153499862676","-1.3290153499862676","-1.3290153499862676","-0.8776165854177048","-0.8776165854177048","-0.8776165854177048","-1.4993444542103385","-1.4993444542103385","-1.4993444542103385","-1.806459282314221","-1.806459282314221","-1.806459282314221","-1.056825821646672","-1.056825821646672","-1.056825821646672","-1.3128281083295321","-1.3128281083295321","-1.3128281083295321","-1.1561451522618789","-1.1561451522618789","-1.1561451522618789","-1.0607944755209537","-1.0607944755209537","-1.0607944755209537","-1.112297947446318","-1.112297947446318","-1.112297947446318"
"46000","-1.6346109012130825","-1.6346109012130825","-1.6346109012130825","-1.3843493777051328","-1.3843493777051328","-1.3843493777051328","-0.9643206722127857","-0.9643206722127857","-0.9643206722127857","-1.658545380184727","-1.658545380184727","-1.658545380184727","-1.8634545068505304","-1.8634545068505304","-1.8634545068505304","-1.613685497400228","-1.613685497400228","-1.613685497400228","-1.0375677931091236","-1.0375677931091236","-1.0375677931091236","-0.9247619533709566","-0.9247619533709566","-0.9247619533709566","-0.9751229277999439","-0.9751229277999439","-0.9751229277999439","-1.2785631817772942","-1.2785631817772942","-1.2785631817772942"
"46500","-1.2948006987434482","-1.2948006987434482","-1.2948006987434482","-1.1019754982304648","-1.1019754982304648","-1.1019754982304648","-0.8904120958002917","-0.8904120958002917","-0.8904120958002917","-1.4278221521609888","-1.4278221521609888","-1.4278221521609888","-1.8792007215826552","-1.8792007215826552","-1.8792007215826552","-1.0963880684064602","-1.0963880684064602","-1.0963880684064602","-1.0908276257620142","-1.0908276257620142","-1.0908276257620142","-0.9795593385912129","-0.9795593385912129","-0.9795593385912129","-1.0362679517893918","-1.0362679517893918","-1.0362679517893918","-1.3340114719881973","-1.3340114719881973","-1.3340114719881973"
"47000","-1.460280154089247","-1.460280154089247","-1.460280154089247","-1.2426889189964412","-1.2426889189964412","-1.2426889189964412","-1.0957460931787992","-1.0957460931787992","-1.0957460931787992","-1.4211164703140813","-1.4211164703140813","-1.4211164703140813","-1.7899683499721675","-1.7899683499721675","-1.7899683499721675","-2.190390594158946","-2.190390594158946","-2.190390594158946","-1.3061549443893101","-1.3061549443893101","-1.3061549443893101","-0.9420382771103764","-0.9420382771103764","-0.9420382771103764","-1.1614177259368381","-1.1614177259368381","-1.1614177259368381","-1.1733406566605518","-1.1733406566605518","-1.1733406566605518"
"47500","-1.556610637137831","-1.556610637137831","-1.556610637137831","-1.4473300292184275","-1.4473300292184275","-1.4473300292184275","-0.6560334295805018","-0.6560334295805018","-0.6560334295805018","-1.4544549641476374","-1.4544549641476374","-1.4544549641476374","-1.9694256444675051","-1.9694256444675051","-1.9694256444675051","-1.1750029901690282","-1.1750029901690282","-1.1750029901690282","-0.9814978248981892","-0.9814978248981892","-0.9814978248981892","-1.0598882335433237","-1.0598882335433237","-1.0598882335433237","-1.039722704790463","-1.039722704790463","-1.039722704790463","-1.0579837661728884","-1.0579837661728884","-1.0579837661728884"
"48000","-1.6032353615062576","-1.6032353615062576","-1.6032353615062576","-1.2529247903842045","-1.2529247903842045","-1.2529247903842045","-0.7772742205252268","-0.7772742205252268","-0.7772742205252268","-1.4263494091183389","-1.4263494091183389","-1.4263494091183389","-1.7646206580250787","-1.7646206580250787","-1.7646206580250787","-1.2040622535553047","-1.2040622535553047","-1.2040622535553047","-1.1457749051444153","-1.1457749051444153","-1.1457749051444153","-0.9157984613456026","-0.9157984613456026","-0.9157984613456026","-0.9421693434744943","-0.9421693434744943","-0.9421693434744943","-1.2459721689935028","-1.2459721689935028","-1.2459721689935028"
"48500","-1.766839148226942","-1.766839148226942","-1.766839148226942","-1.1849975968869682","-1.1849975968869682","-1.1849975968869682","-0.9704548517536506","-0.9704548517536506","-0.9704548517536506","-1.3616060693089778","-1.3616060693089778","-1.3616060693089778","-1.8364216503026083","-1.8364216503026083","-1.8364216503026083","-0.9839423369563509","-0.9839423369563509","-0.9839423369563509","-0.9512376598605737","-0.9512376598605737","-0.9512376598605737","-1.0367801999189594","-1.0367801999189594","-1.0367801999189594","-1.0103863927797527","-1.0103863927797527","-1.0103863927797527","-1.2021534833175995","-1.2021534833175995","-1.2021534833175995"
"49000","-1.5886040408506847","-1.5886040408506847","-1.5886040408506847","-1.0155176700202149","-1.0155176700202149","-1.0155176700202149","-0.862126353995715","-0.862126353995715","-0.862126353995715","-1.442820120617795","-1.442820120617795","-1.442820120617795","-1.7264640969084706","-1.7264640969084706","-1.7264640969084706","-0.9100161472191284","-0.9100161472191284","-0.9100161472191284","-0.9415374119129021","-0.9415374119129021","-0.9415374119129021","-1.007672176864741","-1.007672176864741","-1.007672176864741","-0.9367432540467462","-0.9367432540467462","-0.9367432540467462","-1.1140881194824235","-1.1140881194824235","-1.1140881194824235"
"49500","-1.3860605590854864","-1.3860605590854864","-1.3860605590854864","-1.6951188437794087","-1.6951188437794087","-1.6951188437794087","-0.8453020524261392","-0.8453020524261392","-0.8453020524261392","-1.4580427575258381","-1.4580427575258381","-1.4580427575258381","-1.5779679919362437","-1.5779679919362437","-1.5779679919362437","-1.2162274926523255","-1.2162274926523255","-1.2162274926523255","-1.044657001161871","-1.044657001161871","-1.044657001161871","-1.035433669456809","-1.035433669456809","-1.035433669456809","-1.0622333752901423","-1.0622333752901423","-1.0622333752901423","-1.2347512374031904","-1.2347512374031904","-1.2347512374031904"
"50000","-1.7317121895272738","-1.7317121895272738","-1.7317121895272738","-1.5760548908271619","-1.5760548908271619","-1.5760548908271619","-0.8596018279229822","-0.8596018279229822","-0.8596018279229822","-1.5237455148089656","-1.5237455148089656","-1.5237455148089656","-1.6033487628982683","-1.6033487628982683","-1.6033487628982683","-1.0055564483832153","-1.0055564483832153","-1.0055564483832153","-1.063380342376585","-1.063380342376585","-1.063380342376585","-1.1321347525298258","-1.1321347525298258","-1.1321347525298258","-1.0165548685198555","-1.0165548685198555","-1.0165548685198555","-1.1996663749180376","-1.1996663749180376","-1.1996663749180376"
