"Step","DDPG_TAAC_FetchReachDense-v4_19 - eval/avg_reward","DDPG_TAAC_FetchReachDense-v4_19 - eval/avg_reward__MIN","DDPG_TAAC_FetchReachDense-v4_19 - eval/avg_reward__MAX","DDPG_TAAC_FetchReachDense-v4_18 - eval/avg_reward","DDPG_TAAC_FetchReachDense-v4_18 - eval/avg_reward__MIN","DDPG_TAAC_FetchReachDense-v4_18 - eval/avg_reward__MAX","DDPG_TAAC_FetchReachDense-v4_17 - eval/avg_reward","DDPG_TAAC_FetchReachDense-v4_17 - eval/avg_reward__MIN","DDPG_TAAC_FetchReachDense-v4_17 - eval/avg_reward__MAX","DDPG_TAAC_FetchReachDense-v4_16 - eval/avg_reward","DDPG_TAAC_FetchReachDense-v4_16 - eval/avg_reward__MIN","DDPG_TAAC_FetchReachDense-v4_16 - eval/avg_reward__MAX","DDPG_TAAC_FetchReachDense-v4_15 - eval/avg_reward","DDPG_TAAC_FetchReachDense-v4_15 - eval/avg_reward__MIN","DDPG_TAAC_FetchReachDense-v4_15 - eval/avg_reward__MAX","DDPG_TAAC_FetchReachDense-v4_14 - eval/avg_reward","DDPG_TAAC_FetchReachDense-v4_14 - eval/avg_reward__MIN","DDPG_TAAC_FetchReachDense-v4_14 - eval/avg_reward__MAX","DDPG_TAAC_FetchReachDense-v4_13 - eval/avg_reward","DDPG_TAAC_FetchReachDense-v4_13 - eval/avg_reward__MIN","DDPG_TAAC_FetchReachDense-v4_13 - eval/avg_reward__MAX","DDPG_TAAC_FetchReachDense-v4_12 - eval/avg_reward","DDPG_TAAC_FetchReachDense-v4_12 - eval/avg_reward__MIN","DDPG_TAAC_FetchReachDense-v4_12 - eval/avg_reward__MAX","DDPG_TAAC_FetchReachDense-v4_11 - eval/avg_reward","DDPG_TAAC_FetchReachDense-v4_11 - eval/avg_reward__MIN","DDPG_TAAC_FetchReachDense-v4_11 - eval/avg_reward__MAX","DDPG_TAAC_FetchReachDense-v4_10 - eval/avg_reward","DDPG_TAAC_FetchReachDense-v4_10 - eval/avg_reward__MIN","DDPG_TAAC_FetchReachDense-v4_10 - eval/avg_reward__MAX","DDPG_TAAC_FetchReachDense-v4_9 - eval/avg_reward","DDPG_TAAC_FetchReachDense-v4_9 - eval/avg_reward__MIN","DDPG_TAAC_FetchReachDense-v4_9 - eval/avg_reward__MAX","DDPG_TAAC_FetchReachDense-v4_8 - eval/avg_reward","DDPG_TAAC_FetchReachDense-v4_8 - eval/avg_reward__MIN","DDPG_TAAC_FetchReachDense-v4_8 - eval/avg_reward__MAX","DDPG_TAAC_FetchReachDense-v4_7 - eval/avg_reward","DDPG_TAAC_FetchReachDense-v4_7 - eval/avg_reward__MIN","DDPG_TAAC_FetchReachDense-v4_7 - eval/avg_reward__MAX","DDPG_TAAC_FetchReachDense-v4_6 - eval/avg_reward","DDPG_TAAC_FetchReachDense-v4_6 - eval/avg_reward__MIN","DDPG_TAAC_FetchReachDense-v4_6 - eval/avg_reward__MAX","DDPG_TAAC_FetchReachDense-v4_5 - eval/avg_reward","DDPG_TAAC_FetchReachDense-v4_5 - eval/avg_reward__MIN","DDPG_TAAC_FetchReachDense-v4_5 - eval/avg_reward__MAX","DDPG_TAAC_FetchReachDense-v4_4 - eval/avg_reward","DDPG_TAAC_FetchReachDense-v4_4 - eval/avg_reward__MIN","DDPG_TAAC_FetchReachDense-v4_4 - eval/avg_reward__MAX","DDPG_TAAC_FetchReachDense-v4_3 - eval/avg_reward","DDPG_TAAC_FetchReachDense-v4_3 - eval/avg_reward__MIN","DDPG_TAAC_FetchReachDense-v4_3 - eval/avg_reward__MAX","DDPG_TAAC_FetchReachDense-v4_2 - eval/avg_reward","DDPG_TAAC_FetchReachDense-v4_2 - eval/avg_reward__MIN","DDPG_TAAC_FetchReachDense-v4_2 - eval/avg_reward__MAX","DDPG_TAAC_FetchReachDense-v4_1 - eval/avg_reward","DDPG_TAAC_FetchReachDense-v4_1 - eval/avg_reward__MIN","DDPG_TAAC_FetchReachDense-v4_1 - eval/avg_reward__MAX","DDPG_TAAC_FetchReachDense-v4_0 - eval/avg_reward","DDPG_TAAC_FetchReachDense-v4_0 - eval/avg_reward__MIN","DDPG_TAAC_FetchReachDense-v4_0 - eval/avg_reward__MAX"
"15000","-1.9847106685378884","-1.9847106685378884","-1.9847106685378884","-1.7952048392061701","-1.7952048392061701","-1.7952048392061701","-2.8989754055320502","-2.8989754055320502","-2.8989754055320502","-3.0983144525603232","-3.0983144525603232","-3.0983144525603232","-2.96394771133554","-2.96394771133554","-2.96394771133554","-2.8330977269158475","-2.8330977269158475","-2.8330977269158475","-2.791403799031186","-2.791403799031186","-2.791403799031186","-3.9242160137822433","-3.9242160137822433","-3.9242160137822433","-2.7831390887908283","-2.7831390887908283","-2.7831390887908283","-3.3916670145723176","-3.3916670145723176","-3.3916670145723176","-2.7071318004622813","-2.7071318004622813","-2.7071318004622813","-2.5049235117056567","-2.5049235117056567","-2.5049235117056567","-2.474100414466937","-2.474100414466937","-2.474100414466937","-3.1977675967637533","-3.1977675967637533","-3.1977675967637533","-2.0897105658841917","-2.0897105658841917","-2.0897105658841917","-2.1623173905570283","-2.1623173905570283","-2.1623173905570283","-2.8181449936322926","-2.8181449936322926","-2.8181449936322926","-2.644806333076835","-2.644806333076835","-2.644806333076835","-3.224977183095502","-3.224977183095502","-3.224977183095502","-3.864031840442216","-3.864031840442216","-3.864031840442216"
"15500","-2.2888028770907693","-2.2888028770907693","-2.2888028770907693","-1.6209015122806627","-1.6209015122806627","-1.6209015122806627","-3.0806637215991954","-3.0806637215991954","-3.0806637215991954","-2.9949138778803253","-2.9949138778803253","-2.9949138778803253","-4.29502290915697","-4.29502290915697","-4.29502290915697","-2.630058024667272","-2.630058024667272","-2.630058024667272","-2.5952689652268064","-2.5952689652268064","-2.5952689652268064","-4.047701194976154","-4.047701194976154","-4.047701194976154","-2.4445663935029627","-2.4445663935029627","-2.4445663935029627","-2.9106229121318186","-2.9106229121318186","-2.9106229121318186","-2.9945686908077613","-2.9945686908077613","-2.9945686908077613","-2.380956449592205","-2.380956449592205","-2.380956449592205","-2.2766634310980924","-2.2766634310980924","-2.2766634310980924","-3.712587909751003","-3.712587909751003","-3.712587909751003","-1.654991726754702","-1.654991726754702","-1.654991726754702","-2.3308489490635127","-2.3308489490635127","-2.3308489490635127","-3.202124702897989","-3.202124702897989","-3.202124702897989","-2.181344559736014","-2.181344559736014","-2.181344559736014","-2.8567028171934608","-2.8567028171934608","-2.8567028171934608","-3.514818148344716","-3.514818148344716","-3.514818148344716"
"16000","-2.205061443368147","-2.205061443368147","-2.205061443368147","-1.5720728190695243","-1.5720728190695243","-1.5720728190695243","-2.827279428815195","-2.827279428815195","-2.827279428815195","-4.179537913098706","-4.179537913098706","-4.179537913098706","-1.93645629360065","-1.93645629360065","-1.93645629360065","-2.3988650974722345","-2.3988650974722345","-2.3988650974722345","-2.640508684658938","-2.640508684658938","-2.640508684658938","-4.056411566532397","-4.056411566532397","-4.056411566532397","-1.794620790753872","-1.794620790753872","-1.794620790753872","-2.840909721305952","-2.840909721305952","-2.840909721305952","-2.8489038618168676","-2.8489038618168676","-2.8489038618168676","-2.046421007972294","-2.046421007972294","-2.046421007972294","-2.4591198762464317","-2.4591198762464317","-2.4591198762464317","-3.962041656287455","-3.962041656287455","-3.962041656287455","-1.5890320232322206","-1.5890320232322206","-1.5890320232322206","-2.2190717464642224","-2.2190717464642224","-2.2190717464642224","-3.348504007606016","-3.348504007606016","-3.348504007606016","-2.1432714588185173","-2.1432714588185173","-2.1432714588185173","-3.5817159330108295","-3.5817159330108295","-3.5817159330108295","-3.7510836188401115","-3.7510836188401115","-3.7510836188401115"
"16500","-2.1942039903291986","-2.1942039903291986","-2.1942039903291986","-1.6925379685239796","-1.6925379685239796","-1.6925379685239796","-2.7222930969899637","-2.7222930969899637","-2.7222930969899637","-3.821447783189258","-3.821447783189258","-3.821447783189258","-2.3462570703084475","-2.3462570703084475","-2.3462570703084475","-2.7672034767271705","-2.7672034767271705","-2.7672034767271705","-2.8377934949750045","-2.8377934949750045","-2.8377934949750045","-4.262239671267542","-4.262239671267542","-4.262239671267542","-2.060875219980301","-2.060875219980301","-2.060875219980301","-2.928357876415962","-2.928357876415962","-2.928357876415962","-3.7202671026582346","-3.7202671026582346","-3.7202671026582346","-2.278118694907877","-2.278118694907877","-2.278118694907877","-2.8970077658387186","-2.8970077658387186","-2.8970077658387186","-3.6375984238033725","-3.6375984238033725","-3.6375984238033725","-1.3317778762143777","-1.3317778762143777","-1.3317778762143777","-2.36023143125605","-2.36023143125605","-2.36023143125605","-2.840068350909415","-2.840068350909415","-2.840068350909415","-1.8917034737570813","-1.8917034737570813","-1.8917034737570813","-3.200627420579104","-3.200627420579104","-3.200627420579104","-3.432060219777051","-3.432060219777051","-3.432060219777051"
"17000","-2.1974641965397215","-2.1974641965397215","-2.1974641965397215","-1.4343177944024341","-1.4343177944024341","-1.4343177944024341","-2.6395890361897956","-2.6395890361897956","-2.6395890361897956","-2.954660983694108","-2.954660983694108","-2.954660983694108","-2.087964110342674","-2.087964110342674","-2.087964110342674","-2.373983341431597","-2.373983341431597","-2.373983341431597","-2.929136871239561","-2.929136871239561","-2.929136871239561","-4.4900066075756895","-4.4900066075756895","-4.4900066075756895","-1.2998499674145703","-1.2998499674145703","-1.2998499674145703","-4.049538292025647","-4.049538292025647","-4.049538292025647","-2.5041838094477646","-2.5041838094477646","-2.5041838094477646","-2.2469079169274133","-2.2469079169274133","-2.2469079169274133","-2.582649697351923","-2.582649697351923","-2.582649697351923","-4.741961147189004","-4.741961147189004","-4.741961147189004","-1.8466942404596565","-1.8466942404596565","-1.8466942404596565","-1.927729677871751","-1.927729677871751","-1.927729677871751","-2.7111585138187024","-2.7111585138187024","-2.7111585138187024","-1.878223807472191","-1.878223807472191","-1.878223807472191","-3.237168576031421","-3.237168576031421","-3.237168576031421","-3.9291332572540734","-3.9291332572540734","-3.9291332572540734"
"17500","-2.24146293126655","-2.24146293126655","-2.24146293126655","-1.6645578034743174","-1.6645578034743174","-1.6645578034743174","-2.656225448436262","-2.656225448436262","-2.656225448436262","-2.8324383492790126","-2.8324383492790126","-2.8324383492790126","-1.4438634329126656","-1.4438634329126656","-1.4438634329126656","-2.3633611131554138","-2.3633611131554138","-2.3633611131554138","-2.8505346011498043","-2.8505346011498043","-2.8505346011498043","-4.8939683272722805","-4.8939683272722805","-4.8939683272722805","-1.2587696908760015","-1.2587696908760015","-1.2587696908760015","-3.3921896107873137","-3.3921896107873137","-3.3921896107873137","-2.7401744271464334","-2.7401744271464334","-2.7401744271464334","-1.9269933086982534","-1.9269933086982534","-1.9269933086982534","-2.5992061365833274","-2.5992061365833274","-2.5992061365833274","-3.9325812565029885","-3.9325812565029885","-3.9325812565029885","-1.4230317703610225","-1.4230317703610225","-1.4230317703610225","-2.8376292221384403","-2.8376292221384403","-2.8376292221384403","-2.7800985089898576","-2.7800985089898576","-2.7800985089898576","-1.5459980037710934","-1.5459980037710934","-1.5459980037710934","-2.9662437646616913","-2.9662437646616913","-2.9662437646616913","-3.7612649977480337","-3.7612649977480337","-3.7612649977480337"
"18000","-2.8314074719215907","-2.8314074719215907","-2.8314074719215907","-1.7166829134386685","-1.7166829134386685","-1.7166829134386685","-2.241626353877521","-2.241626353877521","-2.241626353877521","-2.723926171473212","-2.723926171473212","-2.723926171473212","-1.3508444922162677","-1.3508444922162677","-1.3508444922162677","-2.2297105309395397","-2.2297105309395397","-2.2297105309395397","-2.112047161952664","-2.112047161952664","-2.112047161952664","-4.657061661463647","-4.657061661463647","-4.657061661463647","-1.8576826389780212","-1.8576826389780212","-1.8576826389780212","-3.2040653284718426","-3.2040653284718426","-3.2040653284718426","-2.9312773453204906","-2.9312773453204906","-2.9312773453204906","-2.141729840929185","-2.141729840929185","-2.141729840929185","-2.4760177810062616","-2.4760177810062616","-2.4760177810062616","-3.7582637028041845","-3.7582637028041845","-3.7582637028041845","-1.0770907221582826","-1.0770907221582826","-1.0770907221582826","-1.865016145757807","-1.865016145757807","-1.865016145757807","-2.4142394388233672","-2.4142394388233672","-2.4142394388233672","-1.490128948695571","-1.490128948695571","-1.490128948695571","-2.77902043664358","-2.77902043664358","-2.77902043664358","-3.757316997282691","-3.757316997282691","-3.757316997282691"
"18500","-2.452491816054382","-2.452491816054382","-2.452491816054382","-1.600651681597069","-1.600651681597069","-1.600651681597069","-2.0805704048917257","-2.0805704048917257","-2.0805704048917257","-2.4939129035515135","-2.4939129035515135","-2.4939129035515135","-1.3205968525171172","-1.3205968525171172","-1.3205968525171172","-1.8251671739322635","-1.8251671739322635","-1.8251671739322635","-2.307567655358311","-2.307567655358311","-2.307567655358311","-4.851718393681148","-4.851718393681148","-4.851718393681148","-1.8644987377717392","-1.8644987377717392","-1.8644987377717392","-3.9518266505163524","-3.9518266505163524","-3.9518266505163524","-2.6923391205548026","-2.6923391205548026","-2.6923391205548026","-2.3564996737965727","-2.3564996737965727","-2.3564996737965727","-2.716808821002055","-2.716808821002055","-2.716808821002055","-3.7786376251798246","-3.7786376251798246","-3.7786376251798246","-1.2606875387821925","-1.2606875387821925","-1.2606875387821925","-1.8969887339570721","-1.8969887339570721","-1.8969887339570721","-2.8055363159459965","-2.8055363159459965","-2.8055363159459965","-1.515027016598255","-1.515027016598255","-1.515027016598255","-2.7990815231553245","-2.7990815231553245","-2.7990815231553245","-3.834426815277523","-3.834426815277523","-3.834426815277523"
"19000","-2.2733165330142637","-2.2733165330142637","-2.2733165330142637","-1.7759781922256632","-1.7759781922256632","-1.7759781922256632","-1.9576254045994155","-1.9576254045994155","-1.9576254045994155","-2.223470642498537","-2.223470642498537","-2.223470642498537","-1.5940118764102007","-1.5940118764102007","-1.5940118764102007","-1.981500842812427","-1.981500842812427","-1.981500842812427","-2.492504126957892","-2.492504126957892","-2.492504126957892","-5.14581341412268","-5.14581341412268","-5.14581341412268","-2.145354184034947","-2.145354184034947","-2.145354184034947","-3.083124818964883","-3.083124818964883","-3.083124818964883","-2.31867984209776","-2.31867984209776","-2.31867984209776","-2.484454905048132","-2.484454905048132","-2.484454905048132","-2.7940311504770965","-2.7940311504770965","-2.7940311504770965","-3.1858615371853825","-3.1858615371853825","-3.1858615371853825","-2.501672587329001","-2.501672587329001","-2.501672587329001","-2.2004447443640234","-2.2004447443640234","-2.2004447443640234","-3.20247760796489","-3.20247760796489","-3.20247760796489","-1.4224613025330464","-1.4224613025330464","-1.4224613025330464","-2.640177319463865","-2.640177319463865","-2.640177319463865","-3.8057671959282073","-3.8057671959282073","-3.8057671959282073"
"19500","-2.2762221548926047","-2.2762221548926047","-2.2762221548926047","-1.3789353118550927","-1.3789353118550927","-1.3789353118550927","-1.8320461380211874","-1.8320461380211874","-1.8320461380211874","-2.650134242570426","-2.650134242570426","-2.650134242570426","-1.6259466293446967","-1.6259466293446967","-1.6259466293446967","-2.15346507742528","-2.15346507742528","-2.15346507742528","-2.691110080219888","-2.691110080219888","-2.691110080219888","-5.065888314464267","-5.065888314464267","-5.065888314464267","-1.9323744329667747","-1.9323744329667747","-1.9323744329667747","-3.076397307149073","-3.076397307149073","-3.076397307149073","-2.487376964130097","-2.487376964130097","-2.487376964130097","-2.5171680274868535","-2.5171680274868535","-2.5171680274868535","-3.1778348671785217","-3.1778348671785217","-3.1778348671785217","-3.126024130055376","-3.126024130055376","-3.126024130055376","-1.8181221030788879","-1.8181221030788879","-1.8181221030788879","-1.81589560080089","-1.81589560080089","-1.81589560080089","-2.681250042090272","-2.681250042090272","-2.681250042090272","-1.413087784271189","-1.413087784271189","-1.413087784271189","-2.9209171462089154","-2.9209171462089154","-2.9209171462089154","-3.8109286931974102","-3.8109286931974102","-3.8109286931974102"
"20000","-2.5903774106608983","-2.5903774106608983","-2.5903774106608983","-1.741625598367849","-1.741625598367849","-1.741625598367849","-1.8090011147245775","-1.8090011147245775","-1.8090011147245775","-2.1463851726899574","-2.1463851726899574","-2.1463851726899574","-1.7042490022801502","-1.7042490022801502","-1.7042490022801502","-2.768913621309427","-2.768913621309427","-2.768913621309427","-3.2893173688591886","-3.2893173688591886","-3.2893173688591886","-4.364279667422705","-4.364279667422705","-4.364279667422705","-2.0997564992057063","-2.0997564992057063","-2.0997564992057063","-3.9270268138441673","-3.9270268138441673","-3.9270268138441673","-2.387612645117129","-2.387612645117129","-2.387612645117129","-2.259840284491053","-2.259840284491053","-2.259840284491053","-2.9825316050307027","-2.9825316050307027","-2.9825316050307027","-2.9168294796484235","-2.9168294796484235","-2.9168294796484235","-1.2277897924576977","-1.2277897924576977","-1.2277897924576977","-2.1917705054438334","-2.1917705054438334","-2.1917705054438334","-4.029359224123839","-4.029359224123839","-4.029359224123839","-1.7008745094761615","-1.7008745094761615","-1.7008745094761615","-2.717872777935909","-2.717872777935909","-2.717872777935909","-3.373587989701984","-3.373587989701984","-3.373587989701984"
"20500","-2.4513873921606724","-2.4513873921606724","-2.4513873921606724","-1.6445011078200715","-1.6445011078200715","-1.6445011078200715","-1.9888873307604378","-1.9888873307604378","-1.9888873307604378","-2.0268316034378904","-2.0268316034378904","-2.0268316034378904","-1.6103078314479475","-1.6103078314479475","-1.6103078314479475","-2.5593302089344823","-2.5593302089344823","-2.5593302089344823","-3.1588397383807822","-3.1588397383807822","-3.1588397383807822","-4.9153117973204346","-4.9153117973204346","-4.9153117973204346","-1.3361965204252464","-1.3361965204252464","-1.3361965204252464","-3.23150626223853","-3.23150626223853","-3.23150626223853","-2.6340346571997033","-2.6340346571997033","-2.6340346571997033","-2.699936462623275","-2.699936462623275","-2.699936462623275","-3.142016851754282","-3.142016851754282","-3.142016851754282","-3.087046669330334","-3.087046669330334","-3.087046669330334","-1.745335139162106","-1.745335139162106","-1.745335139162106","-2.163742450842931","-2.163742450842931","-2.163742450842931","-3.4749467892932904","-3.4749467892932904","-3.4749467892932904","-1.4722312347794153","-1.4722312347794153","-1.4722312347794153","-2.9217308874574663","-2.9217308874574663","-2.9217308874574663","-2.875689405311843","-2.875689405311843","-2.875689405311843"
"21000","-2.4150712251238584","-2.4150712251238584","-2.4150712251238584","-1.8848443606062222","-1.8848443606062222","-1.8848443606062222","-1.752046749106747","-1.752046749106747","-1.752046749106747","-2.1297761253949354","-2.1297761253949354","-2.1297761253949354","-1.46883910504487","-1.46883910504487","-1.46883910504487","-2.81122549835836","-2.81122549835836","-2.81122549835836","-2.9700285694645343","-2.9700285694645343","-2.9700285694645343","-5.984330107511222","-5.984330107511222","-5.984330107511222","-1.6370781547815259","-1.6370781547815259","-1.6370781547815259","-3.5661249099225643","-3.5661249099225643","-3.5661249099225643","-2.6149333236976346","-2.6149333236976346","-2.6149333236976346","-2.6004176773743723","-2.6004176773743723","-2.6004176773743723","-2.8130359891343106","-2.8130359891343106","-2.8130359891343106","-2.5198021125302943","-2.5198021125302943","-2.5198021125302943","-1.0422675840487474","-1.0422675840487474","-1.0422675840487474","-2.3594092376355835","-2.3594092376355835","-2.3594092376355835","-3.2104846516643684","-3.2104846516643684","-3.2104846516643684","-1.7754874870842752","-1.7754874870842752","-1.7754874870842752","-3.395336862092441","-3.395336862092441","-3.395336862092441","-2.865130839852953","-2.865130839852953","-2.865130839852953"
"21500","-2.796950873220442","-2.796950873220442","-2.796950873220442","-2.194329675253587","-2.194329675253587","-2.194329675253587","-1.6894246014087073","-1.6894246014087073","-1.6894246014087073","-1.942423902531138","-1.942423902531138","-1.942423902531138","-2.042411000770381","-2.042411000770381","-2.042411000770381","-2.6778189446542937","-2.6778189446542937","-2.6778189446542937","-2.403220622492036","-2.403220622492036","-2.403220622492036","-7.519424766099246","-7.519424766099246","-7.519424766099246","-1.8772415695691684","-1.8772415695691684","-1.8772415695691684","-2.788511767010872","-2.788511767010872","-2.788511767010872","-2.7498097988407366","-2.7498097988407366","-2.7498097988407366","-3.2066726312272373","-3.2066726312272373","-3.2066726312272373","-3.0430985299531166","-3.0430985299531166","-3.0430985299531166","-3.1395552285912895","-3.1395552285912895","-3.1395552285912895","-1.0810368147529974","-1.0810368147529974","-1.0810368147529974","-1.8959461398541642","-1.8959461398541642","-1.8959461398541642","-2.9707040158763474","-2.9707040158763474","-2.9707040158763474","-1.8404587152884573","-1.8404587152884573","-1.8404587152884573","-3.187157899951982","-3.187157899951982","-3.187157899951982","-3.0558436734776677","-3.0558436734776677","-3.0558436734776677"
"22000","-2.4908736764603825","-2.4908736764603825","-2.4908736764603825","-1.6869976892286025","-1.6869976892286025","-1.6869976892286025","-1.675520505584879","-1.675520505584879","-1.675520505584879","-1.913886457356655","-1.913886457356655","-1.913886457356655","-1.5890817212894308","-1.5890817212894308","-1.5890817212894308","-2.765480381507415","-2.765480381507415","-2.765480381507415","-2.7943032623435036","-2.7943032623435036","-2.7943032623435036","-6.267545344785985","-6.267545344785985","-6.267545344785985","-2.3884694457583584","-2.3884694457583584","-2.3884694457583584","-2.568670067284466","-2.568670067284466","-2.568670067284466","-2.387419151203629","-2.387419151203629","-2.387419151203629","-2.4930853569929448","-2.4930853569929448","-2.4930853569929448","-3.0204318056148574","-3.0204318056148574","-3.0204318056148574","-2.5297527699678546","-2.5297527699678546","-2.5297527699678546","-1.438025534055076","-1.438025534055076","-1.438025534055076","-2.0469985564485462","-2.0469985564485462","-2.0469985564485462","-2.9272082005368736","-2.9272082005368736","-2.9272082005368736","-1.8830018336277892","-1.8830018336277892","-1.8830018336277892","-2.972633207967937","-2.972633207967937","-2.972633207967937","-2.870281260128186","-2.870281260128186","-2.870281260128186"
"22500","-2.6643434906668046","-2.6643434906668046","-2.6643434906668046","-1.8344076742367388","-1.8344076742367388","-1.8344076742367388","-1.6569896535006232","-1.6569896535006232","-1.6569896535006232","-2.5133945907077657","-2.5133945907077657","-2.5133945907077657","-1.8558075891140422","-1.8558075891140422","-1.8558075891140422","-2.5725117894326752","-2.5725117894326752","-2.5725117894326752","-2.3486919387465988","-2.3486919387465988","-2.3486919387465988","-6.289362553221322","-6.289362553221322","-6.289362553221322","-2.252778642500104","-2.252778642500104","-2.252778642500104","-2.354634001558845","-2.354634001558845","-2.354634001558845","-2.353871091343754","-2.353871091343754","-2.353871091343754","-2.5462925121769757","-2.5462925121769757","-2.5462925121769757","-3.0627382364769904","-3.0627382364769904","-3.0627382364769904","-2.173072365354307","-2.173072365354307","-2.173072365354307","-1.9022983428656706","-1.9022983428656706","-1.9022983428656706","-1.8966631784882029","-1.8966631784882029","-1.8966631784882029","-2.9927675428056437","-2.9927675428056437","-2.9927675428056437","-1.6104780988548502","-1.6104780988548502","-1.6104780988548502","-3.336644767397761","-3.336644767397761","-3.336644767397761","-3.1569782565082614","-3.1569782565082614","-3.1569782565082614"
"23000","-2.3843146070708188","-2.3843146070708188","-2.3843146070708188","-1.6995298968569106","-1.6995298968569106","-1.6995298968569106","-2.083588851960029","-2.083588851960029","-2.083588851960029","-3.2616308698914365","-3.2616308698914365","-3.2616308698914365","-1.5904860982036004","-1.5904860982036004","-1.5904860982036004","-2.720441155824873","-2.720441155824873","-2.720441155824873","-2.628116737497649","-2.628116737497649","-2.628116737497649","-5.677326933407634","-5.677326933407634","-5.677326933407634","-2.1288759434201716","-2.1288759434201716","-2.1288759434201716","-2.1840252376550313","-2.1840252376550313","-2.1840252376550313","-2.7806414846865772","-2.7806414846865772","-2.7806414846865772","-3.6375109892629225","-3.6375109892629225","-3.6375109892629225","-3.050028553371159","-3.050028553371159","-3.050028553371159","-2.811134207107893","-2.811134207107893","-2.811134207107893","-1.186723283555072","-1.186723283555072","-1.186723283555072","-2.4255895901699107","-2.4255895901699107","-2.4255895901699107","-2.6615325198590503","-2.6615325198590503","-2.6615325198590503","-1.6970034347141358","-1.6970034347141358","-1.6970034347141358","-3.2835811756327855","-3.2835811756327855","-3.2835811756327855","-2.723107473859397","-2.723107473859397","-2.723107473859397"
"23500","-2.6834262263871365","-2.6834262263871365","-2.6834262263871365","-1.5700600486406198","-1.5700600486406198","-1.5700600486406198","-1.9233338519682093","-1.9233338519682093","-1.9233338519682093","-2.2863460049451305","-2.2863460049451305","-2.2863460049451305","-1.8555053940106032","-1.8555053940106032","-1.8555053940106032","-2.5808784553629267","-2.5808784553629267","-2.5808784553629267","-2.3909531753721707","-2.3909531753721707","-2.3909531753721707","-5.616315523625538","-5.616315523625538","-5.616315523625538","-2.353916142133193","-2.353916142133193","-2.353916142133193","-2.5667399537440927","-2.5667399537440927","-2.5667399537440927","-2.664364342033704","-2.664364342033704","-2.664364342033704","-3.3947034653761086","-3.3947034653761086","-3.3947034653761086","-2.8065208705519646","-2.8065208705519646","-2.8065208705519646","-2.150520421828044","-2.150520421828044","-2.150520421828044","-1.9034225459893697","-1.9034225459893697","-1.9034225459893697","-1.7966461262942754","-1.7966461262942754","-1.7966461262942754","-2.884227304916206","-2.884227304916206","-2.884227304916206","-2.3181012405581205","-2.3181012405581205","-2.3181012405581205","-3.4889041362827085","-3.4889041362827085","-3.4889041362827085","-2.6824544983152356","-2.6824544983152356","-2.6824544983152356"
"24000","-2.6497190573211267","-2.6497190573211267","-2.6497190573211267","-1.5056721214523754","-1.5056721214523754","-1.5056721214523754","-2.0087134563703555","-2.0087134563703555","-2.0087134563703555","-2.0829869208033958","-2.0829869208033958","-2.0829869208033958","-2.0654533362210428","-2.0654533362210428","-2.0654533362210428","-2.153153829733882","-2.153153829733882","-2.153153829733882","-2.4351792067418385","-2.4351792067418385","-2.4351792067418385","-5.589325532263674","-5.589325532263674","-5.589325532263674","-2.3948107399209855","-2.3948107399209855","-2.3948107399209855","-2.0825304685183292","-2.0825304685183292","-2.0825304685183292","-2.5883062818869806","-2.5883062818869806","-2.5883062818869806","-3.6496079445461804","-3.6496079445461804","-3.6496079445461804","-2.6755841497533615","-2.6755841497533615","-2.6755841497533615","-2.5265536111239824","-2.5265536111239824","-2.5265536111239824","-2.56158421234211","-2.56158421234211","-2.56158421234211","-1.8731786639294754","-1.8731786639294754","-1.8731786639294754","-2.913900806883322","-2.913900806883322","-2.913900806883322","-2.581267077127978","-2.581267077127978","-2.581267077127978","-3.6242673876575813","-3.6242673876575813","-3.6242673876575813","-2.7151042627000948","-2.7151042627000948","-2.7151042627000948"
"24500","-2.5221023748433944","-2.5221023748433944","-2.5221023748433944","-1.3579863439213038","-1.3579863439213038","-1.3579863439213038","-1.9124322924397692","-1.9124322924397692","-1.9124322924397692","-2.375931940885222","-2.375931940885222","-2.375931940885222","-3.4428671698722595","-3.4428671698722595","-3.4428671698722595","-2.166722083475536","-2.166722083475536","-2.166722083475536","-2.392659224486414","-2.392659224486414","-2.392659224486414","-5.20840558949899","-5.20840558949899","-5.20840558949899","-2.963141779590768","-2.963141779590768","-2.963141779590768","-2.824211936499185","-2.824211936499185","-2.824211936499185","-2.3080318055279827","-2.3080318055279827","-2.3080318055279827","-2.3241501553714636","-2.3241501553714636","-2.3241501553714636","-3.0169541095599697","-3.0169541095599697","-3.0169541095599697","-2.546146586677703","-2.546146586677703","-2.546146586677703","-2.2977395681234185","-2.2977395681234185","-2.2977395681234185","-2.0539049345342506","-2.0539049345342506","-2.0539049345342506","-2.3012745689860234","-2.3012745689860234","-2.3012745689860234","-2.516972837753236","-2.516972837753236","-2.516972837753236","-3.5318977773592892","-3.5318977773592892","-3.5318977773592892","-2.6644295577206725","-2.6644295577206725","-2.6644295577206725"
