"Step","DDPG_None_FetchReachDense-v4_19 - eval/avg_reward","DDPG_None_FetchReachDense-v4_19 - eval/avg_reward__MIN","DDPG_None_FetchReachDense-v4_19 - eval/avg_reward__MAX","DDPG_None_FetchReachDense-v4_18 - eval/avg_reward","DDPG_None_FetchReachDense-v4_18 - eval/avg_reward__MIN","DDPG_None_FetchReachDense-v4_18 - eval/avg_reward__MAX","DDPG_None_FetchReachDense-v4_17 - eval/avg_reward","DDPG_None_FetchReachDense-v4_17 - eval/avg_reward__MIN","DDPG_None_FetchReachDense-v4_17 - eval/avg_reward__MAX","DDPG_None_FetchReachDense-v4_16 - eval/avg_reward","DDPG_None_FetchReachDense-v4_16 - eval/avg_reward__MIN","DDPG_None_FetchReachDense-v4_16 - eval/avg_reward__MAX","DDPG_None_FetchReachDense-v4_15 - eval/avg_reward","DDPG_None_FetchReachDense-v4_15 - eval/avg_reward__MIN","DDPG_None_FetchReachDense-v4_15 - eval/avg_reward__MAX","DDPG_None_FetchReachDense-v4_14 - eval/avg_reward","DDPG_None_FetchReachDense-v4_14 - eval/avg_reward__MIN","DDPG_None_FetchReachDense-v4_14 - eval/avg_reward__MAX","DDPG_None_FetchReachDense-v4_13 - eval/avg_reward","DDPG_None_FetchReachDense-v4_13 - eval/avg_reward__MIN","DDPG_None_FetchReachDense-v4_13 - eval/avg_reward__MAX","DDPG_None_FetchReachDense-v4_12 - eval/avg_reward","DDPG_None_FetchReachDense-v4_12 - eval/avg_reward__MIN","DDPG_None_FetchReachDense-v4_12 - eval/avg_reward__MAX","DDPG_None_FetchReachDense-v4_11 - eval/avg_reward","DDPG_None_FetchReachDense-v4_11 - eval/avg_reward__MIN","DDPG_None_FetchReachDense-v4_11 - eval/avg_reward__MAX","DDPG_None_FetchReachDense-v4_10 - eval/avg_reward","DDPG_None_FetchReachDense-v4_10 - eval/avg_reward__MIN","DDPG_None_FetchReachDense-v4_10 - eval/avg_reward__MAX","DDPG_None_FetchReachDense-v4_9 - eval/avg_reward","DDPG_None_FetchReachDense-v4_9 - eval/avg_reward__MIN","DDPG_None_FetchReachDense-v4_9 - eval/avg_reward__MAX","DDPG_None_FetchReachDense-v4_8 - eval/avg_reward","DDPG_None_FetchReachDense-v4_8 - eval/avg_reward__MIN","DDPG_None_FetchReachDense-v4_8 - eval/avg_reward__MAX","DDPG_None_FetchReachDense-v4_7 - eval/avg_reward","DDPG_None_FetchReachDense-v4_7 - eval/avg_reward__MIN","DDPG_None_FetchReachDense-v4_7 - eval/avg_reward__MAX","DDPG_None_FetchReachDense-v4_6 - eval/avg_reward","DDPG_None_FetchReachDense-v4_6 - eval/avg_reward__MIN","DDPG_None_FetchReachDense-v4_6 - eval/avg_reward__MAX","DDPG_None_FetchReachDense-v4_5 - eval/avg_reward","DDPG_None_FetchReachDense-v4_5 - eval/avg_reward__MIN","DDPG_None_FetchReachDense-v4_5 - eval/avg_reward__MAX","DDPG_None_FetchReachDense-v4_4 - eval/avg_reward","DDPG_None_FetchReachDense-v4_4 - eval/avg_reward__MIN","DDPG_None_FetchReachDense-v4_4 - eval/avg_reward__MAX","DDPG_None_FetchReachDense-v4_3 - eval/avg_reward","DDPG_None_FetchReachDense-v4_3 - eval/avg_reward__MIN","DDPG_None_FetchReachDense-v4_3 - eval/avg_reward__MAX","DDPG_None_FetchReachDense-v4_2 - eval/avg_reward","DDPG_None_FetchReachDense-v4_2 - eval/avg_reward__MIN","DDPG_None_FetchReachDense-v4_2 - eval/avg_reward__MAX","DDPG_None_FetchReachDense-v4_1 - eval/avg_reward","DDPG_None_FetchReachDense-v4_1 - eval/avg_reward__MIN","DDPG_None_FetchReachDense-v4_1 - eval/avg_reward__MAX","DDPG_None_FetchReachDense-v4_0 - eval/avg_reward","DDPG_None_FetchReachDense-v4_0 - eval/avg_reward__MIN","DDPG_None_FetchReachDense-v4_0 - eval/avg_reward__MAX"
"15500","-5.178022367003107","-5.178022367003107","-5.178022367003107","-3.3841290794242","-3.3841290794242","-3.3841290794242","-2.7932731161207385","-2.7932731161207385","-2.7932731161207385","-4.312079298476535","-4.312079298476535","-4.312079298476535","-3.0686601427426106","-3.0686601427426106","-3.0686601427426106","-2.9878503003597197","-2.9878503003597197","-2.9878503003597197","-2.6767891526663066","-2.6767891526663066","-2.6767891526663066","-6.810626425280344","-6.810626425280344","-6.810626425280344","-3.3762949970857874","-3.3762949970857874","-3.3762949970857874","-2.8824932419983096","-2.8824932419983096","-2.8824932419983096","-2.647795913332603","-2.647795913332603","-2.647795913332603","-2.5330150347985367","-2.5330150347985367","-2.5330150347985367","-2.102140742489881","-2.102140742489881","-2.102140742489881","-3.206828676954178","-3.206828676954178","-3.206828676954178","-6.665241813233817","-6.665241813233817","-6.665241813233817","-2.630769422043554","-2.630769422043554","-2.630769422043554","-4.629025495235725","-4.629025495235725","-4.629025495235725","-4.505404822388057","-4.505404822388057","-4.505404822388057","-4.1285454101017605","-4.1285454101017605","-4.1285454101017605","-2.0943513717843407","-2.0943513717843407","-2.0943513717843407"
"16000","-4.900853931644131","-4.900853931644131","-4.900853931644131","-4.015124737375794","-4.015124737375794","-4.015124737375794","-4.541444963111273","-4.541444963111273","-4.541444963111273","-2.856494913085111","-2.856494913085111","-2.856494913085111","-4.21877906919762","-4.21877906919762","-4.21877906919762","-2.4847499536657107","-2.4847499536657107","-2.4847499536657107","-1.9279244813633132","-1.9279244813633132","-1.9279244813633132","-6.027106956009824","-6.027106956009824","-6.027106956009824","-2.6950770027636928","-2.6950770027636928","-2.6950770027636928","-2.7771555988777314","-2.7771555988777314","-2.7771555988777314","-2.26408004180709","-2.26408004180709","-2.26408004180709","-2.6050636983827538","-2.6050636983827538","-2.6050636983827538","-2.0842913125308367","-2.0842913125308367","-2.0842913125308367","-2.5212289629866547","-2.5212289629866547","-2.5212289629866547","-3.589209714124712","-3.589209714124712","-3.589209714124712","-3.075082254439379","-3.075082254439379","-3.075082254439379","-4.050399210233644","-4.050399210233644","-4.050399210233644","-4.581291103075214","-4.581291103075214","-4.581291103075214","-2.6632628390919395","-2.6632628390919395","-2.6632628390919395","-1.8926310701427262","-1.8926310701427262","-1.8926310701427262"
"16500","-4.778697260260198","-4.778697260260198","-4.778697260260198","-3.3142877723952013","-3.3142877723952013","-3.3142877723952013","-3.670578999287752","-3.670578999287752","-3.670578999287752","-3.6841318410311934","-3.6841318410311934","-3.6841318410311934","-4.879213861450877","-4.879213861450877","-4.879213861450877","-2.560908189302822","-2.560908189302822","-2.560908189302822","-2.9814218174814378","-2.9814218174814378","-2.9814218174814378","-7.658330375349783","-7.658330375349783","-7.658330375349783","-2.922377008535728","-2.922377008535728","-2.922377008535728","-2.1195805023317065","-2.1195805023317065","-2.1195805023317065","-2.566487619218244","-2.566487619218244","-2.566487619218244","-1.8997419248747183","-1.8997419248747183","-1.8997419248747183","-2.7003653196394337","-2.7003653196394337","-2.7003653196394337","-2.7714385279825473","-2.7714385279825473","-2.7714385279825473","-2.999262752155036","-2.999262752155036","-2.999262752155036","-4.382291179232446","-4.382291179232446","-4.382291179232446","-4.475150872742476","-4.475150872742476","-4.475150872742476","-4.036389459404945","-4.036389459404945","-4.036389459404945","-2.755532216202691","-2.755532216202691","-2.755532216202691","-2.083290045171255","-2.083290045171255","-2.083290045171255"
"17000","-4.389154660937712","-4.389154660937712","-4.389154660937712","-3.6894799262238203","-3.6894799262238203","-3.6894799262238203","-1.8228989007025045","-1.8228989007025045","-1.8228989007025045","-3.0945630530589865","-3.0945630530589865","-3.0945630530589865","-5.023314609895087","-5.023314609895087","-5.023314609895087","-2.472055969809032","-2.472055969809032","-2.472055969809032","-3.5231633422072095","-3.5231633422072095","-3.5231633422072095","-6.070237078830191","-6.070237078830191","-6.070237078830191","-2.7893494879594782","-2.7893494879594782","-2.7893494879594782","-2.2303810554849632","-2.2303810554849632","-2.2303810554849632","-3.640268453536443","-3.640268453536443","-3.640268453536443","-2.821208009999521","-2.821208009999521","-2.821208009999521","-2.364138973853321","-2.364138973853321","-2.364138973853321","-3.352488638323549","-3.352488638323549","-3.352488638323549","-2.750671052345625","-2.750671052345625","-2.750671052345625","-1.9178028080871665","-1.9178028080871665","-1.9178028080871665","-6.033474592509677","-6.033474592509677","-6.033474592509677","-4.444404208195279","-4.444404208195279","-4.444404208195279","-2.934022698599449","-2.934022698599449","-2.934022698599449","-2.936269853745757","-2.936269853745757","-2.936269853745757"
"17500","-3.8343625768899017","-3.8343625768899017","-3.8343625768899017","-3.7669114701516846","-3.7669114701516846","-3.7669114701516846","-2.8044580171274673","-2.8044580171274673","-2.8044580171274673","-2.1272619311280168","-2.1272619311280168","-2.1272619311280168","-5.567668599349581","-5.567668599349581","-5.567668599349581","-3.3994380157250417","-3.3994380157250417","-3.3994380157250417","-4.537709807532456","-4.537709807532456","-4.537709807532456","-6.52905829071913","-6.52905829071913","-6.52905829071913","-3.0229419390997676","-3.0229419390997676","-3.0229419390997676","-2.4709758487694695","-2.4709758487694695","-2.4709758487694695","-3.541016868988321","-3.541016868988321","-3.541016868988321","-3.0102120667476777","-3.0102120667476777","-3.0102120667476777","-2.3353571945944602","-2.3353571945944602","-2.3353571945944602","-3.656182927172702","-3.656182927172702","-3.656182927172702","-2.4901713568159325","-2.4901713568159325","-2.4901713568159325","-2.2628558056080843","-2.2628558056080843","-2.2628558056080843","-3.6055061678196765","-3.6055061678196765","-3.6055061678196765","-5.284153287249886","-5.284153287249886","-5.284153287249886","-2.5868173319668264","-2.5868173319668264","-2.5868173319668264","-2.594030553496277","-2.594030553496277","-2.594030553496277"
"18000","-4.2865299984950775","-4.2865299984950775","-4.2865299984950775","-2.9498821780603426","-2.9498821780603426","-2.9498821780603426","-1.60081921847358","-1.60081921847358","-1.60081921847358","-3.2987462976756143","-3.2987462976756143","-3.2987462976756143","-4.9476426660609665","-4.9476426660609665","-4.9476426660609665","-2.996718180014144","-2.996718180014144","-2.996718180014144","-4.42344045396806","-4.42344045396806","-4.42344045396806","-6.397365202900882","-6.397365202900882","-6.397365202900882","-3.056491354103631","-3.056491354103631","-3.056491354103631","-3.081550570999361","-3.081550570999361","-3.081550570999361","-4.71451785031109","-4.71451785031109","-4.71451785031109","-3.803525691009213","-3.803525691009213","-3.803525691009213","-3.0596019344172904","-3.0596019344172904","-3.0596019344172904","-3.5460700899096933","-3.5460700899096933","-3.5460700899096933","-2.596975890718452","-2.596975890718452","-2.596975890718452","-2.663524808877555","-2.663524808877555","-2.663524808877555","-4.05512234233556","-4.05512234233556","-4.05512234233556","-5.166232706986146","-5.166232706986146","-5.166232706986146","-2.928275731442075","-2.928275731442075","-2.928275731442075","-4.443590621516255","-4.443590621516255","-4.443590621516255"
"18500","-4.675800281682527","-4.675800281682527","-4.675800281682527","-3.2345269739348126","-3.2345269739348126","-3.2345269739348126","-3.4546958698516876","-3.4546958698516876","-3.4546958698516876","-4.743669416278651","-4.743669416278651","-4.743669416278651","-3.702562969250935","-3.702562969250935","-3.702562969250935","-2.604094213733974","-2.604094213733974","-2.604094213733974","-4.831696674256803","-4.831696674256803","-4.831696674256803","-6.354014612109191","-6.354014612109191","-6.354014612109191","-2.2454939795310116","-2.2454939795310116","-2.2454939795310116","-2.8097162131061233","-2.8097162131061233","-2.8097162131061233","-3.9901751038981117","-3.9901751038981117","-3.9901751038981117","-3.335860763293769","-3.335860763293769","-3.335860763293769","-2.5920196795848556","-2.5920196795848556","-2.5920196795848556","-2.093141278967783","-2.093141278967783","-2.093141278967783","-3.4389771816114703","-3.4389771816114703","-3.4389771816114703","-2.419893498675452","-2.419893498675452","-2.419893498675452","-5.6217369709246015","-5.6217369709246015","-5.6217369709246015","-4.732976621167554","-4.732976621167554","-4.732976621167554","-5.797520006803187","-5.797520006803187","-5.797520006803187","-3.0385570024389974","-3.0385570024389974","-3.0385570024389974"
"19000","-3.481576874729891","-3.481576874729891","-3.481576874729891","-3.21887161941808","-3.21887161941808","-3.21887161941808","-1.302703837067791","-1.302703837067791","-1.302703837067791","-2.9716496272359345","-2.9716496272359345","-2.9716496272359345","-3.6432349978332246","-3.6432349978332246","-3.6432349978332246","-2.3824581606505686","-2.3824581606505686","-2.3824581606505686","-2.7302132159772947","-2.7302132159772947","-2.7302132159772947","-7.736616650381849","-7.736616650381849","-7.736616650381849","-2.2398493844749234","-2.2398493844749234","-2.2398493844749234","-1.8229193505027752","-1.8229193505027752","-1.8229193505027752","-2.9308626813103844","-2.9308626813103844","-2.9308626813103844","-2.691852770687105","-2.691852770687105","-2.691852770687105","-4.267209291632555","-4.267209291632555","-4.267209291632555","-4.393105238827381","-4.393105238827381","-4.393105238827381","-3.859112985248423","-3.859112985248423","-3.859112985248423","-4.348919103702082","-4.348919103702082","-4.348919103702082","-3.614959752035125","-3.614959752035125","-3.614959752035125","-5.793246451355725","-5.793246451355725","-5.793246451355725","-3.1083443247578275","-3.1083443247578275","-3.1083443247578275","-2.0678163001450462","-2.0678163001450462","-2.0678163001450462"
"19500","-3.303386389049107","-3.303386389049107","-3.303386389049107","-3.749683601215365","-3.749683601215365","-3.749683601215365","-3.5891059223791686","-3.5891059223791686","-3.5891059223791686","-2.952131875094564","-2.952131875094564","-2.952131875094564","-4.121503390181511","-4.121503390181511","-4.121503390181511","-3.5696889471021906","-3.5696889471021906","-3.5696889471021906","-3.4971380550430977","-3.4971380550430977","-3.4971380550430977","-7.152149125638881","-7.152149125638881","-7.152149125638881","-2.5107997557780566","-2.5107997557780566","-2.5107997557780566","-1.6369234029972777","-1.6369234029972777","-1.6369234029972777","-4.38691829643924","-4.38691829643924","-4.38691829643924","-2.96973630547777","-2.96973630547777","-2.96973630547777","-2.328709969942467","-2.328709969942467","-2.328709969942467","-2.082936366355778","-2.082936366355778","-2.082936366355778","-3.2822923784508014","-3.2822923784508014","-3.2822923784508014","-4.8235617138867095","-4.8235617138867095","-4.8235617138867095","-3.8507928370498825","-3.8507928370498825","-3.8507928370498825","-5.056753420200592","-5.056753420200592","-5.056753420200592","-3.4607167800451655","-3.4607167800451655","-3.4607167800451655","-4.075312094786613","-4.075312094786613","-4.075312094786613"
"20000","-3.728832292068759","-3.728832292068759","-3.728832292068759","-3.7832515394630635","-3.7832515394630635","-3.7832515394630635","-1.6496125135497697","-1.6496125135497697","-1.6496125135497697","-2.696768035474934","-2.696768035474934","-2.696768035474934","-4.074295256692297","-4.074295256692297","-4.074295256692297","-2.396050567195609","-2.396050567195609","-2.396050567195609","-5.524120042018149","-5.524120042018149","-5.524120042018149","-6.37944174611536","-6.37944174611536","-6.37944174611536","-3.0318735152986256","-3.0318735152986256","-3.0318735152986256","-2.2943000561853117","-2.2943000561853117","-2.2943000561853117","-10.033407073456859","-10.033407073456859","-10.033407073456859","-2.4256006995768393","-2.4256006995768393","-2.4256006995768393","-2.6231373967201312","-2.6231373967201312","-2.6231373967201312","-2.113733953168631","-2.113733953168631","-2.113733953168631","-2.342919914005905","-2.342919914005905","-2.342919914005905","-2.5442009375332413","-2.5442009375332413","-2.5442009375332413","-3.109355192569559","-3.109355192569559","-3.109355192569559","-4.273837234069638","-4.273837234069638","-4.273837234069638","-4.453346029610286","-4.453346029610286","-4.453346029610286","-2.2286312903957315","-2.2286312903957315","-2.2286312903957315"
"20500","-2.4481403332016534","-2.4481403332016534","-2.4481403332016534","-3.737076970525357","-3.737076970525357","-3.737076970525357","-1.7290139003706417","-1.7290139003706417","-1.7290139003706417","-3.1795170258352727","-3.1795170258352727","-3.1795170258352727","-3.7211378252188396","-3.7211378252188396","-3.7211378252188396","-3.213252790612259","-3.213252790612259","-3.213252790612259","-6.329841996911003","-6.329841996911003","-6.329841996911003","-6.396176698102506","-6.396176698102506","-6.396176698102506","-1.715778434228834","-1.715778434228834","-1.715778434228834","-1.9839879019543634","-1.9839879019543634","-1.9839879019543634","-4.465644410704108","-4.465644410704108","-4.465644410704108","-2.5367575285492032","-2.5367575285492032","-2.5367575285492032","-2.908916601146383","-2.908916601146383","-2.908916601146383","-2.0972656688342353","-2.0972656688342353","-2.0972656688342353","-2.897688402235822","-2.897688402235822","-2.897688402235822","-4.488189616375469","-4.488189616375469","-4.488189616375469","-3.355186070138612","-3.355186070138612","-3.355186070138612","-4.352722815448258","-4.352722815448258","-4.352722815448258","-5.312430364065293","-5.312430364065293","-5.312430364065293","-1.8438950890058898","-1.8438950890058898","-1.8438950890058898"
"21000","-3.22723815850322","-3.22723815850322","-3.22723815850322","-3.5050495536561357","-3.5050495536561357","-3.5050495536561357","-3.889023630420673","-3.889023630420673","-3.889023630420673","-3.1085921479430856","-3.1085921479430856","-3.1085921479430856","-3.852175357061955","-3.852175357061955","-3.852175357061955","-2.6298257153699556","-2.6298257153699556","-2.6298257153699556","-2.846326762212521","-2.846326762212521","-2.846326762212521","-6.19559821487714","-6.19559821487714","-6.19559821487714","-3.0171247397029832","-3.0171247397029832","-3.0171247397029832","-2.618209807481737","-2.618209807481737","-2.618209807481737","-3.417870230946594","-3.417870230946594","-3.417870230946594","-2.7871164010937113","-2.7871164010937113","-2.7871164010937113","-1.5767431882545953","-1.5767431882545953","-1.5767431882545953","-2.860279238140414","-2.860279238140414","-2.860279238140414","-4.570735081862863","-4.570735081862863","-4.570735081862863","-3.229143737776705","-3.229143737776705","-3.229143737776705","-4.589645142816748","-4.589645142816748","-4.589645142816748","-2.4887328389236054","-2.4887328389236054","-2.4887328389236054","-4.309090150281725","-4.309090150281725","-4.309090150281725","-2.6574850803321053","-2.6574850803321053","-2.6574850803321053"
"21500","-3.6261105818706225","-3.6261105818706225","-3.6261105818706225","-3.185641610971126","-3.185641610971126","-3.185641610971126","-2.54843645098664","-2.54843645098664","-2.54843645098664","-2.9184173342882636","-2.9184173342882636","-2.9184173342882636","-4.778546592875004","-4.778546592875004","-4.778546592875004","-3.4883677117234626","-3.4883677117234626","-3.4883677117234626","-2.2872546432240837","-2.2872546432240837","-2.2872546432240837","-6.539264502816948","-6.539264502816948","-6.539264502816948","-2.2477265662672563","-2.2477265662672563","-2.2477265662672563","-2.441736206189617","-2.441736206189617","-2.441736206189617","-3.400676597123019","-3.400676597123019","-3.400676597123019","-2.7553074728981293","-2.7553074728981293","-2.7553074728981293","-3.0189663144005277","-3.0189663144005277","-3.0189663144005277","-2.739159678749428","-2.739159678749428","-2.739159678749428","-2.2710914790534824","-2.2710914790534824","-2.2710914790534824","-3.41304586129723","-3.41304586129723","-3.41304586129723","-3.047625617555437","-3.047625617555437","-3.047625617555437","-5.737348523473557","-5.737348523473557","-5.737348523473557","-5.179423853364275","-5.179423853364275","-5.179423853364275","-2.7622609135183565","-2.7622609135183565","-2.7622609135183565"
"22000","-3.010188639952909","-3.010188639952909","-3.010188639952909","-3.3636558287616607","-3.3636558287616607","-3.3636558287616607","-1.4207221525410936","-1.4207221525410936","-1.4207221525410936","-3.379659871831712","-3.379659871831712","-3.379659871831712","-3.655495561774471","-3.655495561774471","-3.655495561774471","-3.2272141233080758","-3.2272141233080758","-3.2272141233080758","-2.2661009380317885","-2.2661009380317885","-2.2661009380317885","-6.781355495501804","-6.781355495501804","-6.781355495501804","-2.6536376690180785","-2.6536376690180785","-2.6536376690180785","-3.336814965994243","-3.336814965994243","-3.336814965994243","-3.5472408875837025","-3.5472408875837025","-3.5472408875837025","-2.487267700531959","-2.487267700531959","-2.487267700531959","-1.6533439413193354","-1.6533439413193354","-1.6533439413193354","-1.7011840884196712","-1.7011840884196712","-1.7011840884196712","-2.629959939041742","-2.629959939041742","-2.629959939041742","-3.004531996471532","-3.004531996471532","-3.004531996471532","-2.6461034670412014","-2.6461034670412014","-2.6461034670412014","-3.7529143934039837","-3.7529143934039837","-3.7529143934039837","-3.4193540896614842","-3.4193540896614842","-3.4193540896614842","-2.4687068634821365","-2.4687068634821365","-2.4687068634821365"
"22500","-3.371747339430768","-3.371747339430768","-3.371747339430768","-4.466630017485998","-4.466630017485998","-4.466630017485998","-2.4232718332557575","-2.4232718332557575","-2.4232718332557575","-3.0816402410199686","-3.0816402410199686","-3.0816402410199686","-2.6360562193459067","-2.6360562193459067","-2.6360562193459067","-3.061545439763881","-3.061545439763881","-3.061545439763881","-2.277738789327682","-2.277738789327682","-2.277738789327682","-20.298097249806812","-20.298097249806812","-20.298097249806812","-5.629610771495777","-5.629610771495777","-5.629610771495777","-2.905447678259559","-2.905447678259559","-2.905447678259559","-2.7614241336024326","-2.7614241336024326","-2.7614241336024326","-2.3500747906650123","-2.3500747906650123","-2.3500747906650123","-1.841136360929641","-1.841136360929641","-1.841136360929641","-1.8519080853962169","-1.8519080853962169","-1.8519080853962169","-1.9915986922538835","-1.9915986922538835","-1.9915986922538835","-2.7927706136014705","-2.7927706136014705","-2.7927706136014705","-3.809476767116501","-3.809476767116501","-3.809476767116501","-3.396656657140183","-3.396656657140183","-3.396656657140183","-2.976705580419627","-2.976705580419627","-2.976705580419627","-2.0283541091452335","-2.0283541091452335","-2.0283541091452335"
"23000","-3.8059880466327307","-3.8059880466327307","-3.8059880466327307","-3.172042178542228","-3.172042178542228","-3.172042178542228","-1.9288462441250562","-1.9288462441250562","-1.9288462441250562","-2.691918693506486","-2.691918693506486","-2.691918693506486","-2.944940499875636","-2.944940499875636","-2.944940499875636","-2.101937240392268","-2.101937240392268","-2.101937240392268","-2.4184856904607","-2.4184856904607","-2.4184856904607","-8.151994675352812","-8.151994675352812","-8.151994675352812","-2.6010408768135482","-2.6010408768135482","-2.6010408768135482","-2.117633565975327","-2.117633565975327","-2.117633565975327","-2.4043134326021374","-2.4043134326021374","-2.4043134326021374","-2.351965092859399","-2.351965092859399","-2.351965092859399","-1.8734138740931237","-1.8734138740931237","-1.8734138740931237","-2.3126100402111285","-2.3126100402111285","-2.3126100402111285","-1.7383033965092192","-1.7383033965092192","-1.7383033965092192","-2.3306810704759924","-2.3306810704759924","-2.3306810704759924","-3.086280992316187","-3.086280992316187","-3.086280992316187","-3.581344166516877","-3.581344166516877","-3.581344166516877","-3.4354559002085048","-3.4354559002085048","-3.4354559002085048","-2.4493661713015555","-2.4493661713015555","-2.4493661713015555"
"23500","-4.669045461939504","-4.669045461939504","-4.669045461939504","-2.557293359111108","-2.557293359111108","-2.557293359111108","-1.2664520056210424","-1.2664520056210424","-1.2664520056210424","-4.03771670822948","-4.03771670822948","-4.03771670822948","-3.3368851461508613","-3.3368851461508613","-3.3368851461508613","-6.988749787516577","-6.988749787516577","-6.988749787516577","-2.1363195409724196","-2.1363195409724196","-2.1363195409724196","-7.246637233889606","-7.246637233889606","-7.246637233889606","-2.015378867668291","-2.015378867668291","-2.015378867668291","-2.3040644182427554","-2.3040644182427554","-2.3040644182427554","-2.4196382993697023","-2.4196382993697023","-2.4196382993697023","-4.248234355419119","-4.248234355419119","-4.248234355419119","-1.7399146787949367","-1.7399146787949367","-1.7399146787949367","-2.8885479339019353","-2.8885479339019353","-2.8885479339019353","-1.4753688759374373","-1.4753688759374373","-1.4753688759374373","-2.4597834150847917","-2.4597834150847917","-2.4597834150847917","-3.7619241709397677","-3.7619241709397677","-3.7619241709397677","-4.066358930218347","-4.066358930218347","-4.066358930218347","-2.61190957972772","-2.61190957972772","-2.61190957972772","-2.1795001558255165","-2.1795001558255165","-2.1795001558255165"
"24000","-5.002139995980191","-5.002139995980191","-5.002139995980191","-2.602833913168849","-2.602833913168849","-2.602833913168849","-1.3908920773098277","-1.3908920773098277","-1.3908920773098277","-4.052209597598468","-4.052209597598468","-4.052209597598468","-2.8830023208400504","-2.8830023208400504","-2.8830023208400504","-3.1965168444777583","-3.1965168444777583","-3.1965168444777583","-2.376010738451312","-2.376010738451312","-2.376010738451312","-9.339488376291254","-9.339488376291254","-9.339488376291254","-2.3009877232688303","-2.3009877232688303","-2.3009877232688303","-2.8956664233249967","-2.8956664233249967","-2.8956664233249967","-4.266943532729298","-4.266943532729298","-4.266943532729298","-3.158646123684603","-3.158646123684603","-3.158646123684603","-1.7762711736186412","-1.7762711736186412","-1.7762711736186412","-2.3607254299907185","-2.3607254299907185","-2.3607254299907185","-1.98795570159326","-1.98795570159326","-1.98795570159326","-4.6857582031387714","-4.6857582031387714","-4.6857582031387714","-4.512935014302345","-4.512935014302345","-4.512935014302345","-3.4836064004097187","-3.4836064004097187","-3.4836064004097187","-3.501756544233902","-3.501756544233902","-3.501756544233902","-3.4644703206029974","-3.4644703206029974","-3.4644703206029974"
"24500","-4.274871412051208","-4.274871412051208","-4.274871412051208","-3.3262246144758003","-3.3262246144758003","-3.3262246144758003","-1.92918450247052","-1.92918450247052","-1.92918450247052","-4.4012295816770095","-4.4012295816770095","-4.4012295816770095","-2.5993373630451027","-2.5993373630451027","-2.5993373630451027","-2.914936266752658","-2.914936266752658","-2.914936266752658","-3.8700839088573114","-3.8700839088573114","-3.8700839088573114","-7.667738675046669","-7.667738675046669","-7.667738675046669","-1.7934729088586312","-1.7934729088586312","-1.7934729088586312","-2.2075407300537675","-2.2075407300537675","-2.2075407300537675","-4.418385125279888","-4.418385125279888","-4.418385125279888","-1.9446386712758954","-1.9446386712758954","-1.9446386712758954","-1.7391022794583102","-1.7391022794583102","-1.7391022794583102","-3.253839966928891","-3.253839966928891","-3.253839966928891","-2.069290430639925","-2.069290430639925","-2.069290430639925","-2.0737765101777574","-2.0737765101777574","-2.0737765101777574","-2.688406144053316","-2.688406144053316","-2.688406144053316","-2.6810189605319903","-2.6810189605319903","-2.6810189605319903","-2.610167122592661","-2.610167122592661","-2.610167122592661","-2.006520232294405","-2.006520232294405","-2.006520232294405"
"25000","-3.8009194982469965","-3.8009194982469965","-3.8009194982469965","-2.289496134801462","-2.289496134801462","-2.289496134801462","-2.0414348279461185","-2.0414348279461185","-2.0414348279461185","-3.2100973477716033","-3.2100973477716033","-3.2100973477716033","-2.856093351593924","-2.856093351593924","-2.856093351593924","-2.641800551119293","-2.641800551119293","-2.641800551119293","-2.8071603953488298","-2.8071603953488298","-2.8071603953488298","-6.282882933479669","-6.282882933479669","-6.282882933479669","-2.0999948301953624","-2.0999948301953624","-2.0999948301953624","-2.5687666148723878","-2.5687666148723878","-2.5687666148723878","-3.6836381468008796","-3.6836381468008796","-3.6836381468008796","-2.6684819777192272","-2.6684819777192272","-2.6684819777192272","-2.0361826026886813","-2.0361826026886813","-2.0361826026886813","-2.12744833269801","-2.12744833269801","-2.12744833269801","-2.0027539105500325","-2.0027539105500325","-2.0027539105500325","-3.3795263977645504","-3.3795263977645504","-3.3795263977645504","-3.572902356255254","-3.572902356255254","-3.572902356255254","-3.8235736409438568","-3.8235736409438568","-3.8235736409438568","-2.825328104062994","-2.825328104062994","-2.825328104062994","-2.7382601443052708","-2.7382601443052708","-2.7382601443052708"
"25500","-4.567899937817614","-4.567899937817614","-4.567899937817614","-2.5928713794969713","-2.5928713794969713","-2.5928713794969713","-1.9747318418887037","-1.9747318418887037","-1.9747318418887037","-3.2103809356057753","-3.2103809356057753","-3.2103809356057753","-2.346438708051044","-2.346438708051044","-2.346438708051044","-2.5364677417191905","-2.5364677417191905","-2.5364677417191905","-2.1225195367555654","-2.1225195367555654","-2.1225195367555654","-7.450681792455565","-7.450681792455565","-7.450681792455565","-1.9301622074008429","-1.9301622074008429","-1.9301622074008429","-2.3761600390011814","-2.3761600390011814","-2.3761600390011814","-2.212923912813424","-2.212923912813424","-2.212923912813424","-2.3897089541916285","-2.3897089541916285","-2.3897089541916285","-1.441270770297449","-1.441270770297449","-1.441270770297449","-1.6706875630573095","-1.6706875630573095","-1.6706875630573095","-2.1480856733184357","-2.1480856733184357","-2.1480856733184357","-2.625200297776519","-2.625200297776519","-2.625200297776519","-3.838093380642976","-3.838093380642976","-3.838093380642976","-2.567407788438795","-2.567407788438795","-2.567407788438795","-3.807901084825352","-3.807901084825352","-3.807901084825352","-2.194307584038043","-2.194307584038043","-2.194307584038043"
